geography_code,ethnic_group_tb_6a-001,ethnic_group_tb_6a-002,ethnic_group_tb_6a-003,ethnic_group_tb_6a-004,ethnic_group_tb_6a-005
E00025149,2.3,0.9,6.8,89.2,0.9
E00025150,2,2.3,6.3,86.3,3
E00025153,10.3,5.3,3.8,77,3.5
E00025154,5.8,4.4,4.4,85.5,0
E00025155,2.6,1.1,3.7,87.5,5.2
E00025158,16.4,4.3,2.5,73.3,3.6
E00025159,8.2,5,3.6,81.4,1.8
E00025160,8.9,2.6,5.9,81.5,1
E00025161,6.6,2.7,5.4,81.2,4.2
E00025162,12.8,0,5,76.3,5.9
E00025163,5.1,1.1,1.8,92,0
E00025164,6.9,1,4.6,84.3,3.3
E00025165,7.8,2.5,6.9,78.4,4.4
E00025166,5.9,1,5.9,84.2,3
E00025167,5,1.3,1.7,92,0
E00025168,18.9,4.3,4.3,71.4,1
E00025169,2.1,0,2.5,95,0.4
E00025170,7.6,2.1,6.6,81.7,2.1
E00025171,10.9,0,3,82.4,3.7
E00025172,9,1.7,3.3,84,2
E00025173,3.4,4.7,5.6,86.3,0
E00025460,3.5,2,0.5,84.7,9.4
E00025461,4.1,0.3,4.9,86,4.7
E00025462,6.9,1.2,4.4,83.6,3.9
E00025467,5.6,0.3,2.8,88.6,2.8
E00025469,1.6,1.3,0.3,96.2,0.6
E00025471,0,2,0.7,93.3,4
E00025472,5.6,2.3,0.9,89.7,1.4
E00025476,12.8,3.3,4.4,76.5,3
E00025480,9.1,0,4.3,79.3,7.3
E00025486,13.4,1.6,0.3,73.3,11.4
E00025487,21.2,0.4,2.2,75.2,1.1
E00025489,8,3.1,1.9,85.1,1.9
E00025492,8.7,0,2.9,83,5.4
E00025493,9.7,2.5,3.8,82.1,1.9
E00025498,5.8,5.5,2.2,80.9,5.5
E00025499,14.3,2.7,7.1,73.5,2.4
E00025500,22.1,3.1,4.2,66.4,4.2
E00025501,4.1,1.7,1.7,88.4,4.1
E00025502,19.6,1.6,2.9,63.7,12.1
E00025503,37.3,0.7,3.4,50.5,8.2
