geography_code,economic_activity_status_4a-001,economic_activity_status_4a-002,economic_activity_status_4a-003
E00025149,69.4,3.2,27.4
E00025150,73.4,3.2,23.4
E00025153,54.7,5.5,39.8
E00025154,50,7.7,42.3
E00025155,61.1,2.7,36.2
E00025158,51.3,6.1,42.5
E00025159,58.2,2.7,39.1
E00025160,62.5,2,35.5
E00025161,64,3.7,32.4
E00025162,54.8,3.2,41.9
E00025163,58.2,1.8,40
E00025164,59.7,3.2,37.2
E00025165,38.8,7.3,53.9
E00025166,70.5,2.1,27.4
E00025167,75.3,3.5,21.2
E00025168,63.4,3.4,33.2
E00025169,65.7,3.4,30.9
E00025170,67.1,3.4,29.5
E00025171,64.8,3.4,31.8
E00025172,67.6,3.8,28.6
E00025173,66,5,29
E00025460,62.8,3.5,33.6
E00025461,71.6,3.8,24.6
E00025462,36.5,2.4,61.2
E00025467,59.4,3.8,36.8
E00025469,59.4,5.1,35.5
E00025471,34.9,4.8,60.3
E00025472,47.1,5.4,47.5
E00025476,60.2,1,38.8
E00025480,61.5,3.8,34.7
E00025486,54.9,1.6,43.5
E00025487,49.6,0.4,50
E00025489,57.2,1.9,40.9
E00025492,63.1,2.4,34.5
E00025493,59.8,1.6,38.6
E00025498,53.8,3.4,42.8
E00025499,63.6,4.8,31.6
E00025500,67.7,2.1,30.1
E00025501,35.8,2.6,61.5
E00025502,58.4,2.5,39.1
E00025503,58.2,1.9,39.9
E00025504,54.5,2.8,42.7
E00025505,67.1,3,29.9
E00025506,65.4,2.9,31.7
E00025507,57.6,2.6,39.8
E00025508,60.9,1.7,37.4
E00025509,59.5,2.2,38.3
E00025510,60.5,3,36.5
E00025511,61.1,1.8,37.1
E00025512,60.4,3.8,35.8
E00025513,67,3,30
E00025514,61.6,4.1,34.2
E00025515,66.4,2.8,30.7
E00025516,62.8,6.3,30.9
E00025517,65.4,2.6,32
E00025518,55,2.2,42.8
E00025519,71.9,5,23.1
E00025520,68.4,4,27.6
E00025521,49.4,0.9,49.7
E00025522,65.3,2.7,32
E00025523,72.1,3.5,24.4
E00025524,44.4,1.9,53.7
E00025525,56.1,2.7,41.3
E00025526,58.5,5.3,36.2
E00025527,54.6,4,41.4
E00025528,57.5,1,41.5
E00025529,52,3.1,44.8
E00025530,51.3,5.3,43.4
E00025794,47.2,6,46.8
E00025795,52.1,2.7,45.2
E00025796,38.4,4.8,56.8
E00025797,47.8,4.5,47.8
E00025798,49.4,5.7,44.9
E00025799,44.4,8.5,47.1
E00025800,48.9,5.5,45.5
E00025801,50.2,7.4,42.4
