geography_code,national_identity_all_4a-001,national_identity_all_4a-002,national_identity_all_4a-003
E00025149,86.6,2.2,11.2
E00025150,88.4,3.6,7.9
E00025153,92.9,0.3,6.8
E00025154,95.6,0.4,4
E00025155,86.3,1.8,11.9
E00025158,87.3,1.1,11.6
E00025159,93.9,0.7,5.4
E00025160,99.7,0,0.3
E00025161,91,3.6,5.4
E00025162,84.1,5.3,10.6
E00025163,90.9,3.6,5.4
E00025164,90.2,2.6,7.2
E00025165,87.3,1.5,11.3
E00025166,86.8,2,11.2
E00025167,94,0.7,5.3
E00025168,85.7,1,13.3
E00025169,92.9,2.1,5
E00025170,91.7,2.4,5.9
E00025171,90.6,2.3,7.1
E00025172,89,2.3,8.7
E00025173,91.9,3,5.1
E00025460,89.3,3.5,7.2
E00025461,86.5,2.8,10.7
E00025462,92.7,3.4,3.9
E00025467,94.8,2.2,3.1
E00025469,94.9,1,4.2
E00025471,93.9,0,6.1
E00025472,84,0.5,15.5
E00025476,94.2,0.8,4.9
E00025480,90.6,1.2,8.2
E00025486,95.8,0.7,3.6
E00025487,92.4,1.1,6.5
E00025489,85.9,3.4,10.7
E00025492,91.3,2.9,5.8
E00025493,90.9,0.9,8.2
E00025498,89.6,1.8,8.6
E00025499,87.7,1,11.3
E00025500,92.5,2.2,5.3
E00025501,90.5,1,8.5
E00025502,87.9,0.7,11.4
E00025503,88,1.6,10.4
E00025504,92.7,1.5,5.8
E00025505,88.9,1.7,9.4
E00025506,92.4,0.6,7
E00025507,85.6,2.9,11.5
E00025508,95.9,1,3.1
E00025509,94.3,1.3,4.4
E00025510,92.8,1.5,5.7
E00025511,93,1,6.1
E00025512,81.6,2.5,15.9
E00025513,86.5,2.2,11.4
E00025514,94.3,0.9,4.8
E00025515,91.8,1.6,6.6
E00025516,91.3,1.9,6.8
E00025517,91.2,2.3,6.5
E00025518,82.9,3.1,14
E00025519,90.5,3.2,6.3
E00025520,91.8,1.1,7.1
E00025521,87.7,2.7,9.7
E00025522,91.9,0.6,7.5
E00025523,92.9,1.5,5.5
E00025524,84.5,3.6,11.9
E00025525,89.6,4.6,5.7
E00025526,93.7,1.7,4.7
E00025527,91.6,1.6,6.8
E00025528,91.2,0.8,7.9
E00025529,91.1,2,6.8
E00025530,83,2.5,14.5
E00025794,75.5,2.1,22.4
E00025795,85.6,5,9.4
E00025796,83.8,2.2,13.9
E00025797,86.8,1.8,11.4
E00025798,87.2,1.4,11.4
E00025799,75.7,0.9,23.4
E00025800,83,0.6,16.5
E00025801,77,1.2,21.8
E00025802,89.3,1.3,9.4
E00025803,92.6,2.1,5.3
E00025804,92.3,0.5,7.2
E00025805,92.2,0,7.8
E00025806,83.7,0.9,15.4
E00025807,86.9,0.3,12.8
E00025808,91.3,3,5.7
E00025809,85.9,1,13.1
E00025810,93.3,0,6.7
E00025811,83,1.9,15.2
E00025812,90.9,1.6,7.5
E00025813,82.4,1.3,16.3
E00025814,84.2,0.5,15.3
E00025815,86.1,0,13.9
E00025816,85.6,2.2,12.1
E00025817,88,1.6,10.4
E00025818,91.4,0.9,7.7
E00025819,88.6,1.5,10
E00025820,86.5,0.8,12.7
E00025821,74.6,1.9,23.5
E00025822,79.2,1.2,19.6
E00025823,77.9,1.5,20.6
E00025825,91.1,1.3,7.5
E00025826,89.8,0.7,9.5
E00025827,94.4,0.3,5.2
E00025828,92.7,1,6.3
E00025829,82.1,1.2,16.7
E00025830,82.3,0.3,17.4
E00025951,87.2,2.1,10.7
E00025953,74.2,1.1,24.7
E00025954,84.9,1.3,13.8
E00025955,85.1,0.6,14.2
E00025957,75.5,4.7,19.9
E00025958,63.7,2.7,33.5
E00025959,86,1.2,12.8
E00025961,86.8,2.6,10.6
E00025962,82.8,2.5,14.7
E00025964,80.3,1.6,18.1
E00025994,78.1,3.6,18.2
E00025995,77.6,1.2,21.2
E00025996,84.5,2.5,13
E00026000,74.1,2,23.9
E00026001,87.5,1.1,11.4
E00026002,82.5,2.6,15
E00026003,82.9,1.6,15.6
E00026004,88.4,1.7,9.9
E00026005,90.9,2,7.2
E00026007,77.7,3.4,18.8
E00026008,71.6,3.9,24.5
E00026010,79.2,0.4,20.4
E00026011,86.5,0.3,13.2
E00026014,71.1,2.3,26.6
E00026015,90.1,1.2,8.6
E00026018,89.6,0.6,9.7
E00026022,84.1,7,8.9
E00026026,79,3.8,17.2
E00026027,85.9,2.1,12
E00026030,71.5,0.9,27.5
E00026031,88.1,0.3,11.6
E00026033,79.8,0.8,19.3
E00026035,91.3,1.6,7.1
E00026036,78.7,2.7,18.7
E00026038,64.2,3.9,31.9
E00026039,73.8,3,23.1
E00026040,77.5,4.3,18.2
E00026041,82.1,1.4,16.6
E00026042,65.5,4.2,30.3
E00026043,64.9,5,30.1
E00026045,77.9,3.3,18.8
E00026046,71.6,2.7,25.8
E00026047,75,4.2,20.8
E00026048,76.4,4.3,19.3
E00026049,74.6,4.4,21
E00026053,64.4,2.6,33
E00026054,81,1.9,17.2
E00026055,86.7,5.9,7.4
E00026056,71.4,3,25.6
E00026058,54.8,5.7,39.5
E00026059,82.2,2.4,15.4
E00026060,67.8,3.2,29
E00026065,72.8,4.1,23.1
E00026066,57.9,5.7,36.5
E00026067,74.8,3.5,21.7
E00026068,68.9,1.7,29.5
E00026070,67.7,2.8,29.4
E00026071,73.9,2.5,23.6
E00026072,52.3,5.1,42.6
E00026073,73.9,5,21.1
E00026128,66.3,3.4,30.3
E00026129,64.1,1.7,34.2
E00026130,59.9,4.3,35.7
E00026131,75.7,2,22.3
E00026132,82.2,4.8,13
E00026133,78,6.1,15.9
E00026134,80.7,4.2,15.1
E00026136,87.1,1.5,11.4
E00026137,85,1.6,13.4
E00026138,79.1,0.7,20.1
E00026139,82.7,2.5,14.8
E00026140,88.3,1.8,10
E00026141,80.3,1.6,18.1
E00026143,84.6,5.2,10.2
E00026144,83.4,0.5,16.1
E00026145,75.9,0.9,23.2
E00026146,57.3,2.9,39.9
E00026147,83,3,13.9
E00026148,68.8,3.2,28
E00026149,83.9,1.7,14.4
E00026150,68.2,4.4,27.4
E00026151,75,1,24
E00026152,83.5,0.6,16
E00026153,53.8,1.9,44.3
E00026154,79.8,2.9,17.3
E00026155,82.6,0.9,16.5
E00026156,68,4.5,27.5
E00026157,69.2,1.7,29.1
E00026158,64.4,2.4,33.2
E00026159,68.2,3.1,28.7
E00026160,77.3,3.5,19.3
E00026161,68.3,4.6,27.1
E00026162,77.8,3.3,18.9
E00026163,65,3.5,31.5
E00026164,62.7,5,32.3
E00026165,69.6,6,24.4
E00026166,72.8,2,25.2
E00026167,62.4,4.4,33.1
E00026343,66.9,3.1,30
E00026344,77,1.2,21.8
E00026345,87.3,1.1,11.6
E00026346,57.5,2,40.5
E00026348,47.8,4.3,48
E00026349,84,1.9,14.1
E00026350,66.8,3.8,29.4
E00026351,79.1,0,20.9
E00026352,72.8,1,26.2
E00026353,66.7,1.5,31.8
E00026354,67.8,1.3,30.8
E00026355,62.4,4.3,33.3
E00026356,89.3,2.1,8.6
E00026357,62.9,0.9,36.2
E00026358,48.7,2.1,49.2
E00026359,68.9,0.9,30.2
E00026360,81.1,0.4,18.5
E00026361,63.2,2.9,33.9
E00026362,78.3,2.6,19.1
E00026363,71,2,27
E00026364,80.8,1,18.1
E00026365,69.6,1,29.4
E00026366,78.2,1,20.7
E00026367,90.7,2.8,6.6
E00026369,82.2,2.1,15.6
E00026371,73.7,2.9,23.5
E00026372,86.2,1.8,12
E00026373,69,1.9,29.1
E00026374,77.2,1.8,21
E00026375,76.7,2.1,21.2
E00026376,83.2,1.3,15.4
E00026452,63.9,2.8,33.3
E00026453,68.7,0.8,30.5
