geography_code,country_of_birth_3a-001,country_of_birth_3a-002
E00048921,83.9,16.1
E00048932,85.9,14.1
E00048936,69.2,30.8
E00048938,83.4,16.6
E00048939,76.7,23.3
E00158772,92,8
E00158773,95.7,4.3
E00158938,93.4,6.6
E00158939,94.9,5.1
E00158940,95.8,4.2
E00158941,94.3,5.7
E00158942,93.8,6.2
E00159358,83.4,16.6
E00159359,83.8,16.2
E00159360,81.4,18.6
E00159362,85.8,14.2
E00159368,86.3,13.7
E00159369,90.2,9.8
E00159372,89.4,10.6
E00159373,81,19
E00159374,91.3,8.7
E00159375,82.3,17.7
E00159376,84.4,15.6
E00159377,89.2,10.8
E00159378,82.9,17.1
E00159390,74.4,25.6
E00159391,68,32
E00159392,64.2,35.8
E00159393,75.9,24.1
E00159394,76.8,23.2
E00159395,63.4,36.6
E00159396,70.2,29.8
E00159397,76.3,23.7
E00159398,81.1,18.9
E00159399,75.5,24.5
E00159400,77.3,22.7
E00159401,64.3,35.7
E00159402,70.9,29.1
E00159403,82.2,17.8
E00159404,68.6,31.4
E00159405,84.9,15.1
E00159406,72.2,27.8
E00159407,77.4,22.6
E00159408,78.1,21.9
E00159409,69.7,30.3
E00159410,54.7,45.3
E00159411,80.3,19.7
E00159413,39.7,60.3
E00159414,70.9,29.1
E00159415,52.6,47.4
E00159416,64.8,35.2
E00159417,77.3,22.7
E00159418,59.7,40.3
E00159419,59.4,40.6
E00159439,78.2,21.8
E00159440,76.1,23.9
E00159441,72.2,27.8
E00159442,84,16
E00159443,62,38
E00159444,76.3,23.7
E00159445,75.3,24.7
E00159446,57,43
E00159447,80,20
E00159449,85.7,14.3
E00159450,78,22
E00159451,76.5,23.5
E00159453,75,25
E00159454,73.8,26.2
E00159455,80.6,19.4
E00159456,72.8,27.2
E00159457,82.5,17.5
E00159458,71.1,28.9
E00159459,70.3,29.7
E00159460,89.3,10.7
E00159461,76.5,23.5
E00159462,85.8,14.2
E00159463,91.2,8.8
E00159464,85.3,14.7
E00159465,77.2,22.8
E00159466,82.7,17.3
E00159467,80.2,19.8
E00159468,84.9,15.1
E00159469,87.5,12.5
E00159470,88.5,11.5
E00159471,91.5,8.5
E00159472,86.9,13.1
E00159473,80.7,19.3
E00159474,79.8,20.2
E00159475,87.8,12.2
E00159476,88.1,11.9
E00159477,88.3,11.7
E00159478,82.6,17.4
E00159479,97.5,2.5
E00159480,88.6,11.4
E00159481,91.4,8.6
E00159482,93.9,6.1
E00159483,92.1,7.9
E00159484,91.9,8.1
E00159485,86.2,13.8
E00159486,95.4,4.6
E00159487,91.8,8.2
E00159488,92.6,7.4
E00159489,89,11
E00159490,88.5,11.5
E00159491,95.1,4.9
E00159492,94.7,5.3
E00159493,97.5,2.5
E00159494,89.9,10.1
E00159495,89.4,10.6
E00159496,86.7,13.3
E00159497,93.6,6.4
E00159510,91.4,8.6
E00159511,93,7
E00159512,91,9
E00159517,83.1,16.9
E00159518,89.7,10.3
E00159519,86,14
E00159520,67.4,32.6
E00159521,87.9,12.1
E00159522,76.3,23.7
E00159523,73.7,26.3
E00159524,82.7,17.3
E00159525,88.7,11.3
E00159526,90.1,9.9
E00159527,91,9
E00159528,93,7
E00159529,87.4,12.6
E00159530,92.4,7.6
E00159531,88.3,11.7
E00159532,93.4,6.6
E00159533,92.8,7.2
E00159534,88.1,11.9
E00159535,91.4,8.6
E00159536,89.7,10.3
E00159537,93.1,6.9
E00159538,80.4,19.6
E00159539,81.4,18.6
E00159540,93.4,6.6
E00159541,84.5,15.5
E00159542,68,32
E00159543,76.8,23.2
E00159544,82.8,17.2
E00159545,87,13
E00159546,88.5,11.5
E00159547,78.1,21.9
E00159548,81.7,18.3
E00159549,84.2,15.8
E00159550,70.8,29.2
E00159551,75.8,24.2
E00159553,63.3,36.7
E00159554,80.1,19.9
E00159555,81.4,18.6
E00159556,89.6,10.4
E00159557,78.9,21.1
E00159558,70.4,29.6
E00159559,88.6,11.4
E00159560,85.4,14.6
E00159561,88.5,11.5
E00159562,88.6,11.4
E00159563,79,21
E00159564,73.3,26.7
E00159565,89.1,10.9
E00159566,79.5,20.5
E00159567,89.4,10.6
E00159568,89.8,10.2
E00159569,72.2,27.8
E00159570,85.1,14.9
E00159571,82.1,17.9
E00159572,73.1,26.9
E00159573,72.2,27.8
E00159574,81.2,18.8
E00159575,74.7,25.3
E00159576,91.7,8.3
E00159577,86.4,13.6
E00159578,96.2,3.8
E00159579,91.2,8.8
E00159580,87.6,12.4
E00159582,90.5,9.5
E00159583,84.6,15.4
E00159584,92.2,7.8
E00159585,91.4,8.6
E00159586,90,10
E00159587,93.3,6.7
E00159588,88.1,11.9
E00159589,86.7,13.3
E00159590,92.6,7.4
E00159591,87.3,12.7
E00159592,93.9,6.1
E00159593,87,13
E00159594,89.9,10.1
E00159595,92.6,7.4
E00159596,89.4,10.6
E00159597,93.8,6.2
E00159598,91.4,8.6
E00159599,91.5,8.5
E00159600,89.3,10.7
E00159601,93.6,6.4
E00159602,89.8,10.2
E00159603,87.3,12.7
E00159604,91.4,8.6
E00159605,93.6,6.4
E00159606,88.6,11.4
E00159607,89.8,10.2
E00159609,89.2,10.8
E00159611,91.3,8.7
E00159612,89.8,10.2
E00159613,87.9,12.1
E00159614,93.1,6.9
E00159615,94,6
E00159616,86.8,13.2
E00159617,94.9,5.1
E00159618,92.2,7.8
E00159619,92.2,7.8
E00159621,90.7,9.3
E00159622,96,4
E00159623,92.8,7.2
E00159624,91.1,8.9
E00159625,95.4,4.6
E00159626,94.7,5.3
E00159627,89.3,10.7
E00159629,94.6,5.4
E00159630,90.7,9.3
E00159632,86.5,13.5
E00159633,86.5,13.5
E00159634,85.4,14.6
E00159637,86.8,13.2
E00159639,94.3,5.7
E00159640,92.4,7.6
E00159641,94.3,5.7
E00159642,96.9,3.1
E00159645,91.7,8.3
E00159646,81.7,18.3
E00159647,89.2,10.8
E00159648,87.8,12.2
E00159649,87.3,12.7
E00159651,91.5,8.5
E00159658,90.8,9.2
E00159660,88.5,11.5
E00159662,80.7,19.3
E00159667,87.9,12.1
E00159668,87.4,12.6
E00159669,89.8,10.2
E00159670,94.7,5.3
E00159671,90.8,9.2
E00159672,83.6,16.4
E00159673,76.8,23.2
E00159674,76.6,23.4
E00159675,82.3,17.7
E00159676,84.2,15.8
E00159677,64.7,35.3
E00159679,80.2,19.8
E00159680,87.1,12.9
E00159681,87.2,12.8
E00159682,82.2,17.8
E00159683,86.8,13.2
E00159684,89.7,10.3
E00159687,84.5,15.5
E00159688,85.3,14.7
E00159689,83.9,16.1
E00159694,78.6,21.4
E00159700,92.1,7.9
E00159701,82.9,17.1
E00159702,91.4,8.6
E00159703,81.2,18.8
E00159704,84.3,15.7
E00159714,82.6,17.4
E00159729,85.4,14.6
E00159730,77.4,22.6
E00159739,82.3,17.7
E00159740,84.5,15.5
E00159741,75.5,24.5
E00159742,87.3,12.7
E00159743,82.9,17.1
E00159744,82.7,17.3
E00159745,79,21
E00159760,67.8,32.2
E00159761,78.5,21.5
E00159762,68.2,31.8
