geography_code,heating_type_3a-001,heating_type_3a-002
E00048921,0,100
E00048932,1.5,98.5
E00048936,1,99
E00048938,0.8,99.2
E00048939,0,100
E00158772,0,100
E00158773,5.8,94.2
E00158938,0,100
E00158939,0.8,99.2
E00158940,1.5,98.5
E00158941,0,100
E00158942,0.5,99.5
E00159358,2.5,97.5
E00159359,1.7,98.3
E00159360,1.1,98.9
E00159362,0,100
E00159368,0.7,99.3
E00159369,0.8,99.2
E00159372,0,100
E00159373,0,100
E00159374,2.1,97.9
E00159375,0.7,99.3
E00159376,1.6,98.4
E00159377,0.7,99.3
E00159378,0,100
E00159390,2.6,97.4
E00159391,1.9,98.1
E00159392,1.9,98.1
E00159393,0,100
E00159394,0,100
E00159395,0.7,99.3
E00159396,2.5,97.5
E00159397,0.8,99.2
E00159398,2.2,97.8
E00159399,0,100
E00159400,0.8,99.2
E00159401,0,100
E00159402,2.3,97.7
E00159403,0.8,99.2
E00159404,2.3,97.7
E00159405,2.5,97.5
E00159406,0.8,99.2
E00159407,0.9,99.1
E00159408,0,100
E00159409,1.2,98.8
E00159410,0.7,99.3
E00159411,2.2,97.8
E00159413,2.7,97.3
E00159414,0,100
E00159415,4.1,95.9
E00159416,2.3,97.7
E00159417,0.6,99.4
E00159418,0.7,99.3
E00159419,3,97
E00159439,1.7,98.3
E00159440,1.4,98.6
E00159441,2.3,97.7
E00159442,3.2,96.8
E00159443,3.7,96.3
E00159444,1.7,98.3
E00159445,4.8,95.2
E00159446,3.1,96.9
E00159447,5.4,94.6
E00159449,0,100
E00159450,0,100
E00159451,3,97
E00159453,2.2,97.8
E00159454,0.8,99.2
E00159455,0,100
E00159456,2.6,97.4
E00159457,0.6,99.4
E00159458,2.2,97.8
E00159459,5.9,94.1
E00159460,0.8,99.2
E00159461,1.6,98.4
E00159462,0.8,99.2
E00159463,0,100
E00159464,0,100
E00159465,4.5,95.5
E00159466,0.8,99.2
E00159467,1.5,98.5
E00159468,0.8,99.2
E00159469,0,100
E00159470,0.8,99.2
E00159471,0.8,99.2
E00159472,0,100
E00159473,1.5,98.5
E00159474,0.9,99.1
E00159475,0.7,99.3
E00159476,0,100
E00159477,1.5,98.5
E00159478,0,100
E00159479,0.8,99.2
E00159480,0.7,99.3
E00159481,2.4,97.6
E00159482,0.8,99.2
E00159483,0,100
E00159484,1.6,98.4
E00159485,0,100
E00159486,0,100
E00159487,0,100
E00159488,0.7,99.3
E00159489,0,100
E00159490,0.9,99.1
E00159491,0,100
E00159492,0,100
E00159493,0,100
E00159494,0,100
E00159495,0,100
E00159496,0.6,99.4
E00159497,0,100
E00159510,0,100
E00159511,0.6,99.4
E00159512,1.1,98.9
E00159517,3.6,96.4
E00159518,0,100
E00159519,0,100
E00159520,2,98
E00159521,0,100
E00159522,0,100
E00159523,0.6,99.4
E00159524,1.7,98.3
E00159525,0.8,99.2
E00159526,0.9,99.1
E00159527,0,100
E00159528,0.9,99.1
E00159529,0,100
E00159530,0,100
E00159531,0.8,99.2
E00159532,0,100
E00159533,0,100
E00159534,0.6,99.4
E00159535,1.7,98.3
E00159536,0,100
E00159537,0,100
E00159538,3,97
E00159539,0,100
E00159540,0.7,99.3
E00159541,0,100
E00159542,1.5,98.5
E00159543,0,100
E00159544,0.8,99.2
E00159545,1.6,98.4
E00159546,0.8,99.2
E00159547,0,100
E00159548,1.7,98.3
E00159549,2.4,97.6
E00159550,1,99
E00159551,0,100
E00159553,3.8,96.2
E00159554,0.7,99.3
E00159555,0,100
E00159556,0,100
E00159557,0,100
E00159558,4.3,95.7
E00159559,0,100
E00159560,0,100
E00159561,0,100
E00159562,0,100
E00159563,0.8,99.2
E00159564,2.5,97.5
E00159565,0.8,99.2
E00159566,3.6,96.4
E00159567,0,100
E00159568,0,100
E00159569,3.5,96.5
E00159570,3.1,96.9
E00159571,0,100
E00159572,3.6,96.4
E00159573,2.6,97.4
E00159574,2.9,97.1
E00159575,2.4,97.6
E00159576,1.4,98.6
E00159577,0.7,99.3
E00159578,0.7,99.3
E00159579,1.8,98.2
E00159580,0,100
E00159582,0,100
E00159583,1.6,98.4
E00159584,0,100
E00159585,3,97
E00159586,0,100
E00159587,0.8,99.2
E00159588,0,100
E00159589,0,100
E00159590,0.8,99.2
E00159591,5.7,94.3
E00159592,0,100
E00159593,6.4,93.6
E00159594,2,98
E00159595,0.8,99.2
E00159596,0,100
E00159597,0.7,99.3
E00159598,0,100
E00159599,0,100
E00159600,0,100
E00159601,0,100
E00159602,0,100
E00159603,0,100
E00159604,0,100
E00159605,0,100
E00159606,1.7,98.3
E00159607,1.7,98.3
E00159609,0,100
E00159611,0,100
E00159612,0,100
E00159613,0,100
E00159614,0,100
E00159615,1.7,98.3
E00159616,2.3,97.7
E00159617,2.2,97.8
E00159618,0.9,99.1
E00159619,0,100
E00159621,0,100
E00159622,0,100
E00159623,1.7,98.3
E00159624,0.8,99.2
E00159625,0.8,99.2
E00159626,2.8,97.2
E00159627,2.1,97.9
E00159629,4.2,95.8
E00159630,0,100
E00159632,0,100
E00159633,0,100
E00159634,1,99
E00159637,0.7,99.3
E00159639,0,100
E00159640,0,100
E00159641,0,100
E00159642,5.4,94.6
E00159645,3.8,96.2
E00159646,1.9,98.1
E00159647,2.1,97.9
E00159648,0.4,99.6
E00159649,1,99
E00159651,2.8,97.2
E00159658,1.1,98.9
E00159660,1,99
E00159662,0.9,99.1
E00159667,0,100
E00159668,0,100
E00159669,0,100
E00159670,0.9,99.1
E00159671,0.8,99.2
E00159672,0.7,99.3
E00159673,1.1,98.9
E00159674,3.1,96.9
E00159675,0.9,99.1
E00159676,2.7,97.3
E00159677,0,100
E00159679,3,97
E00159680,1.8,98.2
E00159681,0,100
E00159682,2.2,97.8
E00159683,0.8,99.2
E00159684,0,100
E00159687,0,100
E00159688,0,100
E00159689,0,100
E00159694,0,100
E00159700,3.8,96.2
E00159701,1.6,98.4
E00159702,0.8,99.2
E00159703,1.6,98.4
E00159704,1.7,98.3
E00159714,3.2,96.8
E00159729,0.7,99.3
E00159730,1.9,98.1
E00159739,0,100
E00159740,0,100
E00159741,0.8,99.2
E00159742,0.8,99.2
E00159743,0.8,99.2
E00159744,0,100
E00159745,4.7,95.3
E00159760,0,100
E00159761,0.7,99.3
E00159762,1.6,98.4
E00159763,0,100
E00159764,3.1,96.9
E00159765,3.8,96.2
E00159766,0,100
E00159767,2.5,97.5
E00159769,0.7,99.3
E00159770,0.9,99.1
E00159771,2.8,97.2
E00159772,2.4,97.6
E00159773,0.8,99.2
E00159774,0,100
E00159775,3.2,96.8
E00159776,2.9,97.1
E00159777,0,100
E00159778,1.5,98.5
E00159779,0,100
E00159780,3.9,96.1
E00159781,0,100
E00159782,1.4,98.6
E00159783,0,100
E00159784,0.9,99.1
E00159785,2.6,97.4
E00159786,1.2,98.8
E00159787,0.7,99.3
E00159788,0,100
E00159789,1.5,98.5
E00172151,0,100
E00172167,0,100
E00172302,2.4,97.6
E00172303,4.3,95.7
E00172304,0,100
E00172305,0,100
E00172307,6.5,93.5
E00172308,0,100
E00172309,0,100
E00172310,2.7,97.3
E00172311,0.9,99.1
E00172314,0,100
E00172319,0,100
E00172320,5.6,94.4
E00172321,1.9,98.1
E00186865,0.8,99.2
E00186867,1.5,98.5
E00186870,1.6,98.4
E00186875,1.1,98.9
E00186877,0.9,99.1
E00186881,0.5,99.5
E00186883,0,100
E00186895,2.6,97.4
E00186904,0,100
E00186927,2.2,97.8
E00186935,1.1,98.9
E00186944,0,100
E00186948,1.9,98.1
E00186962,1.5,98.5
E00186964,0,100
E00186978,0.9,99.1
E00186980,0,100
E00186989,0,100
E00186993,0.7,99.3
E00187014,0,100
E00187015,2.2,97.8
E00187018,1.3,98.7
