geography_code,highest_qualification_6a-000,highest_qualification_6a-001,highest_qualification_6a-002,highest_qualification_6a-003,highest_qualification_6a-004
E00048921,8.3,33.8,2.9,52.9,2.2
E00048932,16.1,37.4,5.5,38.2,2.8
E00048936,9.6,22.8,3.7,61.6,2.3
E00048938,7.1,38.2,3.7,47.6,3.4
E00048939,9.1,33.2,3,53.2,1.5
E00158772,22.4,40.4,5,28,4.3
E00158773,12.4,37.3,3.6,45.1,1.6
E00158938,12.7,40.1,4.7,40.1,2.5
E00158939,20.8,40.9,8.1,28.2,1.9
E00158940,19.9,44.6,5.6,27.9,2
E00158941,23.4,46.7,6.6,21.7,1.6
E00158942,13.9,38.1,3.4,43.2,1.4
E00159358,4.6,34.7,6.5,51.9,2.3
E00159359,20.2,30.9,3.7,44.7,0.5
E00159360,9.8,31.8,4.6,52.1,1.6
E00159362,6.8,34.4,3.5,53.7,1.6
E00159368,6,25.4,3.2,62.9,2.4
E00159369,8.7,25.2,7,57.8,1.3
E00159372,15.4,39.1,6.8,36.2,2.5
E00159373,23,36.9,3.6,33.3,3.2
E00159374,8.1,32.3,5.5,54,0
E00159375,10.5,25.3,3.1,59.8,1.3
E00159376,15.7,29.1,2.7,50.2,2.3
E00159377,16.9,26.2,3.6,50.7,2.7
E00159378,15.8,29.7,5.9,46.5,2
E00159390,8.5,48.3,4.2,36,3
E00159391,12.7,51.2,5.4,26.3,4.4
E00159392,17.6,48.9,5.2,24.5,3.9
E00159393,17.5,56.3,2.4,21.7,2.1
E00159394,17.4,39.1,6.3,34.3,2.9
E00159395,13.5,50.2,3,31.2,2.1
E00159396,15.1,43.2,2.2,38.4,1.1
E00159397,21,39.9,3.8,32.9,2.4
E00159398,17,48.8,3.3,28.2,2.6
E00159399,10.2,58.6,2.4,26.8,2
E00159400,18.3,50.3,3.3,25.7,2.3
E00159401,14.4,43.3,3.4,36.4,2.5
E00159402,24.3,46.2,3.3,24.6,1.7
E00159403,25.7,38.5,3.8,28.7,3.4
E00159404,10.5,39.8,2.7,44.9,2
E00159405,26.4,40.9,8.2,20.2,4.3
E00159406,14,31.8,3.5,48.1,2.7
E00159407,30.9,33.8,5.9,26,3.4
E00159408,30.6,44.8,3.8,17.4,3.5
E00159409,17.5,56.5,3.1,20.6,2.4
E00159410,8,64.1,1.5,24,2.4
E00159411,24.1,42.8,5.7,23.4,4
E00159413,2,23.6,2,70.4,2
E00159414,18.2,39.3,4.9,34.7,2.8
E00159415,23.6,31.9,5.1,37.5,1.9
E00159416,6.1,51.7,0,41.4,0.8
E00159417,28.9,43.2,4.9,19.9,3.1
E00159418,16,46.7,3.7,30.5,3.1
E00159419,15.7,42,3.6,35.7,3
E00159439,4.6,25.4,3.3,64.2,2.5
E00159440,14.1,34.5,4.9,45.4,1.1
E00159441,12.5,46.4,1.2,37.5,2.4
E00159442,4.8,23,3,67.4,1.7
E00159443,7.6,24.4,3.3,63.3,1.5
E00159444,12.2,24.4,3.4,60,0
E00159445,11.1,21.2,0,65.9,1.9
E00159446,11.2,47.5,3,33.7,4.5
E00159447,9.7,23.7,3.2,61.3,2.2
E00159449,10.8,35.4,6.7,46.7,0.4
E00159450,12.6,34.4,4.9,45.9,2.2
E00159451,8.9,33.9,1.4,53.6,2.1
E00159453,6.1,29.2,1.4,62.1,1.2
E00159454,3.6,31.9,2.8,61.7,0
E00159455,6.4,20.8,1.5,68.3,3
E00159456,20.4,39.8,4.5,32.3,3
E00159457,21.1,36.6,4.5,35.4,2.4
E00159458,13.2,31.8,4.7,46.5,3.9
E00159459,21.4,49.7,5.3,19.8,3.7
E00159460,17.1,30.6,5.8,43.8,2.7
