geography_code,number_of_cars_5a-000,number_of_cars_5a-001,number_of_cars_5a-002,number_of_cars_5a-003
E00048921,6.8,25.4,44.1,23.7
E00048932,22.6,43.1,23.4,10.9
E00048936,3.1,30.2,42.7,24
E00048938,5,33.1,43,19
E00048939,3.7,30.6,38.9,26.9
E00158772,9.1,56.8,17,17
E00158773,2,33.7,38.8,25.5
E00158938,6.6,21.1,46.4,25.9
E00158939,8.3,39.1,39.1,13.5
E00158940,6.7,44,26.1,23.1
E00158941,15.8,49.6,27.3,7.2
E00158942,6.6,29.2,44.3,19.8
E00159358,13.6,49.2,30.5,6.8
E00159359,45.8,33.1,16.1,5.1
E00159360,24.9,46.4,24.9,3.9
E00159362,14.8,41.4,33.7,10.1
E00159368,14.9,44.7,30.5,9.9
E00159369,15.6,54.1,24.4,5.9
E00159372,15,45,30.7,9.3
E00159373,39.7,35.7,20.6,4
E00159374,14.2,56,27.7,2.1
E00159375,21.5,52.6,22.2,3.7
E00159376,16.8,52.8,26.4,4
E00159377,43.8,37.5,13.9,4.9
E00159378,12.8,61.6,20,5.6
E00159390,41.2,37.7,16.7,4.4
E00159391,49.5,36.2,13.3,1
E00159392,40.8,36.9,12.6,9.7
E00159393,27.4,35.4,29.2,8
E00159394,16.1,55.9,21.2,6.8
E00159395,45.4,41.1,10.6,2.8
E00159396,46.2,43.7,7.6,2.5
E00159397,26.6,38.7,25,9.7
E00159398,21.3,42.7,30.9,5.1
E00159399,35.3,36.1,17.6,10.9
E00159400,16.8,42.4,32.8,8
E00159401,21.4,43.7,20.6,14.3
E00159402,27.1,45.1,15.8,12
E00159403,26.3,45.1,23.3,5.3
E00159404,21.1,40.6,26.6,11.7
E00159405,47.5,36.4,11,5.1
E00159406,23.3,44.2,20.8,11.7
E00159407,34.9,36.7,23.9,4.6
E00159408,22.7,45.5,23.5,8.3
E00159409,44.6,40.4,12,3
E00159410,51,33.3,11.8,3.9
E00159411,23.5,47.8,25.7,2.9
E00159413,39,44.5,11,5.5
E00159414,23.8,47.6,21.4,7.1
E00159415,51.7,39.2,8.3,0.8
E00159416,42,45,9.9,3.1
E00159417,44.4,42.1,11.1,2.3
E00159418,28.3,35.5,26.1,10.1
E00159419,27.8,47.4,20.3,4.5
E00159439,14.9,40.5,29.8,14.9
E00159440,25.7,46.6,22.3,5.4
E00159441,32,43.8,21.1,3.1
E00159442,20,40.8,32.8,6.4
E00159443,46.6,41.8,10.6,1.1
E00159444,23.9,47,21.4,7.7
E00159445,21.1,52.8,21.1,4.9
E00159446,55.2,33.2,9.9,1.8
E00159447,35.7,51.2,11.6,1.6
E00159449,18.1,41.4,34.5,6
E00159450,18.8,52.5,24.8,4
E00159451,22.7,49.2,23.5,4.5
E00159453,22,44,25.3,8.8
E00159454,16.3,49.6,30.9,3.3
