geography_code,migrant_ind-000,migrant_ind-001,migrant_ind-002,migrant_ind-003
E00048921,94.8,0.6,4.7,0
E00048932,91,0,7.2,1.7
E00048936,97.2,0.4,2,0.4
E00048938,92.5,0.3,7.2,0
E00048939,96,0.3,3.6,0
E00158772,96.6,1.1,2.3,0
E00158773,90.4,0.4,8.8,0.4
E00158938,89.8,0.7,9.5,0
E00158939,93.2,0,6.8,0
E00158940,93.3,0.4,6.4,0
E00158941,94.6,0,5.4,0
E00158942,92.8,0.6,6.6,0
E00159358,83.9,3.1,11.4,1.6
E00159359,80.4,1.5,17.2,1
E00159360,80.1,2.6,14.2,3.1
E00159362,87.3,1.1,11.7,0
E00159368,81.9,0,14.9,3.1
E00159369,84.6,2.6,12.5,0.4
E00159372,86.3,0,11.3,2.3
E00159373,84.8,1.1,13.8,0.4
E00159374,89.7,0,10.3,0
E00159375,81.8,2.2,14.9,1.1
E00159376,83.6,2.3,12.1,2
E00159377,87.9,4.4,7.3,0.4
E00159378,82.3,3.5,14.3,0
E00159390,59.4,18,19.1,3.5
E00159391,78.8,6.2,13.7,1.2
E00159392,71.5,9.5,18.6,0.4
E00159393,67.6,13.2,17.2,2
E00159394,94,0,6,0
E00159395,55.5,18.9,22.7,3
E00159396,68.1,8.2,21.7,1.9
E00159397,84.1,2,13.6,0.3
E00159398,85.1,6.2,7.4,1.3
E00159399,49.8,21.5,27.4,1.2
E00159400,87.3,2.5,9.7,0.6
E00159401,67.6,11.2,16.9,4.3
E00159402,86.9,3.5,7.2,2.4
E00159403,87.6,0.9,10.3,1.2
E00159404,75.7,8.4,14.1,1.8
E00159405,87.4,0,12.6,0
E00159406,86.6,1.3,12.1,0
E00159407,91.3,0.4,8.3,0
E00159408,92.5,0,7.3,0.3
E00159409,63.9,17.7,14.4,4.1
E00159410,37.2,28.7,28,6.1
E00159411,83.1,2.3,14.5,0
E00159413,69.1,3.9,24.6,2.5
E00159414,80.7,6,11.5,1.7
E00159415,74,5.7,13,7.3
E00159416,47.4,18.9,29.1,4.6
E00159417,85.2,2.2,12.3,0.3
E00159418,72.2,8.9,17.6,1.2
E00159419,73.5,8.1,15.6,2.8
E00159439,78.8,3.3,16.1,1.8
E00159440,73.3,11.2,14.2,1.2
E00159441,73.4,7.3,18.9,0.3
E00159442,83.7,3.7,10,2.6
E00159443,63.6,4.2,25.5,6.6
E00159444,75.1,4.7,18.9,1.3
E00159445,72.7,7.3,16.8,3.2
E00159446,48.6,19.4,25.4,6.6
E00159447,71.2,2.6,23.6,2.6
E00159449,83.3,3.8,12.8,0
E00159450,81.7,5.6,12.2,0.5
E00159451,68.1,5,24.6,2.3
E00159453,71.8,6.3,20.4,1.6
E00159454,66.3,7.2,26.2,0.4
E00159455,86.6,0.4,11.6,1.3
E00159456,86.7,2.5,9.2,1.7
E00159457,88.2,1,10.8,0
E00159458,71.5,8.8,17.5,2.2
E00159459,94.2,1.8,4,0
E00159460,90.6,0,9.4,0
E00159461,87.6,0,10.5,1.9
E00159462,91.8,0,6.3,1.8
E00159463,93,0.3,6.1,0.6
E00159464,89.1,0,10.9,0
E00159465,82.5,0,17.1,0.4
E00159466,87.3,2.1,8.9,1.7
E00159467,88.4,0,11,0.6
E00159468,90.3,0,9.4,0.4
E00159469,94.6,0.4,4.3,0.7
E00159470,86.7,0.3,11.9,1
E00159471,94.6,0,5.4,0
E00159472,90,0.4,8.8,0.8
E00159473,87.2,0.3,11.3,1.2
E00159474,92.1,0,7.9,0
E00159475,88.1,1.4,9.9,0.7
E00159476,90.7,0.6,8.4,0.3
E00159477,93.1,0,6.9,0
E00159478,79.1,3.5,15.7,1.7
E00159479,91.6,0.7,7.6,0
E00159480,88.3,0.8,9.8,1.1
E00159481,93,0.4,6.6,0
E00159482,93.6,0,6.4,0
E00159483,94.9,0.3,4.9,0
E00159484,90.7,0.7,8.5,0
E00159485,89.6,0,10.4,0
E00159486,86.1,0,13.9,0
E00159487,93.7,0,6.3,0
E00159488,92.2,0,7.4,0.4
E00159489,95.5,0,4.5,0
E00159490,85.9,0.4,13.4,0.4
E00159491,95.4,0,4.6,0
E00159492,94.3,0,5.7,0
E00159493,89.3,1,8.1,1.6
E00159494,92.1,0,7.4,0.5
E00159495,90.7,0,9.3,0
E00159496,86.3,0.5,11.8,1.4
E00159497,94.6,0,5.2,0.2
E00159510,92.5,0.5,6.2,0.8
E00159511,88.2,0.8,10.8,0.3
E00159512,94.6,0,4.6,0.8
E00159517,89.9,1.4,7.7,1
E00159518,92.9,0.2,6.2,0.7
E00159519,82.6,0.7,15.3,1.4
E00159520,71.9,0,25.3,2.8
E00159521,92.9,0.4,6.3,0.4
E00159522,81.2,0,18.8,0
E00159523,74.8,1.3,23.6,0.3
E00159524,90.8,1.3,6.5,1.3
E00159525,83.4,1.4,15.2,0
E00159526,96,0,4,0
E00159527,95.1,0.8,3.8,0.4
E00159528,92.7,1,6.4,0
E00159529,90.3,0,9.7,0
E00159530,93.2,0,6.4,0.3
E00159531,95.3,0.3,4.4,0
E00159532,93.7,0,4.6,1.7
E00159533,96.7,0.7,2.6,0
E00159534,82.8,1,15.3,1
E00159535,96.2,0.6,2.8,0.3
E00159536,92.1,0.6,6,1.3
E00159537,90.2,0.3,9.5,0
E00159538,79.3,3.8,15,1.9
E00159539,85.4,1.1,13.5,0
E00159540,85.1,1.5,13.2,0.3
E00159541,88.2,3.3,7.8,0.7
E00159542,78.8,0.7,17.8,2.7
E00159543,89.3,0.4,10.3,0
E00159544,77.3,2.7,17.6,2.3
E00159545,91.7,0,8.3,0
E00159546,95.7,0.7,3.3,0.3
E00159547,78.8,2,16.7,2.4
E00159548,69.7,3.5,25.4,1.4
E00159549,87.7,0,12,0.3
E00159550,68.6,3.3,24.5,3.6
E00159551,75.5,4.3,16,4.1
E00159553,67.7,11.6,17.3,3.5
E00159554,90.3,0,8.5,1.2
E00159555,91.3,1.4,5.6,1.7
E00159556,93.3,0.4,6.4,0
E00159557,86.5,1.1,12.4,0
E00159558,77.4,2.1,16.9,3.7
E00159559,94.3,0,4.9,0.8
E00159560,78.6,2.1,18.6,0.7
E00159561,96.8,0.5,2.7,0
E00159562,89.2,0,9.2,1.6
E00159563,78.9,2.3,17.7,1.1
E00159564,77.5,0.9,20.7,0.9
E00159565,81.8,0,17,1.2
E00159566,87,1.8,10.9,0.4
E00159567,90.5,1,8.1,0.3
E00159568,94.4,0,5.6,0
E00159569,75.9,5.3,17.7,1.1
E00159570,84.3,3.3,8.8,3.6
E00159571,84.4,5,10.6,0
E00159572,73.2,1,23.4,2.4
E00159573,69.8,7.8,20,2.4
E00159574,77.1,1.4,17.1,4.4
E00159575,73,6.6,18.1,2.3
E00159576,89.5,0.6,8.3,1.5
E00159577,93.2,0.3,3.9,2.6
E00159578,92.7,1.6,5.7,0
E00159579,93.5,0.5,5.1,0.9
E00159580,86.8,0.3,12.6,0.3
E00159582,86.4,0.7,12.9,0
E00159583,84.2,0.4,14.6,0.8
E00159584,92.1,0.5,6.9,0.5
E00159585,83.6,0.6,15.8,0
E00159586,83.4,3,13.1,0.5
E00159587,87.2,0.3,12.1,0.3
E00159588,88.6,1.1,8.5,1.8
E00159589,86.7,0.8,12.5,0
E00159590,96.7,0,3.3,0
E00159591,90.1,1.1,7.7,1.1
E00159592,94.5,0,5.5,0
E00159593,87,0.5,11.6,1
E00159594,92.7,0,7.3,0
E00159595,94.9,0,4.5,0.7
E00159596,91.9,0.6,7,0.6
E00159597,94.7,0.9,3.1,1.2
E00159598,95.7,0,2.8,1.5
E00159599,92.6,0.3,6.6,0.6
E00159600,75.3,0,24.7,0
E00159601,91.6,1,7.4,0
E00159602,86.5,1.4,12.1,0
E00159603,92.4,1,5.9,0.7
E00159604,87.4,0,9.7,2.9
E00159605,89.6,1.2,8.8,0.4
E00159606,89.9,0.7,9.4,0
E00159607,86.8,0.3,12.8,0
E00159609,89.9,0.9,8.3,0.9
E00159611,95.5,1.9,1.9,0.6
E00159612,90.2,0.4,8.3,1.2
E00159613,97.4,0,1.9,0.8
E00159614,93.5,0.4,6.2,0
E00159615,94.3,0.7,4.9,0
E00159616,92.6,1.4,5.1,1
E00159617,94.2,0,5.8,0
E00159618,93.2,1.5,5.3,0
E00159619,90.7,0.4,8.6,0.4
E00159621,90.8,0.3,8.9,0
E00159622,90.3,0,9.7,0
E00159623,95.1,0,4.9,0
E00159624,93.3,0,5.7,1
E00159625,94,0.7,4.9,0.4
E00159626,88.7,0.4,10.3,0.7
E00159627,87.2,1.4,11.1,0.3
E00159629,93.9,0.4,5.7,0
E00159630,89.9,1.7,6.7,1.7
E00159632,87.2,2,10.4,0.4
E00159633,89.4,0.9,9.8,0
E00159634,92.4,0.4,5.7,1.5
E00159637,90,0.3,9.7,0
E00159639,87.2,0,11.3,1.4
E00159640,96.6,0,3.4,0
E00159641,96.7,0,2.2,1.1
E00159642,88.9,0,11.1,0
E00159645,92.8,0.6,6.6,0
E00159646,92.9,0,6.3,0.8
E00159647,90.8,0,9.2,0
E00159648,95.8,0.2,3.6,0.4
E00159649,93.7,0.4,5.9,0
E00159651,90,0.5,8.1,1.4
E00159658,86.3,0,13.7,0
E00159660,92.7,0.4,5.1,1.7
E00159662,87.5,0,8.9,3.6
E00159667,92.4,0.3,5.7,1.6
E00159668,88.5,0.9,9.2,1.4
E00159669,92.8,0,7.2,0
E00159670,90.9,1.9,6.9,0.3
E00159671,85.1,1,11.6,2.3
E00159672,91,0.9,7.7,0.3
E00159673,82.3,0,16.6,1.1
E00159674,74.8,0.9,23.9,0.5
E00159675,82.2,3.6,13.4,0.8
E00159676,88.3,0,11.4,0.3
E00159677,71.7,2.5,21.1,4.6
E00159679,83.9,0,15.7,0.5
E00159680,88.2,1.8,9.9,0
E00159681,96.2,0.3,3.5,0
E00159682,86.2,0,12.9,0.9
E00159683,93.4,0,6.3,0.3
E00159684,88.7,1.5,9.7,0
E00159687,94.3,0.3,4,1.3
E00159688,88.2,0.6,9.7,1.4
E00159689,88.6,0,9.3,2.1
E00159694,95.5,0,4.3,0.2
E00159700,90.8,0.6,8.3,0.3
E00159701,89,0,8.2,2.7
E00159702,93.5,0,6.1,0.3
E00159703,90.5,0.5,8.8,0.2
E00159704,83.6,0.4,14,2
E00159714,87.7,0.3,11.7,0.3
E00159729,91.1,0.6,8,0.3
E00159730,86.8,1.4,10,1.8
E00159739,91.4,1.3,7.3,0
E00159740,91.6,0.7,6.5,1.1
E00159741,88.7,0,10.6,0.7
E00159742,92.9,0.3,6.2,0.6
E00159743,89.6,0,10.4,0
E00159744,97.7,0.4,1.9,0
E00159745,90.5,0,8.7,0.8
E00159760,52.4,21.4,23.8,2.4
E00159761,90.5,0.7,8.4,0.4
E00159762,92.1,0.3,6.3,1.3
E00159763,85.7,0,14.3,0
E00159764,59.5,16.7,20.2,3.5
E00159765,81.6,1.7,16,0.7
E00159766,87,1.4,9.2,2.3
E00159767,90.9,0,6.5,2.7
E00159769,90.3,0,9.3,0.5
E00159770,84.2,0.9,13.6,1.3
E00159771,88.3,0,11.7,0
E00159772,84.4,0.7,8.2,6.7
E00159773,87.3,1.5,9.1,2.1
E00159774,90,0,9.6,0.4
E00159775,82.2,1.6,13.8,2.3
E00159776,67,7.8,22,3.2
E00159777,80.2,1.6,13.8,4.5
E00159778,40.5,22.9,32.3,4.3
E00159779,74.4,7,17.1,1.6
E00159780,41,20.5,29.5,9
E00159781,76.4,5,16.7,1.9
E00159782,52.1,16.5,28.4,3
E00159783,80.6,2.6,13.6,3.2
E00159784,52.2,14.2,30.6,3
E00159785,80.2,2.8,15.5,1.6
E00159786,58.9,19.4,20.5,1.1
E00159787,89.2,0.3,8.6,1.8
E00159788,84,0.5,13.8,1.6
E00159789,88.3,2.5,7.7,1.5
E00172151,96.6,0.4,3,0
E00172167,97,0.6,2.4,0
E00172302,57.8,9.4,25,7.8
E00172303,50,19.2,28.6,2.2
E00172304,87.9,0,12.1,0
E00172305,89.6,0,9.5,0.9
E00172307,48.9,21.6,24.2,5.3
E00172308,84.7,0.3,12.9,2.1
E00172309,83.1,0.8,14.5,1.6
E00172310,92.3,0,7.7,0
E00172311,82.8,0.4,16.8,0
E00172314,88,0,11,1
E00172319,52.8,25.7,17.7,3.8
E00172320,75.8,1.8,19.6,2.7
E00172321,53.2,15.6,26.6,4.6
E00186865,80.6,0.3,19,0
E00186867,83.8,0.8,12,3.4
E00186870,83.8,8.4,5.6,2.2
E00186875,88.4,0,9.9,1.7
E00186877,94.7,0.6,4.7,0
E00186881,92,0,7.1,0.9
E00186883,86.6,0,13.4,0
E00186895,77.9,0.4,21.7,0
E00186904,84.9,0.4,13.9,0.8
E00186927,79.7,0,18.6,1.7
E00186935,64.4,3.2,31.1,1.4
E00186944,91,0.7,8.3,0
E00186948,88.1,0,11.9,0
E00186962,87,5.4,7.6,0
E00186964,74.8,3.3,20.3,1.6
E00186978,92.3,0.4,4.9,2.4
E00186980,87.2,0.6,9.8,2.4
E00186989,93.5,0.3,4.9,1.2
E00186993,43.8,0,53.9,2.2
E00187014,86.3,0.6,12.2,0.9
E00187015,74.9,4.8,18.8,1.5
E00187018,85.7,0.7,13.4,0.2
