areacd,country_of_birth_3a-001,country_of_birth_3a-002
E00069124,83.7,16.3
E00069135,77.6,22.4
E00069145,74.8,25.2
E00069146,80.2,19.8
E00069151,79.1,20.9
E00069453,73.7,26.3
E00069457,78.7,21.3
E00069458,71.2,28.8
E00069459,81.9,18.1
E00069461,79.2,20.8
E00069464,74,26
E00069466,78.7,21.3
E00069478,76.9,23.1
E00069479,82.6,17.4
E00069480,75.6,24.4
E00069547,93.2,6.8
E00069548,91.1,8.9
E00069549,94.9,5.1
E00069550,94.7,5.3
E00069578,94.7,5.3
E00069579,92.2,7.8
E00069580,97.3,2.7
E00069581,93.8,6.2
E00069583,92.3,7.7
E00069585,94.3,5.7
E00069600,90.4,9.6
E00069601,87.7,12.3
E00069602,90.4,9.6
E00069603,90.6,9.4
E00069604,93.3,6.7
E00069607,91.3,8.7
E00069609,97.1,2.9
E00069610,93.8,6.3
E00069611,93.5,6.5
E00069612,93.4,6.6
E00069613,93.4,6.6
E00069614,97.2,2.8
E00069615,88.7,11.3
E00069616,91.2,8.8
E00069617,90.8,9.2
E00069618,90.3,9.7
E00069619,92.7,7.3
E00069620,88.9,11.1
E00069621,91.1,8.9
E00069622,91,9
E00069623,93.6,6.4
E00069625,92.8,7.2
E00069626,91,9
E00069627,91.8,8.2
E00069628,90.3,9.7
E00069629,93.9,6.1
E00069630,94.4,5.6
E00069631,93.3,6.7
E00069632,93.5,6.5
E00069642,96.5,3.5
E00069643,94.5,5.5
E00069645,91.6,8.4
E00069646,92.7,7.3
E00069647,84.5,15.5
E00069649,91.5,8.5
E00069650,97.7,2.3
E00069651,95.2,4.8
E00069652,92.4,7.6
E00069653,94.5,5.5
E00130553,96.7,3.3
E00130743,91.1,8.9
E00130744,93.8,6.2
E00130745,95.4,4.6
E00130746,94.3,5.7
E00130747,95,5
E00130748,91,9
E00130749,91.3,8.7
E00130750,95.8,4.2
E00130755,96.1,3.9
E00130792,97.7,2.3
E00130793,96.3,3.7
E00130794,95.3,4.7
E00130795,96.4,3.6
E00130796,97,3
E00130797,92.8,7.2
E00130798,94.4,5.6
E00130799,88.6,11.4
E00130801,96.4,3.6
E00130802,94.9,5.1
E00130803,97.6,2.4
E00130804,97.1,2.9
E00130805,97.7,2.3
E00130806,95.6,4.4
E00130808,91.4,8.6
E00130809,92.4,7.6
E00130810,88.6,11.4
E00130812,86.5,13.5
E00130813,88.6,11.4
E00130814,93.4,6.6
E00130815,92.8,7.2
E00130816,90.7,9.3
E00130817,94,6
E00130819,92.9,7.1
E00130820,96,4
E00130821,95.8,4.2
E00130822,96.7,3.3
E00130824,96,4
E00130825,96,4
E00130827,96,4
E00130828,94.9,5.1
E00130829,94.2,5.8
E00130830,94.1,5.9
E00130831,94.6,5.4
E00130833,97.2,2.8
E00130834,95.1,4.9
E00130835,95.4,4.6
E00130836,92.1,7.9
E00130837,94.8,5.2
E00130838,88.1,11.9
E00130839,94.5,5.5
E00130840,96.4,3.6
E00130841,94.2,5.8
E00130845,92.7,7.3
E00130877,94.7,5.3
E00130878,96.7,3.3
E00130883,93.4,6.6
E00130884,95.1,4.9
E00130885,90.7,9.3
E00130886,97.3,2.7
E00130887,94.5,5.5
E00130888,95.8,4.2
E00130889,96.5,3.5
E00130890,95.9,4.1
E00130891,95.2,4.8
E00130892,91.5,8.5
E00130894,94.7,5.3
E00130896,96.1,3.9
E00130917,91.2,8.8
E00130920,93.2,6.8
E00130951,96.2,3.8
E00130952,96.6,3.4
E00130953,95,5
E00130954,95.2,4.8
E00130955,93.8,6.2
E00130956,94.2,5.8
E00130957,94.7,5.3
E00130966,95.3,4.7
E00130967,93.1,6.9
E00130968,87.8,12.2
E00130969,93.4,6.6
E00130970,91.7,8.3
E00130973,81.7,18.3
E00130974,93,7
E00130975,81.7,18.3
E00130976,79.9,20.1
E00130977,89.7,10.3
E00130978,86.3,13.7
E00130979,87.3,12.7
E00130980,83,17
E00130981,87.6,12.4
E00130982,76.8,23.2
E00130983,75.7,24.3
E00130984,84.7,15.3
E00130985,73.1,26.9
E00130986,91.9,8.1
E00130987,92,8
E00130988,90.4,9.6
E00130989,84.2,15.8
E00130990,96.7,3.3
E00130991,91.3,8.7
E00130992,95.6,4.4
E00130993,95.8,4.2
E00130994,96.7,3.3
E00131481,94.2,5.8
E00131482,95.2,4.8
E00131483,94.4,5.6
E00131484,96.2,3.8
E00131486,97.7,2.3
E00137087,83.7,16.3
E00137119,88.7,11.3
E00137120,85.3,14.7
E00137121,73.5,26.5
E00137122,57.7,42.3
E00137123,75.7,24.3
E00137125,62.6,37.4
E00137129,82.4,17.6
E00137130,78.4,21.6
E00137131,83.3,16.7
E00137132,83,17
E00137133,77.7,22.3
E00137134,83.6,16.4
E00137136,83.1,16.9
E00137137,61.2,38.8
E00137164,88.7,11.3
E00137168,80.4,19.6
E00137169,85,15
E00137170,86,14
E00137171,88.1,11.9
E00137172,86.3,13.7
E00137174,69.5,30.5
E00137176,83.6,16.4
E00137177,87.2,12.8
E00137180,82.8,17.2
E00137186,79.6,20.4
E00137187,87.3,12.7
E00137188,81.7,18.3
E00137189,89.6,10.4
E00137190,77,23
E00137191,72.3,27.7
E00137192,82.4,17.6
E00137193,68.3,31.7
E00137194,81,19
E00137195,85.7,14.3
E00137196,81.5,18.5
E00137197,84.8,15.2
E00137198,92.8,7.2
E00137199,93.4,6.6
E00137200,85.9,14.1
E00137201,81.1,18.9
E00137202,80.1,19.9
E00137203,77.8,22.2
E00137204,80.9,19.1
E00137218,96.7,3.3
E00137219,96.4,3.6
E00137220,92.6,7.4
E00137221,95,5
E00137222,97.8,2.2
E00137223,95.8,4.2
E00137224,79.1,20.9
E00137225,80.5,19.5
E00137226,78.4,21.6
E00137227,90.5,9.5
E00137228,81.7,18.3
E00137229,78.8,21.3
E00137230,90.7,9.3
E00137232,78.1,21.9
E00137235,77.3,22.7
E00137236,79.3,20.7
E00137237,90.4,9.6
E00137240,84.5,15.5
E00137241,77.6,22.4
E00137242,84.1,15.9
E00137243,83,17
E00137244,79.1,20.9
E00137245,81.7,18.3
E00137246,78.7,21.3
E00137247,87.7,12.3
E00138006,92,8
E00138010,96.7,3.3
E00138011,95.6,4.4
E00138012,95.5,4.5
E00165824,74.9,25.1
E00165825,78,22
E00170637,85.2,14.8
E00170638,90,10
E00170640,90.2,9.8
E00170642,96,4
E00170643,90.1,9.9
E00170644,63.2,36.8
E00170645,96.7,3.3
E00170654,94.4,5.6
E00170656,94.8,5.2
E00170657,92.2,7.8
E00172620,87.1,12.9
E00172621,92.2,7.8
E00172622,90.3,9.7
E00172624,78.8,21.2
E00172625,96.9,3.1
E00174269,64.6,35.4
E00174270,71,29
E00178574,79.3,20.7
E00178618,78.6,21.4
E00178630,68.8,31.2
E00187352,87.8,12.2
E00187363,94,6
E00187366,86.2,13.8
E00187379,96.9,3.1
E00187380,91.3,8.7
E00187384,90.3,9.7
E00187391,92.5,7.5
E00187394,93.6,6.4
E00187395,95.7,4.3
E00187402,93.5,6.5
E00187403,95.8,4.2
E00187409,88.2,11.8
E00187415,93.2,6.8
E00187418,97.3,2.7
E00187426,95.2,4.8
E00187429,87.6,12.4
E00187434,83.1,16.9
E00187436,84.7,15.3
E00187441,89.5,10.5
E00187444,92.6,7.4
E00187459,84.9,15.1
E00187463,91.3,8.7
E00187475,91.4,8.6
E00187478,94.8,5.2
E00187479,82.9,17.1
E00187491,92.6,7.4
E00187492,91.2,8.8
E00187497,89.1,10.9
E00187499,92.1,7.9
E00187501,94.1,5.9
E00187503,90.3,9.7
E00187504,94.9,5.1
E00187506,84,16
E00187510,87.6,12.4
