areacd,is_carer_5a-001,is_carer_5a-002,is_carer_5a-003,is_carer_5a-004
E00069124,89,2.8,2.8,5.5
E00069135,91.7,1.1,2.5,4.7
E00069145,90,2.6,1.8,5.6
E00069146,90.8,3.4,1.9,3.8
E00069151,92.3,3.1,1.2,3.4
E00069453,92.9,2.5,1.7,2.8
E00069457,93.6,3,1.4,2
E00069458,94.3,2.3,1.6,1.8
E00069459,90.5,2.4,2.4,4.8
E00069461,92.7,2.9,2.6,1.9
E00069464,94.4,2.8,1.4,1.4
E00069466,91.8,3.1,1.6,3.4
E00069478,92.7,1.9,3.4,1.9
E00069479,90.8,4.6,2.1,2.5
E00069480,92.9,3,1.5,2.7
E00069547,89,7.3,2.5,1.1
E00069548,90,5.8,1.1,3
E00069549,92.1,5.3,0,2.6
E00069550,95,2.1,0.4,2.5
E00069578,90.6,4.4,1.9,3.1
E00069579,91.1,5.7,0.9,2.4
E00069580,90.6,5.2,1.2,3
E00069581,90.2,6.9,1,2
E00069583,90.2,5.8,0.7,3.3
E00069585,95.5,2.9,0.5,1.1
E00069600,92.4,5.5,0.3,1.7
E00069601,91.7,4.4,0.5,3.4
E00069602,91.3,4.5,1.9,2.2
E00069603,93.4,4.3,0.7,1.7
E00069604,90.3,5.7,0.9,3
E00069607,90.9,6.6,0.9,1.7
E00069609,93.6,2.6,1.7,2.1
E00069610,88,7.6,1.7,2.7
E00069611,90.9,4.9,1.5,2.7
E00069612,93.1,4.3,0.4,2.2
E00069613,92.8,3,0.9,3.4
E00069614,89.1,5.3,1.7,3.9
E00069615,88.3,4.2,3.3,4.2
E00069616,91.8,4.4,0.6,3.2
E00069617,91.7,3.5,3.3,1.5
E00069618,87,7.1,2,4
E00069619,91.4,5.6,0.3,2.6
E00069620,90.4,5.4,0.8,3.5
E00069621,90.4,7.1,0.8,1.7
E00069622,92.6,3,1.1,3.3
E00069623,91.8,4.7,0.7,2.7
E00069625,91.1,4.6,0.5,3.8
E00069626,92.7,4.2,1.2,1.8
E00069627,89.8,6.9,1.3,2
E00069628,88.6,4.4,3.9,3.1
E00069629,92.7,4,1.7,1.7
E00069630,90.4,7.4,1,1.3
E00069631,94.1,5.5,0,0.3
E00069632,89,6.6,2.6,1.8
E00069642,85.4,7,2.8,4.7
E00069643,91.6,4.3,1.7,2.3
E00069645,91.7,4.3,2.3,1.7
E00069646,93.4,4.1,0,2.5
E00069647,92.7,3.4,0,3.9
E00069649,94.3,3.8,1.4,0.5
E00069650,89.5,8.6,0.4,1.6
E00069651,91.2,5.6,1.3,1.9
E00069652,91.3,4.2,1.5,3
E00069653,89.4,6.5,0.8,3.4
E00130553,90.2,5.3,1.9,2.6
E00130743,91.7,7.9,0.4,0
E00130744,91.1,5.3,1.6,2
E00130745,90.8,6,1.1,2
E00130746,90.8,7.6,0.8,0.8
E00130747,92,4.4,1.8,1.8
E00130748,92,6.9,0,1.1
E00130749,93.2,5.6,1.1,0
E00130750,90.8,5.4,1.6,2.2
E00130755,94.3,4.1,0.6,1
E00130792,89.7,4.9,2.4,3
E00130793,92.9,3.6,2.7,0.9
E00130794,93.5,4.1,1.8,0.6
E00130795,93.1,2.5,1.4,2.9
E00130796,90.5,3.5,1.4,4.6
E00130797,91.8,4.3,1.1,2.9
E00130798,91,6,1.5,1.5
E00130799,92.9,3.7,1.7,1.7
E00130801,89.9,6.4,2,1.7
E00130802,89.2,8.8,0.3,1.7
E00130803,91.1,4.6,1.8,2.5
E00130804,93.6,3.4,1.1,1.9
E00130805,91.7,3.8,2.4,2.1
E00130806,89.2,5.6,0.9,4.3
E00130808,91.9,5.4,1,1.7
E00130809,87.1,7.3,1.7,4
E00130810,91.9,5.6,1.8,0.7
E00130812,89.6,5.5,2.1,2.8
E00130813,90.7,7.3,1.6,0.4
E00130814,90,5.4,1.8,2.9
E00130815,89.9,3.9,4.4,1.8
E00130816,87.3,9.8,0.9,2
E00130817,88,6.5,1.1,4.4
E00130819,92.2,5.6,1.6,0.5
E00130820,91.6,6,1.5,0.9
E00130821,93,4.4,0.6,2
E00130822,90.6,4.7,1.2,3.5
E00130824,91,6.6,1.2,1.2
E00130825,91,6,0.9,2.1
E00130827,92.3,5.4,1.3,1
E00130828,89.2,6.6,2.1,2.1
E00130829,91.4,6.5,1.4,0.7
E00130830,91,5.5,0.9,2.6
E00130831,86.8,8.2,1.2,3.7
E00130833,88.3,8.2,1.5,2
E00130834,87.2,7.1,1,4.8
E00130835,92.8,5.7,0.3,1.3
E00130836,87.6,9.7,0.9,1.8
E00130837,84.4,8.9,2.6,4
E00130838,85,7.5,2.5,5
E00130839,90.1,5,2.1,2.8
E00130840,84.4,10.2,4.3,1.1
E00130841,93.2,6,0,0.8
E00130845,89.8,5.8,1.7,2.6
E00130877,92.9,2.7,1.7,2.7
E00130878,88.9,7.6,0.6,2.8
E00130883,90.5,5,1.9,2.5
E00130884,92.4,4.6,0.9,2.1
E00130885,89.7,5.2,1.1,4
E00130886,91.8,1.8,3.2,3.2
E00130887,91,5.4,0,3.6
E00130888,95,3.1,0.6,1.2
E00130889,90.5,3.3,3.6,2.6
E00130890,91.4,4.1,0.4,4.1
E00130891,90.9,3.6,2.2,3.3
E00130892,93.7,3.1,0.8,2.4
E00130894,93.9,3.2,1.1,1.9
E00130896,92.9,2.2,3,1.9
E00130917,86.2,7.9,0.8,5.1
E00130920,91.8,4.8,0,3.4
E00130951,89.5,7.9,1.8,0.9
E00130952,93.3,2.9,1.5,2.3
E00130953,90.9,6.3,1.3,1.5
E00130954,92.9,4.3,0.9,1.9
E00130955,95.6,2.6,0.4,1.5
E00130956,93.3,5.2,0.7,0.7
E00130957,93.4,4.9,1.7,0
E00130966,92.4,5.2,0,2.4
E00130967,92.6,5.2,0.8,1.4
E00130968,88.7,6.2,1.7,3.4
E00130969,89.8,5.3,1.3,3.6
E00130970,92.2,4.9,1.2,1.7
E00130973,86.5,5.7,4.1,3.8
E00130974,89.3,4.9,2.1,3.7
E00130975,89,7.2,2.7,1.2
E00130976,89.8,5.6,1.8,2.9
E00130977,90.9,6.6,1.7,0.8
E00130978,93.1,2.6,2.6,1.7
E00130979,87.5,7.5,1.7,3.2
E00130980,91.8,4.8,1,2.4
E00130981,91.6,5,2.2,1.1
E00130982,90.5,5.4,1.2,2.9
E00130983,92.6,4,1.2,2.2
E00130984,90.7,2.8,4.3,2.1
E00130985,91.2,4.6,2,2.2
E00130986,89.1,8,0.8,2.1
E00130987,91.6,7.2,0.3,0.9
E00130988,92.5,5.3,0,2.3
E00130989,93.6,4.6,0.9,0.9
E00130990,86.4,9.5,2,2
E00130991,94.5,1.8,0.9,2.8
E00130992,90.2,6.4,0.8,2.6
