areacd,workplace_travel_4a-001,workplace_travel_4a-002,workplace_travel_4a-003,workplace_travel_4a-004
E00069124,68.1,12.1,7.1,12.8
E00069135,55.7,12.3,14.8,17.2
E00069145,60.8,15.4,10.8,13.1
E00069146,50.8,10.7,18.9,19.7
E00069151,61.3,14.3,9.2,15.1
E00069453,51.6,12.1,20.4,15.9
E00069457,46.9,23.8,12.3,16.9
E00069458,52.5,19,8.9,19.6
E00069459,52.9,13.7,16.7,16.7
E00069461,47.8,22.5,15.9,13.8
E00069464,48,17.6,12.8,21.6
E00069466,55.6,12.8,15,16.5
E00069478,49.1,11.3,16,23.6
E00069479,55.5,12.4,11.7,20.4
E00069480,61.6,11.6,7.5,19.2
E00069547,11.7,28.4,48.8,11.1
E00069548,20.8,23.3,44.2,11.7
E00069549,17.9,17.9,49.1,15.1
E00069550,18.2,24.8,47.1,9.9
E00069578,18.9,23.9,42.1,15.1
E00069579,24.6,31.2,29,15.2
E00069580,20.8,26,32.9,20.2
E00069581,23.9,20.9,40.5,14.7
E00069583,20.7,22.1,41.4,15.9
E00069585,12.6,30.8,46.2,10.4
E00069600,37.7,28.3,23.2,10.9
E00069601,32.2,31.1,22.2,14.4
E00069602,34.1,19.5,34.1,12.2
E00069603,34,21,29,16
E00069604,26.1,19.9,41.6,12.4
E00069607,24,29.1,37.7,9.1
E00069609,26.7,28.4,28.4,16.4
E00069610,46,21.7,19.9,12.4
E00069611,39.3,26,22,12.7
E00069612,31,31,25.4,12.7
E00069613,32.2,21.2,28.4,18.2
E00069614,40.8,23.5,17.3,18.4
E00069615,41.5,22.9,21.2,14.4
E00069616,36.1,23.1,27.9,12.9
E00069617,41.9,21,21,16.2
E00069618,32,24,25.6,18.4
E00069619,39,32.1,14.5,14.5
E00069620,36.6,26.1,21.6,15.7
E00069621,23.7,21.9,46.9,7.6
E00069622,23.1,30.8,35.9,10.3
E00069623,22.9,19.4,50.7,6.9
E00069625,19.9,20.5,46.2,13.5
E00069626,36.5,16.9,31.1,15.5
E00069627,29.2,26.4,29.9,14.6
E00069628,52.1,16,14.8,17.2
E00069629,23.9,20.3,37.7,18.1
E00069630,35.2,20.4,31.7,12.7
E00069631,29.3,22.4,28.6,19.7
E00069632,34.3,27.8,28.7,9.3
E00069642,43,16.1,20.4,20.4
E00069643,29,29,29.5,12.5
E00069645,26.6,24.3,37.6,11.6
E00069646,32.2,20.7,35.5,11.6
E00069647,41.3,27.2,17.4,14.1
E00069649,37.2,23,24.8,15
E00069650,23.3,31,25,20.7
E00069651,21,25.2,39.9,14
E00069652,36.2,28.1,20,15.7
E00069653,33.5,24.7,24.1,17.7
E00130553,18.4,30.1,40.4,11
E00130743,8.7,22.8,47.2,21.3
E00130744,8.1,33.9,37.9,20.2
E00130745,16.3,38,31,14.7
E00130746,15.4,27.4,46.2,11.1
E00130747,5.9,30.9,48.5,14.7
E00130748,16,30,41,13
E00130749,6.4,37.3,37.3,19.1
E00130750,16.4,32.8,44,6.9
E00130755,7,33.1,45.9,14
E00130792,23.3,25.8,34,17
E00130793,25.3,30.4,32.9,11.4
E00130794,16.3,39.9,29.2,14.6
E00130795,17.3,36.7,23.7,22.3
E00130796,24.2,33.9,30.9,10.9
E00130797,18.1,33.3,29,19.6
E00130798,17.9,37.2,29.7,15.2
E00130799,30.6,34.7,18.8,16
E00130801,21,36.4,29,13.6
E00130802,23.1,34.7,29.3,12.9
E00130803,23.8,33.9,32.1,10.1
E00130804,21.4,33.1,33.8,11.7
E00130805,26.1,38.3,25.5,10.1
E00130806,20.5,24.1,42.3,13.2
E00130808,34.2,28.2,26.2,11.4
E00130809,22.3,21.6,37.4,18.7
E00130810,32.5,21.1,39.2,7.2
E00130812,28.7,21.1,41.9,8.3
E00130813,30.3,41.5,18.3,9.9
E00130814,28.1,29.8,30.7,11.4
E00130815,27.9,26.7,34.9,10.5
E00130816,22.2,28.1,40.7,9
E00130817,24.3,27.1,30.7,17.9
E00130819,18.6,25.7,37.6,18.1
E00130820,22.3,33.1,33.1,11.4
E00130821,22.7,24.7,38,14.7
E00130822,22,35.3,26,16.8
E00130824,22.9,36.5,32.4,8.2
E00130825,27.4,30.1,33.9,8.6
E00130827,19.8,32.7,36.4,11.1
E00130828,28.2,24.7,29.4,17.6
E00130829,15.2,34.3,41.9,8.6
E00130830,19.6,21,49.3,10.1
E00130831,28.7,31,24.1,16.1
E00130833,19.3,37.4,35.1,8.2
E00130834,19.5,27,40.8,12.6
E00130835,18.3,25.5,41.2,15
E00130836,16,25.5,46.2,12.3
E00130837,10.1,25.2,49.1,15.7
E00130838,8.3,21.7,61.7,8.3
E00130839,28.6,29.4,33.3,8.7
E00130840,14.4,26.9,43.3,15.4
E00130841,7.4,28.7,52.9,11
E00130845,21.2,31.7,38.6,8.5
E00130877,16.3,20.1,55.4,8.2
E00130878,25.5,22.8,39.3,12.4
E00130883,22.2,18.8,50.7,8.3
E00130884,20,30.8,39.5,9.7
E00130885,17.7,32.3,45,5
E00130886,33.8,28.3,23.4,14.5
E00130887,25.7,30.4,34.5,9.5
E00130888,29.7,24.6,34.9,10.9
E00130889,40.9,16.4,24.5,18.2
E00130890,35.3,28.6,22.7,13.4
E00130891,33.6,19,26.7,20.7
E00130892,20.9,26.4,40.3,12.4
E00130894,18.5,29.2,44.6,7.7
E00130896,22.2,30.2,32.5,15.1
E00130917,26.5,23.5,39,11
E00130920,22.9,18.6,51.4,7.1
E00130951,15.3,30.5,44.1,10.2
E00130952,12.1,24.3,43.9,19.7
E00130953,14.6,28.1,38.2,19.1
E00130954,5.6,40.7,40.1,13.6
E00130955,8.3,26.3,55.6,9.8
E00130956,8.1,34.5,45.3,12.2
E00130957,16.7,25.6,43.2,14.5
E00130966,25,21.7,47.5,5.8
E00130967,26.7,22.5,36.9,13.9
E00130968,27,25.3,36.8,10.9
E00130969,18.8,26.1,39.1,15.9
E00130970,27.1,18.8,43.1,11
E00130973,41.7,16.7,25,16.7
E00130974,32.9,20.3,21.5,25.3
E00130975,40.5,19.5,31.1,8.9
E00130976,35,18.2,28.6,18.2
E00130977,42.8,16.6,24.8,15.9
E00130978,35.1,13.2,38.6,13.2
E00130979,43.3,14,24.8,17.8
E00130980,37.2,18.6,27.6,16.6
E00130981,39.8,14.5,30.6,15.1
E00130982,40.7,13.2,29.7,16.5
E00130983,36.2,21.3,32.4,10.1
E00130984,32.1,19.9,33.3,14.7
E00130985,37.9,14.2,38.4,9.6
E00130986,6.5,26.5,51.6,15.5
E00130987,14.8,30.1,46.9,8.2
E00130988,22.4,25.9,36.2,15.5
E00130989,1.6,33.3,49.2,15.9
E00130990,9.5,35.7,45.2,9.5
E00130991,5.7,48,34.1,12.2
E00130992,8.7,39.1,39.1,13
E00130993,6,45.5,37.7,10.8
E00130994,3.4,37.4,45.8,13.4
E00131481,15.3,25.5,46.5,12.7
E00131482,26.4,25.3,33.5,14.8
E00131483,18.1,29.9,38.6,13.4
E00131484,27.7,22.6,34.6,15.1
E00131486,17,31.8,35.2,15.9
