areacd,hh_family_composition_4a-001,hh_family_composition_4a-002,hh_family_composition_4a-003
E00070774,6.3,29.2,64.6
E00070775,3,29.9,67.1
E00070776,5.3,38.4,56.3
E00070778,6.6,26.3,67.1
E00070780,4.5,38.3,57.1
E00070781,5.8,29.7,64.5
E00070782,3.5,31.7,64.8
E00070784,1.4,28.5,70.1
E00070785,7,26.6,66.4
E00070786,7.4,24.7,67.9
E00070787,5.7,24.5,69.8
E00070788,1.5,31.3,67.2
E00070789,4.4,23.5,72.1
E00070790,4.9,27.2,67.9
E00071099,7.6,25,67.4
E00071100,7,26.4,66.7
E00071101,4.2,18.6,77.2
E00071102,9.3,22,68.7
E00071197,0,30.4,69.6
E00071198,11.5,25,63.5
E00071199,0,32.9,67.1
E00071201,2.5,19.3,78.2
E00071202,5.3,20,74.7
E00071203,7.6,26.9,65.5
E00071204,2.1,21.4,76.5
E00187155,8,25,67
W00002320,3.2,40.3,56.5
W00002321,5.3,22.9,71.8
W00002323,3.1,24.5,72.3
W00002324,1.9,46.1,51.9
W00002325,4.3,24.5,71.2
W00002376,5.1,24.5,70.4
W00002465,3,31.1,65.9
W00002466,3.5,25.5,70.9
W00002467,5.6,41.3,53.2
W00008075,7.5,24.6,67.9
W00008076,5.6,23.8,70.6
W00008077,4.5,27.6,67.9
W00008078,3.2,20.6,76.2
W00008079,6.4,23.7,69.9
W00008080,10.2,23,66.8
W00008153,1.6,26.6,71.9
W00008168,3.4,28.1,68.5
W00008172,6,14.1,79.9
W00008178,3.6,25.9,70.6
W00008179,7.3,27.3,65.5
W00008180,4.3,35.1,60.6
W00008181,2.2,34.1,63.7
W00008182,3.6,23.4,73.1
W00009787,2.3,24.3,73.4
W00009788,6.1,24.3,69.6
W00009789,3.9,30.3,65.8
W00009790,4.9,25.2,69.9
