areacd,heating_type_3a-001,heating_type_3a-002
E00070774,4.8,95.2
E00070775,0,100
E00070776,5.5,94.5
E00070778,3.9,96.1
E00070780,0.7,99.3
E00070781,2.2,97.8
E00070782,2.8,97.2
E00070784,4.9,95.1
E00070785,4.8,95.2
E00070786,2.6,97.4
E00070787,3.3,96.7
E00070788,10.3,89.7
E00070789,2.9,97.1
E00070790,2.4,97.6
E00071099,1.1,98.9
E00071100,2.3,97.7
E00071101,0.6,99.4
E00071102,2.7,97.3
E00071197,2.6,97.4
E00071198,1.9,98.1
E00071199,2.7,97.3
E00071201,2.5,97.5
E00071202,1.2,98.8
E00071203,1.7,98.3
E00071204,0,100
E00187155,12,88
W00002320,0,100
W00002321,0,100
W00002323,1.3,98.7
W00002324,0.7,99.3
W00002325,0,100
W00002376,1.1,98.9
W00002465,0.6,99.4
W00002466,1.5,98.5
W00002467,1.6,98.4
W00008075,8.1,91.9
W00008076,2.1,97.9
W00008077,3.7,96.3
W00008078,0,100
W00008079,2.3,97.7
W00008080,6.3,93.8
W00008153,4.6,95.4
W00008168,2.8,97.2
W00008172,0,100
W00008178,0.5,99.5
W00008179,1.8,98.2
W00008180,1.3,98.7
W00008181,1.5,98.5
W00008182,0,100
W00009787,0.6,99.4
W00009788,0,100
W00009789,2.7,97.3
W00009790,2.5,97.5
