areacd,number_bedrooms_5a-001,number_bedrooms_5a-002,number_bedrooms_5a-003,number_bedrooms_5a-004
E00070774,3.4,17.8,42.5,36.3
E00070775,7.6,30.2,38.4,23.8
E00070776,4.1,34.2,42.5,19.2
E00070778,5.9,15.1,39.5,39.5
E00070780,14.2,21.6,41,23.1
E00070781,2.9,20.4,54,22.6
E00070782,4.3,23.4,58.9,13.5
E00070784,6.3,9,44.4,40.3
E00070785,1.6,14.3,36.5,47.6
E00070786,5.2,9.1,36.4,49.4
E00070787,3.7,16.7,42.6,37
E00070788,7.2,14.5,39.1,39.1
E00070789,2.8,12.5,40.3,44.4
E00070790,4.9,17.1,35.4,42.7
E00071099,4.3,10.8,42.7,42.2
E00071100,8.3,29.5,54.5,7.6
E00071101,1.2,10.3,51.5,37
E00071102,4.9,14.1,39.1,41.8
E00071197,7.8,26,44.2,22.1
E00071198,5.7,9.4,50.9,34
E00071199,2.8,31.9,43.1,22.2
E00071201,8.4,15.1,69.7,6.7
E00071202,3,12,44,41
E00071203,9.2,12.5,36.7,41.7
E00071204,2.7,15,65.2,17.1
E00187155,1,19,50,30
W00002320,13.8,27.6,38.2,20.3
W00002321,0.8,9.8,23.3,66.2
W00002323,7.6,15.8,46.8,29.7
W00002324,23.5,27.5,25.5,23.5
W00002325,1.6,20.5,35.1,42.7
W00002376,2,26.5,27.6,43.9
W00002465,3,6.1,47.9,43
W00002466,2.8,18.8,33.3,45.1
W00002467,6.3,31.3,49.2,13.3
W00008075,2.2,20.9,39.6,37.3
W00008076,2.1,13.4,47.9,36.6
W00008077,2.2,25.4,56,16.4
W00008078,2.4,16,43.2,38.4
W00008079,4,15,42.2,38.7
W00008080,3.1,13,39.4,44.6
W00008153,0,12.3,44.6,43.1
W00008168,5.3,16.7,40,38
W00008172,0.7,12.2,44.2,42.9
W00008178,5.5,21.1,30.7,42.7
W00008179,5.5,18.2,38.2,38.2
W00008180,11.2,21.1,53.9,13.8
W00008181,6.7,12.6,54.1,26.7
W00008182,1.5,13.2,49.7,35.5
W00009787,10.9,10.9,40,38.3
W00009788,4.7,13.3,61.3,20.7
W00009789,5.4,29.7,37.8,27
W00009790,2.4,17.9,42.3,37.4
