areacd,passports_all_4a-001,passports_all_4a-002,passports_all_4a-003
E00070774,77,2.1,20.9
E00070775,70.1,0.2,29.7
E00070776,78.2,1.7,20.1
E00070778,79.4,1.4,19.1
E00070780,70.5,1.5,28
E00070781,78.4,1.4,20.3
E00070782,69.9,0.6,29.5
E00070784,80.5,3,16.4
E00070785,76.5,0.6,22.9
E00070786,75,3.3,21.7
E00070787,81.9,1.4,16.7
E00070788,79.8,1,19.2
E00070789,82.9,0.6,16.5
E00070790,82.3,5.2,12.5
E00071099,84.2,1.8,14
E00071100,62.4,2.7,34.9
E00071101,83.4,2.9,13.7
E00071102,85.9,2,12.1
E00071197,73.9,4,22.2
E00071198,80.7,2.5,16.8
E00071199,80.3,3.3,16.4
E00071201,60.3,0.6,39.1
E00071202,85.8,2.2,11.9
E00071203,79.3,2.5,18.2
E00071204,74.5,2.6,23
E00187155,75.8,0.4,23.8
W00002320,80.9,8,11.2
W00002321,86.7,1.7,11.7
W00002323,90.3,2.2,7.5
W00002324,79.5,2.4,18.1
W00002325,89.7,1.9,8.4
W00002376,81.4,0.9,17.7
W00002465,89.1,1.4,9.6
W00002466,87.7,0.9,11.4
W00002467,74.3,1.5,24.1
W00008075,78.1,1.3,20.5
W00008076,88.8,0.6,10.6
W00008077,83,1,16
W00008078,83.9,2.1,14
W00008079,79.7,1.8,18.5
W00008080,81,3.1,15.8
W00008153,75,2.7,22.3
W00008168,80.5,2.7,16.9
W00008172,87,1.1,11.9
W00008178,81.9,0.8,17.3
W00008179,86.1,0.8,13.1
W00008180,67.8,1.7,30.4
W00008181,81.8,1.8,16.5
W00008182,86.8,2,11.3
W00009787,78.9,6.8,14.4
W00009788,80,0,20
W00009789,90.6,0,9.4
W00009790,81.8,2.9,15.3
