areacd,workplace_travel_4a-001,workplace_travel_4a-002,workplace_travel_4a-003,workplace_travel_4a-004
E00070774,15.9,27.4,46.3,10.4
E00070775,15.4,39.7,22.8,22.1
E00070776,13.4,47,17.9,21.6
E00070778,8.8,30.2,42.3,18.7
E00070780,19.3,27.3,28.4,25
E00070781,14.9,39.9,23,22.3
E00070782,21.9,38.7,14.6,24.8
E00070784,9.7,24.2,47.3,18.8
E00070785,8.4,35.9,44.9,10.8
E00070786,4.3,20.4,60.2,15.1
E00070787,2.9,34.3,54.3,8.6
E00070788,7.3,30.5,43.9,18.3
E00070789,5.7,30,42.9,21.4
E00070790,9.4,29.2,42.7,18.8
E00071099,29.1,16.2,34.1,20.7
E00071100,30.5,28.9,10.9,29.7
E00071101,29,23.9,26.7,20.5
E00071102,17.2,24.4,43.7,14.7
E00071197,9.6,41.1,34.2,15.1
E00071198,21.4,37.5,25,16.1
E00071199,11.1,38.3,30.9,19.8
E00071201,41.9,23.4,13.7,21
E00071202,35.9,23.3,27.2,13.6
E00071203,23.8,28.6,35.7,11.9
E00071204,31,34.3,16.3,18.4
E00187155,9.2,23.2,53.5,14.1
W00002320,30.9,15.5,33.6,20
W00002321,22.9,31.3,32.8,13
W00002323,25.2,23.9,34.2,16.8
W00002324,38.2,27.5,23.5,10.8
W00002325,23.4,25.4,40.2,11
W00002376,13,12.3,58.7,15.9
W00002465,13.9,20.3,51.9,13.9
W00002466,10.9,30.5,44.5,14.1
W00002467,26.7,24.4,20.9,27.9
W00008075,7.1,15.6,63.6,13.6
W00008076,23.5,30.7,37.3,8.4
W00008077,16.4,30.9,33.6,19.1
W00008078,18.7,22.7,41.3,17.3
W00008079,8.1,30.1,45.7,16.1
W00008080,14.1,24.3,49,12.5
W00008153,17.8,16.4,50.7,15.1
W00008168,11.4,34.1,40.3,14.2
W00008172,7,27.6,49.5,15.9
W00008178,20.9,23.5,43.6,12
W00008179,16,31.3,33.6,19.1
W00008180,33.2,34.5,19.5,12.7
W00008181,31.7,23.8,25.4,19
W00008182,24.9,29.8,30.2,15.1
W00009787,30.6,21.7,32.5,15.3
W00009788,31.5,18.1,26.2,24.2
W00009789,17.1,28,39,15.9
W00009790,17.6,17.6,51.2,13.6
