areacd,national_identity_all_4a-001,national_identity_all_4a-002,national_identity_all_4a-003
E00070774,96.7,0.9,2.4
E00070775,99,0.2,0.7
E00070776,98.4,0.3,1.3
E00070778,95.9,2,2
E00070780,98.5,0,1.5
E00070781,98.6,0,1.4
E00070782,99.1,0,0.9
E00070784,92.1,1.2,6.6
E00070785,96.9,1.5,1.5
E00070786,95.1,1.1,3.8
E00070787,91.3,3.6,5.1
E00070788,95.3,0,4.7
E00070789,97.1,1.7,1.2
E00070790,95.9,0,4.1
E00071099,95.9,0.2,3.9
E00071100,97.9,0,2.1
E00071101,94.4,1.2,4.4
E00071102,96.7,0.7,2.7
E00071197,91.5,0.6,8
E00071198,95.8,2.5,1.7
E00071199,98,0,2
E00071201,97.7,0.6,1.7
E00071202,94.8,2,3.2
E00071203,94.7,0.7,4.6
E00071204,97.5,0.6,1.9
E00187155,98.4,1.2,0.4
W00002320,86.9,2.4,10.8
W00002321,96,1.7,2.3
W00002323,91.7,4.1,4.1
W00002324,95.9,0.7,3.4
W00002325,95.6,1.4,3
W00002376,97,1.3,1.7
W00002465,91.6,2.7,5.7
W00002466,95,2.2,2.8
W00002467,98.1,0.4,1.5
W00008075,93.1,3.3,3.6
W00008076,98.8,0,1.2
W00008077,97.7,0,2.3
W00008078,97.5,1.4,1.1
W00008079,94.3,2.1,3.6
W00008080,94.8,1.2,3.9
W00008153,95.2,2.1,2.7
W00008168,96.7,0.9,2.4
W00008172,98.2,0.5,1.3
W00008178,96.5,2.2,1.4
W00008179,96,2.4,1.6
W00008180,96.1,1,2.9
W00008181,94.4,0.7,4.9
W00008182,97.8,0,2.2
W00009787,94.5,2.1,3.4
W00009788,99.4,0.6,0
W00009789,96.9,1.3,1.9
W00009790,94.5,1.5,4
