areacd,number_of_cars_5a-000,number_of_cars_5a-001,number_of_cars_5a-002,number_of_cars_5a-003
E00104757,4,40,40,16
E00105850,16.4,41.1,28.8,13.7
E00105851,17.6,41.9,33.8,6.6
E00105852,25.8,42.4,21.2,10.6
E00105853,43.7,40.3,11.8,4.2
E00105854,13.5,35.1,35.1,16.2
E00105855,11.2,47,30.6,11.2
E00105859,8.2,36.1,37.1,18.6
E00105866,12.7,30.3,42.3,14.8
E00105869,8.2,52.1,26,13.7
E00105870,4.9,42.4,30.6,22.2
E00105871,38.1,40.7,15.9,5.3
E00105872,16.9,52.3,23.1,7.7
E00105873,24.4,53.5,15.7,6.3
E00105874,20,51.7,20.8,7.5
E00105875,20,51.2,18.4,10.4
E00105876,25.2,50.4,18.1,6.3
E00105886,6.1,35,33,25.9
E00105887,0,34.2,39.7,26
E00105891,5,34,40.3,20.8
E00105892,10.5,45.9,29.3,14.3
E00105893,9.4,37.7,34.8,18.1
E00105894,7.7,40.8,33.1,18.3
E00105895,10.7,42.9,33,13.4
E00105897,2.3,35.2,45.5,17
E00105898,16,45.3,28.3,10.4
E00105899,22.5,50,19.2,8.3
E00105900,20.2,46.2,27.9,5.8
E00105901,19.2,45.6,28,7.2
E00105903,2.1,38.3,36.2,23.4
E00105905,11.1,40.7,31.7,16.4
E00105906,13.8,35,26.3,25
E00105907,5.2,29.3,39.7,25.9
E00105908,10.5,36.8,30.8,21.8
E00105909,16.5,53.9,23.5,6.1
E00105910,24.8,42.7,27.4,5.1
E00105911,15.4,44.7,30.9,8.9
E00105912,8.3,47.4,33.1,11.3
E00105960,15.7,43.1,28.4,12.7
E00105961,28.8,56.7,8.7,5.8
E00105966,4.2,42.3,39.4,14.1
E00105968,22.7,55.5,18.8,3.1
E00105977,8.4,41.9,41.9,7.7
E00106032,15.6,49.2,21.3,13.9
E00106033,21.9,45.7,26.5,6
E00106034,6.5,38.7,37.4,17.4
E00106035,9.3,36.1,32.4,22.2
E00106036,16.6,43,29.1,11.3
E00106038,30.7,44.9,19.7,4.7
E00106039,14.3,47.1,25.7,12.9
E00106040,19.2,45.8,27.5,7.5
E00106041,21.9,49.1,22.8,6.1
E00106042,26.2,39.2,25.4,9.2
E00106044,13.5,37.4,34.4,14.7
E00106049,17.5,48.2,26.3,7.9
E00106050,8.5,44.6,36.2,10.8
E00106051,34.9,38.7,18.9,7.5
E00106052,13.7,54.2,26.8,5.2
E00106053,15.6,45.1,25.4,13.9
E00106054,35,31.5,25.9,7.7
E00106055,29.4,32.2,26.6,11.9
E00106056,1.3,33.3,38.7,26.7
E00106105,12.8,41.8,27.7,17.7
E00106106,21.7,46.9,28,3.5
E00106107,12.2,49.6,32.8,5.3
E00106108,3.2,27.3,50,19.5
E00106109,9,39.8,35.5,15.7
E00106110,19.6,47.8,28.3,4.3
E00106111,16.3,45,32.6,6.2
E00106112,16.1,46.2,27.3,10.5
E00106113,10,43.1,40.8,6.2
E00106115,8.4,31.3,45,15.3
E00171802,15.3,47.9,29.2,7.6
E00171831,10.8,34.3,35.3,19.6
