areacd,migrant_ind-000,migrant_ind-001,migrant_ind-002,migrant_ind-003
E00104757,89.8,0,10.2,0
E00105850,96.1,0,3.3,0.7
E00105851,91.7,0.3,7.3,0.6
E00105852,92.8,0,7.2,0
E00105853,91.5,0,8.5,0
E00105854,92.2,0,7.8,0
E00105855,91.2,0.4,8.4,0
E00105859,90.3,0,9.7,0
E00105866,90,0,10,0
E00105869,91.6,0.3,6.4,1.7
E00105870,94,0.3,5.7,0
E00105871,96.9,0,3.1,0
E00105872,92.6,0.4,5.8,1.2
E00105873,89.1,0,10.9,0
E00105874,92.5,0,7.5,0
E00105875,89.8,1.2,8.9,0
E00105876,89.4,0,10.6,0
E00105886,95.8,0.2,4,0
E00105887,89,0,9.3,1.7
E00105891,90.9,0,8.9,0.3
E00105892,93.6,0.4,6,0
E00105893,93.3,0,6.4,0.3
E00105894,95.3,1,3.7,0
E00105895,93,0,4.8,2.2
E00105897,96.5,0.5,3,0
E00105898,92.6,1.6,5.3,0.5
E00105899,86.7,0.8,11.7,0.8
E00105900,90.9,0,9.1,0
E00105901,97.7,0,2.3,0
E00105903,98.2,0,1.8,0
E00105905,92.3,0.5,7.2,0
E00105906,89.6,0,9.2,1.2
E00105907,96.7,0,3.3,0
E00105908,94.8,0,5.2,0
E00105909,88.3,0.9,10.4,0.4
E00105910,93.7,0,3.3,2.9
E00105911,83.7,0,16.3,0
E00105912,89.1,0,10.9,0
E00105960,92.1,3.8,3.3,0.8
E00105961,81.5,0,18,0.5
E00105966,95.6,1.2,3.2,0
E00105968,92.6,0,7.4,0
E00105977,96.3,0,3.4,0.3
E00106032,96.3,0,3.3,0.4
E00106033,94.5,0,5.2,0.3
E00106034,91.7,0,8,0.3
E00106035,91.4,0.8,6.9,0.8
E00106036,93.6,0,5.3,1.1
E00106038,92.2,0,7.8,0
E00106039,89,0,11,0
E00106040,97,0,3,0
E00106041,94.5,0,5.5,0
E00106042,89.2,0,10.8,0
E00106044,90.7,0.3,7.6,1.5
E00106049,87.7,0.4,11.5,0.4
E00106050,93.9,0,6.1,0
E00106051,92.1,0,7.4,0.5
E00106052,91.6,0,8.1,0.3
E00106053,97.3,0,2.7,0
E00106054,93.4,0,6.6,0
E00106055,92.5,0,7.5,0
E00106056,92.6,0.5,6.4,0.5
E00106105,93.2,0,6.8,0
E00106106,88.5,1,9,1.4
E00106107,95.2,0,4.4,0.4
E00106108,93.6,0,6.4,0
E00106109,87.7,1,10.5,0.8
E00106110,93.4,0,6.6,0
E00106111,95.3,0,4.7,0
E00106112,92.1,0,7.6,0.4
E00106113,91.6,0,6.2,2.2
E00106115,93.9,0.3,5.4,0.3
E00171802,92.4,0,7.2,0.4
E00171831,92.4,0,7.6,0
