areacd,heating_type_3a-001,heating_type_3a-002
E00104757,2.7,97.3
E00105850,0,100
E00105851,0.7,99.3
E00105852,0.8,99.2
E00105853,0.9,99.1
E00105854,1.4,98.6
E00105855,0,100
E00105859,0.5,99.5
E00105866,0,100
E00105869,2.1,97.9
E00105870,0,100
E00105871,0,100
E00105872,3,97
E00105873,0,100
E00105874,0.8,99.2
E00105875,2.4,97.6
E00105876,0.8,99.2
E00105886,1,99
E00105887,0,100
E00105891,0.6,99.4
E00105892,0.7,99.3
E00105893,1.5,98.5
E00105894,1.5,98.5
E00105895,0,100
E00105897,3.4,96.6
E00105898,0,100
E00105899,0,100
E00105900,3.9,96.1
E00105901,0,100
E00105903,0,100
E00105905,2.1,97.9
E00105906,1.2,98.8
E00105907,3.4,96.6
E00105908,0,100
E00105909,0,100
E00105910,0.9,99.1
E00105911,0.8,99.2
E00105912,0,100
E00105960,0,100
E00105961,0,100
E00105966,0,100
E00105968,1.6,98.4
E00105977,0.6,99.4
E00106032,0,100
E00106033,0.7,99.3
E00106034,1.9,98.1
E00106035,2.8,97.2
E00106036,1.3,98.7
E00106038,0,100
E00106039,0.7,99.3
E00106040,0,100
E00106041,0.9,99.1
E00106042,0,100
E00106044,1.2,98.8
E00106049,0,100
E00106050,2.3,97.7
E00106051,0.9,99.1
E00106052,0,100
E00106053,0,100
E00106054,0,100
E00106055,1.4,98.6
E00106056,2.6,97.4
E00106105,0,100
E00106106,0,100
E00106107,0.8,99.2
E00106108,0.7,99.3
E00106109,0,100
E00106110,0,100
E00106111,0,100
E00106112,0,100
E00106113,1.5,98.5
E00106115,0.8,99.2
E00171802,0,100
E00171831,1,99
