areacd,country_of_birth_3a-001,country_of_birth_3a-002
E00104757,98.8,1.2
E00105850,97,3
E00105851,99.1,0.9
E00105852,97,3
E00105853,95.5,4.5
E00105854,98.1,1.9
E00105855,93.9,6.1
E00105859,98.1,1.9
E00105866,99.4,0.6
E00105869,97,3
E00105870,97.2,2.8
E00105871,98.3,1.7
E00105872,96.9,3.1
E00105873,97.5,2.5
E00105874,98.9,1.1
E00105875,98.8,1.2
E00105876,98.1,1.9
E00105886,98.7,1.3
E00105887,97.7,2.3
E00105891,97.7,2.3
E00105892,99.7,0.3
E00105893,98.7,1.3
E00105894,98.3,1.7
E00105895,97.8,2.2
E00105897,99.5,0.5
E00105898,97.3,2.7
E00105899,95.9,4.1
E00105900,98.9,1.1
E00105901,98.5,1.5
E00105903,95.5,4.5
E00105905,97.9,2.1
E00105906,96.9,3.1
E00105907,98.7,1.3
E00105908,97.4,2.6
E00105909,97.9,2.1
E00105910,95,5
E00105911,96.8,3.2
E00105912,97.3,2.7
E00105960,99.2,0.8
E00105961,96,4
E00105966,95.7,4.3
E00105968,98.6,1.4
E00105977,98.8,1.2
E00106032,97.2,2.8
E00106033,98.3,1.7
E00106034,98.2,1.8
E00106035,96.7,3.3
E00106036,98.2,1.8
E00106038,97.7,2.3
E00106039,97.6,2.4
E00106040,95.8,4.2
E00106041,97.3,2.7
E00106042,97.9,2.1
E00106044,96.5,3.5
E00106049,99.6,0.4
E00106050,97.6,2.4
E00106051,98.5,1.5
E00106052,98.1,1.9
E00106053,100,0
E00106054,98.5,1.5
E00106055,95.7,4.3
E00106056,96.6,3.4
E00106105,98.1,1.9
E00106106,96.9,3.1
E00106107,97.8,2.2
E00106108,97.8,2.2
E00106109,96.1,3.9
E00106110,97.8,2.2
E00106111,97.3,2.7
E00106112,93.5,6.5
E00106113,95.3,4.7
E00106115,96.6,3.4
E00171802,97.3,2.7
E00171831,98.2,1.8
