areacd,is_carer_5a-001,is_carer_5a-002,is_carer_5a-003,is_carer_5a-004
E00104757,85.5,7.5,0.6,6.3
E00105850,92.1,2.7,1.4,3.8
E00105851,88.4,2.6,3,5.9
E00105852,87,5.9,4,3.2
E00105853,82.6,4.1,5.1,8.2
E00105854,91.3,6,2,0.7
E00105855,89.1,5.8,2.7,2.3
E00105859,87.3,7.8,1.7,3.2
E00105866,87.6,4.5,2.8,5.2
E00105869,92.1,3.8,1.4,2.7
E00105870,87.4,6.3,1,5.3
E00105871,86.4,1.4,4.2,7.9
E00105872,88.4,5.2,1.6,4.8
E00105873,88,2.8,3.2,6
E00105874,89.9,4.7,2.3,3.1
E00105875,85.4,6.3,4.2,4.2
E00105876,87.5,4.2,4.6,3.8
E00105886,88,6.9,2.1,3
E00105887,91.2,2.9,2.3,3.5
E00105891,90.1,6,1.5,2.4
E00105892,85.6,5.6,4.4,4.4
E00105893,89.6,3.6,2.9,3.9
E00105894,89.6,4.5,2.8,3.1
E00105895,90.8,2.8,2.3,4.1
E00105897,92.3,5.6,0,2
E00105898,88.1,4.9,3.2,3.8
E00105899,92.7,3.4,2.1,1.7
E00105900,86.8,6,2.7,4.4
E00105901,88.6,6.1,1.2,4.1
E00105903,97.1,1.9,1,0
E00105905,89,6,1.8,3.1
E00105906,87.5,8.1,1.9,2.5
E00105907,94.6,5.4,0,0
E00105908,88.6,7.7,2,1.7
E00105909,90.1,5,1.8,3.2
E00105910,89.2,3,1.7,6.1
E00105911,88.2,5.7,3.3,2.9
E00105912,87.2,8,1.4,3.5
E00105960,89.6,5.7,1.7,3
E00105961,86.9,1.5,2.9,8.7
E00105966,90.4,3.9,1.5,4.2
E00105968,90.5,3.3,1.9,4.3
E00105977,89.5,5,2.2,3.4
E00106032,89.6,4.6,1.2,4.6
E00106033,87.5,5.9,4.2,2.4
E00106034,92.8,3.6,1.2,2.4
E00106035,90,6.2,1.2,2.5
E00106036,88.5,5.2,3,3.3
E00106038,86.6,5.7,1.4,6.2
E00106039,92.1,2.8,2.8,2.2
E00106040,91.9,4.3,1.3,2.6
E00106041,86.2,2.9,2.9,7.9
E00106042,87.7,6.7,2.8,2.8
E00106044,90.1,5.7,1.5,2.7
E00106049,85.8,4.7,3.5,5.9
E00106050,89.8,3.9,2.1,4.2
E00106051,86.4,2.5,3,8
E00106052,89.8,3.7,3.4,3.1
E00106053,87.6,3.2,2.8,6.4
E00106054,90.2,2.4,2,5.4
E00106055,89.4,6,1.8,2.8
E00106056,88.1,7.4,1,3.5
E00106105,90.5,4.8,1.4,3.4
E00106106,90.9,4,1.8,3.3
E00106107,89.1,6,1.9,3
E00106108,90.7,4.6,3.2,1.4
E00106109,90.1,4,2.2,3.8
E00106110,87.7,5.2,1.5,5.6
E00106111,85.5,7,3.5,3.9
E00106112,90.1,5.1,1.5,3.3
E00106113,87.9,4.9,3.4,3.8
E00106115,88.5,7.2,1.1,3.2
E00171802,93.1,3.8,0.8,2.3
E00171831,90.4,5,0.9,3.7
