areacd,economic_activity_status_4a-001,economic_activity_status_4a-002,economic_activity_status_4a-003
E00090971,70.9,4,25.1
E00090972,69.5,2.1,28.5
E00090973,65.7,1.2,33
E00090974,60.4,2.5,37.1
E00090975,67.5,2.9,29.7
E00090976,67.2,2.1,30.7
E00090977,55.2,0.4,44.4
E00090978,58.3,1.7,40
E00090979,67.4,1.5,31.1
E00090980,38.9,0,61.1
E00090981,68.8,0.9,30.2
E00090982,62.2,2,35.8
E00090983,69,0.6,30.3
E00091003,56.3,1.8,41.9
E00091004,60.7,1.1,38.2
E00091005,64.2,2.6,33.2
E00091006,63.3,1.4,35.3
E00091007,67.4,1.1,31.6
E00091008,58.8,0.7,40.4
E00091009,71.3,0,28.7
E00091010,69,1.2,29.8
E00091018,60.2,2.3,37.5
E00091050,59.1,2.4,38.6
E00091063,65.1,0.4,34.6
E00134626,55.9,1.7,42.4
E00134627,52.6,3.9,43.5
E00134628,57.5,2.2,40.4
E00134629,59.1,1.8,39.1
E00134630,54.3,2.6,43
E00134631,55.8,0,44.2
E00135430,57.7,2.2,40.1
E00135431,60.4,1.4,38.2
E00135432,50.7,1.1,48.1
E00135433,58.3,2.3,39.4
E00152509,47.9,0.5,51.5
E00152510,48.4,0.9,50.7
E00152511,59.6,3.3,37.1
E00152512,56.9,4.1,39
E00152513,42.8,2.7,54.5
E00152514,49.8,1.6,48.6
E00152515,46.2,1.6,52.2
E00152516,61.4,6.3,32.3
E00152517,59.3,3.7,37
E00152518,71.8,2.5,25.6
E00152519,58.6,2.3,39.2
E00152520,76.8,3.1,20.1
E00152521,30.2,1.8,68
E00152522,64.6,3,32.4
E00152523,55,4.2,40.8
E00152524,50.4,2.1,47.5
E00152525,56.3,6.3,37.4
E00152526,57.1,2.8,40.1
E00152527,57.8,2.8,39.4
E00152528,49.5,2.6,47.9
E00152529,61.4,0.4,38.2
E00152530,50,1.3,48.7
E00152531,70,3.7,26.2
E00152532,50.7,0.9,48.5
E00152533,58.4,0.6,41
E00152534,41.2,3.2,55.6
E00152535,66.4,1.8,31.7
E00152536,49.5,1.3,49.2
E00152537,42.5,1.9,55.6
E00152538,56.7,2.3,40.9
E00152539,56,3.5,40.5
E00152540,54.4,2.9,42.7
E00152541,52.9,2.9,44.2
E00152550,88.2,2.2,9.6
E00152552,56.7,1.2,42
E00152556,60.9,0,39.1
E00152557,72.5,1.7,25.8
E00152558,62.6,3.8,33.6
E00152562,52.5,7.6,39.8
E00152563,65.1,2.1,32.9
E00152564,70.6,1.9,27.5
E00152568,51,1.3,47.7
E00152575,51.3,3.1,45.6
E00152576,55.6,4.2,40.2
E00152577,58.1,1.7,40.2
E00152579,59.6,2.8,37.6
E00152580,65.5,1.8,32.7
E00152581,61.7,5.2,33.1
E00152582,57.6,1.4,41
E00152583,69.8,1.7,28.5
E00152584,52.1,1.7,46.2
E00152585,63.9,3.7,32.5
E00152586,54.2,3.4,42.4
E00152587,45.1,3.1,51.8
E00152588,59.2,2.2,38.5
E00152589,59.8,5.7,34.4
E00152593,61.2,1.2,37.6
E00152594,63.6,1.7,34.7
