areacd,has_ever_worked-001,has_ever_worked-002,has_ever_worked-003
E00090971,17.5,71.9,10.5
E00090972,16.2,64.9,18.9
E00090973,12.5,65.2,22.3
E00090974,16.7,69.4,13.9
E00090975,10.3,75,14.7
E00090976,8,83,8.9
E00090977,3.1,79.4,17.5
E00090978,6.5,68.8,24.7
E00090979,16.9,60.7,22.5
E00090980,6.5,72.6,21
E00090981,18.8,53.6,27.5
E00090982,16.7,65.8,17.5
E00090983,8.2,69.4,22.4
E00091003,7.2,74.2,18.6
E00091004,4.8,77.1,18.1
E00091005,7.4,82.1,10.5
E00091006,13.5,73.1,13.5
E00091007,12.9,65.6,21.5
E00091008,8.8,76.1,15
E00091009,9.3,77.3,13.3
E00091010,13.2,62.3,24.5
E00091018,12.9,70,17.1
E00091050,12.4,66.7,21
E00091063,3.2,73.7,23.2
E00134626,7.9,68.5,23.6
E00134627,6.5,79.6,13.9
E00134628,14.5,61.5,23.9
E00134629,10.4,73.9,15.7
E00134630,9.5,72.4,18.1
E00134631,8.7,75.4,15.9
E00135430,11.8,73.9,14.3
E00135431,15.7,72.2,12.2
E00135432,14.3,68.4,17.3
E00135433,11.3,57.5,31.1
E00152509,12.1,66.7,21.2
E00152510,7.8,68.1,24.1
E00152511,21,57,22
E00152512,5.3,67,27.7
E00152513,7,78.3,14.7
E00152514,7.2,74.4,18.4
E00152515,2,78.8,19.2
E00152516,16.4,53.6,30
E00152517,13.7,70.6,15.7
E00152518,17.9,49.3,32.8
E00152519,13.6,72.1,14.3
E00152520,20.3,61,18.6
E00152521,7,80.3,12.7
E00152522,18,63.1,18.9
E00152523,12,67.5,20.5
E00152524,15.9,67.7,16.4
E00152525,17.5,55,27.5
E00152526,13,71.7,15.2
E00152527,12.9,72,15.1
E00152528,9.5,74.7,15.8
E00152529,12.5,63.5,24
E00152530,12,72.6,15.4
E00152531,17.7,51.9,30.4
E00152532,12.4,72.6,15
E00152533,7,83.1,9.9
E00152534,11,74.8,14.2
E00152535,11.8,69.9,18.3
E00152536,7.8,68.8,23.4
E00152537,7.3,66.7,26
E00152538,9.6,70.2,20.2
E00152539,8.9,68.8,22.3
E00152540,19.1,64.9,16
E00152541,12.2,67.1,20.7
E00152550,57.1,25,17.9
E00152552,12,76.6,11.4
E00152556,17,69.8,13.2
E00152557,21,45.7,33.3
E00152558,14.9,54,31
E00152562,21.1,63.2,15.8
E00152563,14.9,59.4,25.7
E00152564,14,67.7,18.3
E00152568,3.4,81.5,15.1
E00152575,7.1,67.7,25.2
E00152576,12.4,55.2,32.4
E00152577,12.4,66,21.6
E00152579,10.2,67,22.7
E00152580,16.2,64.6,19.2
E00152581,22.3,45.7,31.9
E00152582,15.4,74.7,9.9
E00152583,14.1,64.8,21.1
E00152584,9.8,71.4,18.8
E00152585,11.6,68.1,20.3
E00152586,8.7,70.2,21.1
E00152587,13.1,67.3,19.6
E00152588,11.6,65.9,22.5
E00152589,20.4,57.1,22.4
E00152593,9.4,79.7,10.9
E00152594,13.2,65.9,20.9
E00152595,12.4,69,18.6
E00152596,6.8,84.2,9
E00152597,13.8,60.9,25.3
E00152598,10.1,69.6,20.3
E00152599,10.5,66.7,22.9
E00152600,10.4,72.2,17.4
E00152601,12.1,68.1,19.8
E00152602,17.2,58.6,24.2
E00152603,7.8,77.5,14.7
E00152604,6,75.2,18.8
E00152605,12.5,72.1,15.4
