areacd,legal_partnership_status_3a-001,legal_partnership_status_3a-002
E00090971,52.8,47.2
E00090972,46,54
E00090973,53.5,46.5
E00090974,60,40
E00090975,51.2,48.8
E00090976,55.5,44.5
E00090977,59.2,40.8
E00090978,49.1,50.9
E00090979,61.1,38.9
E00090980,52.4,47.6
E00090981,43.2,56.8
E00090982,51.9,48.1
E00090983,48.4,51.6
E00091003,49.1,50.9
E00091004,67.3,32.7
E00091005,61.8,38.2
E00091006,66.3,33.7
E00091007,42.6,57.4
E00091008,61.2,38.8
E00091009,59.5,40.5
E00091010,57.8,42.2
E00091018,57,43
E00091050,37.3,62.7
E00091063,48.5,51.5
E00134626,49.7,50.3
E00134627,47.6,52.4
E00134628,55.3,44.7
E00134629,50.5,49.5
E00134630,46.3,53.7
E00134631,52.5,47.5
E00135430,51.1,48.9
E00135431,58.3,41.7
E00135432,53.3,46.7
E00135433,47.3,52.7
E00152509,49.2,50.8
E00152510,46.8,53.2
E00152511,37.8,62.2
E00152512,39.1,60.9
E00152513,59.8,40.2
E00152514,59.8,40.2
E00152515,56,44
E00152516,35.4,64.6
E00152517,33.9,66.1
E00152518,34.6,65.4
E00152519,52.7,47.3
E00152520,46.7,53.3
E00152521,60.4,39.6
E00152522,31.5,68.5
E00152523,32.2,67.8
E00152524,60.4,39.6
E00152525,21.3,78.7
E00152526,44.3,55.7
E00152527,45.9,54.1
E00152528,50.5,49.5
E00152529,52,48
E00152530,64.1,35.9
E00152531,48.1,51.9
E00152532,47.8,52.2
E00152533,47.5,52.5
E00152534,50.9,49.1
E00152535,46.7,53.3
E00152536,52.6,47.4
E00152537,40.5,59.5
E00152538,47.2,52.8
E00152539,54.8,45.2
E00152540,41.3,58.7
E00152541,41.7,58.3
E00152550,43.9,56.1
E00152552,49,51
E00152556,57.4,42.6
E00152557,65.9,34.1
E00152558,59.1,40.9
E00152562,50.4,49.6
E00152563,38.8,61.2
E00152564,59.5,40.5
E00152568,44.3,55.7
E00152575,59.6,40.4
E00152576,38,62
E00152577,40.2,59.8
E00152579,45.2,54.8
E00152580,38.9,61.1
E00152581,37.7,62.3
E00152582,55.5,44.5
E00152583,59,41
E00152584,59.6,40.4
E00152585,36.3,63.7
E00152586,37.5,62.5
E00152587,42.3,57.7
E00152588,58.1,41.9
E00152589,59.3,40.7
E00152593,59.6,40.4
E00152594,55,45
E00152595,52.6,47.4
E00152596,64.6,35.4
E00152597,54,46
E00152598,52.3,47.7
E00152599,35.7,64.3
E00152600,51.8,48.2
E00152601,54.9,45.1
E00152602,45.2,54.8
E00152603,55.5,44.5
E00152604,55.9,44.1
E00152605,54.1,45.9
E00152606,54.1,45.9
E00152607,49.5,50.5
E00152608,41,59
E00152609,41.1,58.9
E00152610,50.5,49.5
E00152611,55.8,44.2
E00152613,57.2,42.8
E00152614,51.8,48.2
E00152615,50.7,49.3
E00152616,53.2,46.8
E00152617,58.9,41.1
E00152618,50.3,49.7
E00152619,55.9,44.1
E00152620,31.7,68.3
E00152621,51.2,48.8
E00152623,52.8,47.2
E00152624,45.7,54.3
E00152625,40.7,59.3
E00152626,43.8,56.3
E00152627,45.3,54.7
E00152628,46.4,53.6
E00152629,49.2,50.8
E00152631,50.4,49.6
E00152632,43.4,56.6
E00152634,46.9,53.1
E00152635,50.8,49.2
E00153459,43.7,56.3
E00153625,57.9,42.1
E00153626,59.2,40.8
E00153627,55.6,44.4
E00153629,59.9,40.1
E00153632,58.8,41.2
E00165733,51.1,48.9
E00165735,47.5,52.5
E00165736,52.2,47.8
E00165738,45.2,54.8
E00173918,50.2,49.8
E00173920,45.2,54.8
E00173921,47.5,52.5
E00173930,58.1,41.9
E00173931,52.9,47.1
E00173932,51.5,48.5
E00173933,57.1,42.9
E00173934,38.3,61.7
E00173935,49.2,50.8
E00183316,43.6,56.4
E00183317,58.7,41.3
E00183318,49.2,50.8
E00183321,55.2,44.8
E00183322,48.7,51.3
E00183324,50.9,49.1
E00183326,45.2,54.8
E00183327,25.6,74.4
E00183330,51.2,48.8
E00183333,22.9,77.1
E00183336,85.5,14.5
E00183340,46.9,53.1
E00183341,80,20
E00183342,70,30
E00183346,63.1,36.9
E00183353,75,25
E00183355,12.3,87.7
E00183356,83.8,16.2
E00183357,71.3,28.7
E00183363,40.5,59.5
E00183364,45.3,54.7
E00183366,38,62
E00183367,30.9,69.1
E00183369,50.8,49.2
E00183371,43.6,56.4
E00183375,51.8,48.2
E00183381,45,55
E00183383,60.7,39.3
E00183387,27.4,72.6
E00183388,38.1,61.9
E00183389,55.6,44.4
E00183391,43,57
E00183394,58.9,41.1
E00183401,13.6,86.4
E00183403,60.2,39.8
E00183404,56.9,43.1
E00183405,83.2,16.8
E00183412,50.9,49.1
E00183420,59.8,40.2
E00183421,65.8,34.2
E00187843,52.7,47.3
