geography_code,accommodation_type_3a-001,accommodation_type_3a-002,accommodation_type_3a-003
E00053547,69.8,30.2,0
E00053548,96.3,2.5,1.3
E00053550,87.8,4.3,7.9
E00053552,67.5,32.5,0
E00053553,45.8,54.2,0
E00053555,83.6,16.4,0
E00053556,62.2,37.8,0
E00053557,49.3,50.7,0
E00053558,25,75,0
E00053559,84.5,15.5,0
E00053560,68.2,31.8,0
E00053561,97.8,2.2,0
E00053562,88.1,11.1,0.8
E00053563,57.5,42.5,0
E00053564,59.7,40.3,0
E00053565,51.6,47.5,0.8
E00053566,88.9,11.1,0
E00053567,72.4,27.6,0
E00053568,84.5,15.5,0
E00053569,95.3,4.7,0
E00053570,85.1,14.9,0
E00053571,93.7,6.3,0
E00053572,32.5,66.9,0.6
E00053573,100,0,0
E00053574,100,0,0
E00053575,93.7,6.3,0
E00053576,99.3,0.7,0
E00053577,95,4.4,0.6
E00053578,99.3,0.7,0
E00053579,99.4,0,0.6
E00053580,97.7,2.3,0
E00053581,87.3,12.7,0
E00053582,99.2,0.8,0
E00053583,100,0,0
E00053584,99.4,0.6,0
E00053585,74.5,25.5,0
E00053586,94,5.3,0.8
E00053587,45,55,0
E00053588,41.8,58.2,0
E00053589,27,73,0
E00053590,58.7,41.3,0
E00053591,61.7,37.6,0.7
E00053592,88.1,11.9,0
E00053593,96.6,2.6,0.9
E00053594,43.4,56.6,0
E00053595,83.2,16.8,0
E00053596,92.4,7.6,0
E00053597,77.7,22.3,0
E00053598,94.5,5.5,0
E00053599,83.1,16.9,0
E00053600,100,0,0
E00053602,66.9,32.4,0.7
E00053604,100,0,0
E00053605,96.7,3.3,0
E00053616,92.1,7.9,0
E00053617,75.4,24.6,0
E00053618,99.1,0.9,0
E00053621,97.7,2.3,0
E00053622,74.7,25.3,0
E00053623,98.7,1.3,0
E00053624,89.1,10.9,0
E00053625,99.2,0.8,0
E00053626,99.2,0.8,0
E00053627,99.3,0.7,0
E00053629,91.9,8.1,0
E00053630,98.6,1.4,0
E00053631,94.4,4.9,0.7
E00053632,96.8,3.2,0
E00053633,62.1,37.9,0
E00053634,97.6,2.4,0
E00053635,94.6,5.4,0
E00053637,72.3,27.7,0
E00053638,68.4,31,0.6
E00053639,58.8,41.2,0
E00053640,82.9,17.1,0
E00054128,70.7,29.3,0
E00054129,98,2,0
E00054132,64.8,35.2,0
E00054133,81.9,18.1,0
E00054137,80.5,19.5,0
E00054140,90.2,9.8,0
E00054142,94.9,5.1,0
E00054145,98.3,1.7,0
E00054149,82.9,17.1,0
E00054156,1.9,98.1,0
E00054158,13.3,85.5,1.2
E00054160,18.8,81.3,0
E00054161,4.2,95.8,0
E00054163,97.5,2.5,0
E00054165,13.5,86.5,0
E00054166,97.5,2.5,0
E00054170,97.3,2.7,0
E00054171,88.8,3.7,7.5
E00054173,67.8,32.2,0
E00054180,37.9,62.1,0
E00054185,100,0,0
E00054195,100,0,0
E00054201,100,0,0
E00054204,100,0,0
E00054207,49.6,50.4,0
E00054212,96.3,3.7,0
E00054213,97.9,2.1,0
E00054215,39.3,60.7,0
E00054217,100,0,0
E00054219,99.2,0.8,0
E00054223,100,0,0
E00054524,74.8,25.2,0
E00054525,87.4,12.6,0
E00054526,100,0,0
E00054527,98.5,1.5,0
E00054528,97.5,1.7,0.8
E00054529,98.4,0.8,0.8
E00054530,91.6,7.8,0.6
E00054531,100,0,0
E00054533,99.2,0.8,0
E00054535,80.2,19.8,0
E00054536,85.4,14.6,0
E00054537,86.1,13.9,0
E00054538,84.8,15.2,0
E00054539,74.4,25.6,0
E00054541,27.9,72.1,0
E00054542,76.5,23.5,0
E00054543,73.6,26.4,0
E00054544,93.6,6.4,0
E00054545,81.5,18.5,0
E00054546,90.5,9.5,0
E00054547,71.5,28.5,0
E00054548,83.3,16.7,0
E00054549,92.9,6.4,0.7
E00054550,86.3,13.7,0
E00054551,71.2,28.8,0
E00054552,83,17,0
E00054553,63.4,36.6,0
E00054554,100,0,0
E00054555,88.1,11.9,0
E00054556,82.5,17.5,0
E00054557,53.3,46.7,0
E00054558,100,0,0
E00054559,100,0,0
E00054560,80.1,19.9,0
E00054562,96.9,3.1,0
E00054563,88.5,11.5,0
E00054564,97.7,2.3,0
E00054565,94.3,5.7,0
E00054566,80.4,19.6,0
E00054567,99.3,0.7,0
E00054597,25,75,0
E00054780,99.1,0.9,0
E00054781,100,0,0
E00054786,99.2,0.8,0
E00054787,94.7,5.3,0
E00054793,97.4,2.6,0
E00054794,94.6,5.4,0
E00054796,99.3,0.7,0
E00055670,69.7,30.3,0
E00055671,84.1,15.9,0
E00055676,100,0,0
E00055677,94,6,0
E00055688,83.7,16.3,0
E00055689,96.9,3.1,0
E00055690,95.7,4.3,0
E00055691,98.3,1.7,0
E00055692,100,0,0
E00055693,100,0,0
E00055694,82.6,17.4,0
E00055696,74.6,25.4,0
E00055697,93.9,6.1,0
E00058047,92,8,0
E00058056,97.7,2.3,0
E00058399,97.6,2.4,0
E00058400,98.3,0.9,0.9
E00058401,70.7,29.3,0
E00058432,61.9,38.1,0
E00058433,99.2,0.8,0
E00058434,100,0,0
E00058438,84.4,15.6,0
E00058440,98.1,1.9,0
E00058464,89.7,10.3,0
E00058476,91.5,8.5,0
E00058479,95.4,3.6,1
