geography_code,country_of_birth_3a-001,country_of_birth_3a-002
E00053547,96.6,3.4
E00053548,59.3,40.7
E00053550,88.6,11.4
E00053552,91.9,8.1
E00053553,68.4,31.6
E00053555,89,11
E00053556,63.4,36.6
E00053557,76.3,23.7
E00053558,81.1,18.9
E00053559,83,17
E00053560,93.9,6.1
E00053561,74.1,25.9
E00053562,86,14
E00053563,84.1,15.9
E00053564,75.5,24.5
E00053565,82,18
E00053566,88.2,11.8
E00053567,76.1,23.9
E00053568,85.8,14.2
E00053569,70.6,29.4
E00053570,84.1,15.9
E00053571,81.3,18.7
E00053572,91.9,8.1
E00053573,83.6,16.4
E00053574,81.6,18.4
E00053575,90.3,9.7
E00053576,81.3,18.7
E00053577,75.9,24.1
E00053578,90.8,9.2
E00053579,67.1,32.9
E00053580,88.8,11.3
E00053581,89.7,10.3
E00053582,69.6,30.4
E00053583,66.7,33.3
E00053584,71.1,28.9
E00053585,58.1,41.9
E00053586,61.7,38.3
E00053587,56.7,43.3
E00053588,57.5,42.5
E00053589,54.4,45.6
E00053590,54.5,45.5
E00053591,67.5,32.5
E00053592,59.7,40.3
E00053593,60.9,39.1
E00053594,56.2,43.8
E00053595,54.6,45.4
E00053596,57.4,42.6
E00053597,63.7,36.3
E00053598,47.3,52.7
E00053599,50.5,49.5
E00053600,51.7,48.3
E00053602,62.7,37.3
E00053604,57.9,42.1
E00053605,63.1,36.9
E00053616,65.6,34.4
E00053617,74.1,25.9
E00053618,64.9,35.1
E00053621,63.3,36.7
E00053622,62.1,37.9
E00053623,61.2,38.8
E00053624,66.5,33.5
E00053625,60.5,39.5
E00053626,58.5,41.5
E00053627,61,39
E00053629,57.5,42.5
E00053630,60.4,39.6
E00053631,59.9,40.1
E00053632,61.6,38.4
E00053633,50.7,49.3
E00053634,49.6,50.4
E00053635,56.1,43.9
E00053637,69.1,30.9
E00053638,66,34
E00053639,64.8,35.2
E00053640,54.2,45.8
E00054128,46.5,53.5
E00054129,62.6,37.4
E00054132,52.8,47.2
E00054133,57.1,42.9
E00054137,53.3,46.7
E00054140,52.3,47.7
E00054142,62.7,37.3
E00054145,57,43
E00054149,61.4,38.6
E00054156,54.3,45.7
E00054158,61.3,38.7
E00054160,50,50
E00054161,55.4,44.6
E00054163,59.4,40.6
E00054165,57.1,42.9
E00054166,60.4,39.6
E00054170,68.7,31.3
E00054171,66.3,33.7
E00054173,51.7,48.3
E00054180,55.4,44.6
E00054185,84.6,15.4
E00054195,96.4,3.6
E00054201,95.6,4.4
E00054204,93.7,6.3
E00054207,36.9,63.1
E00054212,68.8,31.2
E00054213,60,40
E00054215,59.8,40.2
E00054217,69.3,30.7
E00054219,65.1,34.9
E00054223,69.5,30.5
E00054524,86.8,13.2
E00054525,80.2,19.8
E00054526,76.8,23.2
E00054527,81.7,18.3
E00054528,90.8,9.2
E00054529,93.5,6.5
E00054530,92.3,7.7
E00054531,83.7,16.3
E00054533,96.7,3.3
E00054535,82.7,17.3
E00054536,89.4,10.6
E00054537,77.3,22.7
E00054538,84.3,15.7
E00054539,78.7,21.3
E00054541,86.5,13.5
E00054542,91.9,8.1
E00054543,84.5,15.5
E00054544,86.2,13.8
E00054545,94.3,5.7
E00054546,77.3,22.7
E00054547,91.1,8.9
E00054548,81.8,18.2
E00054549,85.6,14.4
E00054550,82.2,17.8
E00054551,80.4,19.6
E00054552,78.1,21.9
E00054553,87.3,12.7
E00054554,87.3,12.7
E00054555,86.5,13.5
E00054556,94.1,5.9
E00054557,83.3,16.7
E00054558,88.3,11.7
E00054559,90,10
E00054560,92.3,7.7
E00054562,93.2,6.8
E00054563,91.1,8.9
E00054564,84,16
E00054565,84.7,15.3
E00054566,81.3,18.7
E00054567,97.7,2.3
E00054597,63.1,36.9
E00054780,95.1,4.9
E00054781,97.5,2.5
E00054786,91.8,8.2
E00054787,96.7,3.3
E00054793,94,6
E00054794,95.6,4.4
E00054796,97.5,2.5
E00055670,98.6,1.4
E00055671,95.6,4.4
E00055676,98.3,1.7
E00055677,96.4,3.6
E00055688,90.3,9.7
E00055689,98.2,1.8
E00055690,98.8,1.2
E00055691,94.8,5.2
E00055692,98.4,1.6
E00055693,96.2,3.8
E00055694,98.8,1.2
E00055696,96.6,3.4
E00055697,96.2,3.8
E00058047,94.3,5.7
E00058056,97.8,2.2
E00058399,92.9,7.1
E00058400,75.7,24.3
E00058401,93.3,6.7
E00058432,96.5,3.5
E00058433,96.1,3.9
E00058434,82.7,17.3
E00058438,95,5
E00058440,84.8,15.2
E00058464,98.3,1.7
E00058476,93.1,6.9
E00058479,95.3,4.7
E00058481,93.8,6.2
E00058484,88.1,11.9
E00058486,88.9,11.1
E00058487,98.4,1.6
E00058491,85.1,14.9
E00058494,97.4,2.6
E00058498,94.1,5.9
E00058499,96.8,3.2
E00058500,84.4,15.6
E00058502,96.1,3.9
E00058524,91.9,8.1
E00058525,98.1,1.9
E00058528,97.4,2.6
E00058531,91.1,8.9
E00058532,92.1,7.9
E00058537,97.6,2.4
E00176104,34.2,65.8
E00176107,45.9,54.1
E00176108,38.2,61.8
E00176109,47.7,52.3
E00176111,25.1,74.9
E00176129,62.3,37.7
E00176137,57,43
E00176139,31.6,68.4
