geography_code,number_of_cars_5a-000,number_of_cars_5a-001,number_of_cars_5a-002,number_of_cars_5a-003
E00053547,57.4,30.2,10.9,1.6
E00053548,31.3,43.8,16.3,8.8
E00053550,40.2,43.9,13.4,2.4
E00053552,60.5,33.9,4.8,0.8
E00053553,62,26.1,9.9,2.1
E00053555,53.4,36.8,9,0.8
E00053556,53.4,37.7,6.8,2.1
E00053557,66.7,24.8,5,3.5
E00053558,62.9,22,8.3,6.8
E00053559,19.6,53.7,21,5.6
E00053560,59.1,34.8,3.8,2.3
E00053561,38.4,42.8,16.7,2.2
E00053562,46.5,40.9,7.9,4.7
E00053563,56.6,38,5.4,0
E00053564,50.4,38.7,8,2.9
E00053565,53.8,39.5,3.4,3.4
E00053566,51.4,33.3,10.4,4.9
E00053567,55,38.9,3.8,2.3
E00053568,49.3,38.4,9.6,2.7
E00053569,33.1,40.2,21.3,5.5
E00053570,38,33.9,24.8,3.3
E00053571,32,44.5,14.8,8.6
E00053572,64.5,29.5,4.8,1.2
E00053573,38.6,47.1,13.1,1.3
E00053574,33.3,45.1,16,5.6
E00053575,31.3,42.2,21.1,5.4
E00053576,24.3,48.5,24.3,2.9
E00053577,33.3,43.9,19.4,3.3
E00053578,33.3,48.2,14.9,3.5
E00053579,28.8,45.6,19.4,6.3
E00053580,26.7,44.3,22.1,6.9
E00053581,21.1,45.1,24.1,9.8
E00053582,37.9,41.7,15.9,4.5
E00053583,30.3,48.3,17.2,4.1
E00053584,34.7,44.1,16.5,4.7
E00053585,42.6,36.2,17,4.3
E00053586,56.4,36.1,6.8,0.8
E00053587,54.1,36.7,6.4,2.8
E00053588,52.8,38.9,7.4,0.9
E00053589,61.1,27.8,10.5,0.6
E00053590,52.7,37.4,9.9,0
E00053591,56.9,29.9,10.4,2.8
E00053592,33.7,43.6,16.8,5.9
E00053593,35,48.7,12.8,3.4
E00053594,68.2,21.4,6.4,4
E00053595,41.2,37.8,15.1,5.9
E00053596,35.4,42.4,15.3,6.9
E00053597,47,35.8,11.9,5.2
E00053598,49.2,40.5,7.1,3.2
E00053599,39.6,44.4,13.2,2.8
E00053600,43.5,41.2,13,2.3
E00053602,45,36.4,12.9,5.7
E00053604,19.2,43.8,23.1,13.8
