geography_code,hh_family_composition_4a-001,hh_family_composition_4a-002,hh_family_composition_4a-003
E00053547,3.9,32.6,63.6
E00053548,27.2,16,56.8
E00053550,5.4,37.3,57.2
E00053552,0,35,65
E00053553,12.7,35.9,51.4
E00053555,5.3,39.1,55.6
E00053556,5.3,46.8,47.9
E00053557,2.2,21.9,75.9
E00053558,3.2,57.1,39.7
E00053559,5.6,31,63.4
E00053560,0,54.5,45.5
E00053561,5.8,26.3,67.9
E00053562,6.2,30,63.8
E00053563,2.3,57.8,39.8
E00053564,7.2,43.5,49.3
E00053565,4.9,57.4,37.7
E00053566,6.8,22.6,70.5
E00053567,5.4,54.3,40.3
E00053568,6.2,32.9,61
E00053569,19.2,24.8,56
E00053570,2.4,30.9,66.7
E00053571,8.9,30.6,60.5
E00053572,1.8,56,42.2
E00053573,3.9,34.4,61.7
E00053574,4.9,30.1,65
E00053575,5.6,35.9,58.5
E00053576,11.6,21,67.4
E00053577,9.9,18.2,71.8
E00053578,7.6,31.3,61.1
E00053579,15.7,23.9,60.4
E00053580,3.1,28.2,68.7
E00053581,7.3,34.3,58.4
E00053582,6.8,28,65.2
E00053583,11,21.4,67.6
E00053584,7.9,18.8,73.3
E00053585,12.9,35.5,51.6
E00053586,11.9,25.2,63
E00053587,8.3,22.9,68.8
E00053588,6.5,36.4,57
E00053589,6.8,42.2,50.9
E00053590,4.5,30.3,65.2
E00053591,6.5,37,56.5
E00053592,16.2,24.2,59.6
E00053593,19,17.2,63.8
E00053594,8.6,51.7,39.7
E00053595,15.8,25.8,58.3
E00053596,14.4,22.6,63
E00053597,7.4,19.9,72.8
E00053598,19.7,24.4,55.9
E00053599,12,23.2,64.8
E00053600,20.6,16,63.4
E00053602,28.3,32.6,39.1
E00053604,28.2,15.3,56.5
E00053605,24.6,6.8,68.6
E00053616,5.3,22.8,71.9
E00053617,2.5,28.8,68.6
E00053618,25.4,12.3,62.3
E00053621,16.2,15.4,68.5
E00053622,16.4,29.6,53.9
E00053623,15.3,14,70.7
E00053624,17.4,21,61.6
E00053625,31.1,5.7,63.1
E00053626,18,11.5,70.5
E00053627,16.9,8.5,74.6
E00053629,12.2,25.2,62.6
E00053630,18.1,10.9,71
E00053631,13.4,16.9,69.7
E00053632,23.8,14.3,61.9
E00053633,8.7,43.3,48
E00053634,12.1,30.3,57.6
E00053635,19.7,11,69.3
E00053637,13.7,35.1,51.1
E00053638,7.1,42.9,50
E00053639,9.6,51.5,39
E00053640,14.8,28.4,56.8
E00054128,24.4,30.9,44.7
E00054129,8.4,27.7,63.9
E00054132,8.5,29.6,62
E00054133,9.9,22.2,67.9
E00054137,7.8,28.9,63.3
E00054140,8.5,25.4,66.2
E00054142,10.9,21.8,67.2
E00054145,14,11.6,74.4
E00054149,12.1,28.6,59.3
E00054156,3.7,62,34.3
E00054158,7.3,51.2,41.5
E00054160,10.1,39.2,50.6
E00054161,2.8,71.5,25.7
E00054163,8.8,22.6,68.6
E00054165,2.4,61.4,36.2
E00054166,9.1,22.3,68.6
E00054170,13.3,19.5,67.3
E00054171,13.6,21.8,64.5
E00054173,10.2,36.4,53.4
E00054180,4,63.1,32.9
E00054185,5.9,25.2,68.9
E00054195,3.6,31.2,65.2
E00054201,4.4,27.2,68.4
E00054204,2.2,22.3,75.5
E00054207,6.3,42.5,51.2
E00054212,13.7,14.9,71.4
E00054213,18,23.6,58.4
E00054215,4.7,53.7,41.6
E00054217,6.3,17.2,76.6
E00054219,15.2,12.8,72
E00054223,11.2,15.2,73.6
E00054524,3.4,37.8,58.8
E00054525,6.9,21.8,71.3
E00054526,4.3,21.2,74.5
E00054527,7.2,18.1,74.6
E00054528,11.9,26.3,61.9
E00054529,3.7,30.9,65.4
E00054530,7.8,33.1,59.1
E00054531,5.9,30.3,63.8
E00054533,4.3,28.3,67.4
E00054535,6.1,37.4,56.5
E00054536,5,44.6,50.4
E00054537,8.8,18.4,72.8
E00054538,6.8,44.7,48.5
E00054539,4.7,30.5,64.8
E00054541,2.9,65.9,31.2
E00054542,3.1,33.8,63.1
E00054543,5,40.8,54.2
E00054544,7.3,23.4,69.4
E00054545,7.5,30.6,61.9
E00054546,7.5,35.1,57.5
E00054547,0.7,46.4,52.9
E00054548,5.6,34.9,59.5
