geography_code,number_of_cars_5a-000,number_of_cars_5a-001,number_of_cars_5a-002,number_of_cars_5a-003
E00060999,29.5,43.2,17.4,9.8
E00061000,34.8,47.7,12.9,4.5
E00061001,27.9,53.6,13.6,5
E00061002,44.2,44.2,10.8,0.8
E00061003,27.8,46.4,22.5,3.3
E00061004,24.4,39.8,26.8,8.9
E00061005,6.5,34.9,37.3,21.3
E00061007,9.2,41.7,40,9.2
E00061008,14.5,52.7,23.7,9.2
E00061009,15.5,43.1,25,16.4
E00061010,40.4,37.5,16.2,5.9
E00061011,13.3,44.5,29.7,12.5
E00061012,20.8,51.2,22.4,5.6
E00061013,33.3,39.5,23.3,3.9
E00061014,32.3,47.5,16.5,3.8
E00061015,46.3,34.6,16.2,2.9
E00061018,10.5,44.4,34.6,10.5
E00061019,10.9,51.1,29.2,8.8
E00061020,28.6,47.6,18.1,5.7
E00061115,19.4,47.8,29.1,3.7
E00061116,6.8,60.2,25.4,7.6
E00061117,9.9,47.1,31.4,11.6
E00061119,7.9,54,25.4,12.7
E00061120,14.8,49.4,25.9,9.9
E00061126,42.3,46,11.7,0
E00061127,48.7,38.7,10.9,1.7
E00061131,24.4,56.1,17.9,1.6
E00061183,8.1,35.8,38.2,17.9
E00061184,30.8,36.8,25.6,6.8
E00061185,6.8,44.9,28.8,19.5
E00061186,31.4,50.8,13.6,4.2
E00061187,52,37.4,10.6,0
E00061188,10.8,36.2,33.1,20
E00061189,38.2,45,12.2,4.6
E00061190,9.7,43.4,33.7,13.1
E00061191,20.8,47.2,26.4,5.6
E00061192,26.3,44.5,22.6,6.6
E00061193,23.3,44.4,26.3,6
E00061194,26.4,56.6,10.4,6.6
E00061195,19.7,47.5,25.4,7.4
E00061196,40.2,34.4,18.9,6.6
E00061198,34.6,46.2,16.2,3.1
E00061199,21.8,40.8,27.2,10.2
E00061200,20.4,52.2,20.4,7.1
E00061201,38.8,42.2,15.6,3.4
E00061202,27.2,44.1,19.1,9.6
E00061203,7,35.5,39.5,18
E00061204,29.8,44.4,19.4,6.5
E00061205,30.1,40.7,23,6.2
E00061206,29.4,35.7,21.4,13.5
E00061207,13,40.7,32.4,13.9
E00061210,33.3,38.2,24.5,3.9
E00061211,44.1,43.2,9,3.6
E00061336,14.4,45.1,31.4,9.2
E00061337,38.9,39.7,16,5.3
E00061338,14,55,23,8
E00061339,14.7,43.4,30.1,11.8
E00061340,11.9,45.2,34.1,8.7
E00061341,10.2,44.2,33.3,12.2
E00061342,31.2,41.3,23.9,3.7
E00061343,12.4,45.1,31.6,10.9
E00061344,11.9,38.4,34.6,15.1
E00061345,34.4,46.1,12.5,7
E00061346,11.1,45.9,28.9,14.1
E00061348,8.2,32.7,37.4,21.8
E00061349,18.2,48.2,26.3,7.3
E00061350,21.4,45.3,25.5,7.8
E00061351,12.3,32.5,38.7,16.5
E00061353,37.5,39.8,16.4,6.3
E00061354,45.7,35.7,15.5,3.1
E00061355,26.7,47.4,20,5.9
E00061356,54,36.6,7.5,1.9
E00061430,5.1,53,35,6.8
E00061432,6.1,37.1,42.4,14.4
E00061433,8.5,44.2,29.5,17.8
E00061434,7.8,44,37.1,11.2
E00061436,16,49.6,28.6,5.9
E00061437,10,45,35.8,9.2
E00061439,11.3,32.2,37.4,19.1
E00061440,21.8,42.9,29.3,6
E00061441,20.5,42,25.6,11.9
E00061442,9.3,45.7,34.1,10.9
E00061443,15.8,49.5,27.7,6.9
E00061444,22.7,40.9,25.6,10.8
E00141682,5.3,31.6,38.6,24.6
E00141683,9.8,43.4,31.5,15.4
E00141684,14,34.4,28,23.6
E00141685,11.9,35.7,34.1,18.3
E00141686,17.4,42.1,28.1,12.4
E00141687,6.5,31.2,43.5,18.8
E00141688,10,35,28.3,26.7
E00141726,6.5,35.9,37,20.7
E00141727,4.9,45.6,31.1,18.4
E00141736,4.9,38.7,40.8,15.5
E00141737,4.7,42.5,33.9,18.9
E00141738,9.1,41.6,32.5,16.9
E00141739,5.6,41.7,38,14.8
E00141740,7.6,39.6,38.2,14.6
E00141828,25.4,50,19.7,4.9
E00141829,13.3,36.7,37.5,12.5
E00141830,15,45.8,29.9,9.3
E00141831,14,61.2,17.1,7.8
E00141832,33.3,47.5,13.5,5.7
E00141833,7.4,53.1,27.2,12.3
E00141834,23.5,39.6,25.5,11.4
E00141837,10.6,35.4,44.2,9.7
E00141839,6.9,34.5,39.1,19.5
E00141840,4.3,36.2,36.2,23.4
E00174121,28.6,44.2,19.5,7.8
E00174126,28.2,31,30.3,10.6
E00174127,3.8,24.2,50,22
E00174135,33.3,43.8,16.9,5.9
E00188173,37.9,42.4,12.9,6.8
E00188175,5.2,28.1,36.5,30.2
E00188178,21.5,52.3,19.2,6.9
E00188182,26.2,47.5,22.7,3.5
E00188208,0,13.1,62.6,24.3
E00188251,9.4,44.1,41.7,4.7
E00188268,7.5,36.7,41.5,14.3
E00188270,1.8,18.9,62.2,17.1
E00188278,1,47.1,37.3,14.7
E00188280,0,27.7,43.4,28.9
E00188333,32.5,50.4,16.3,0.8
