geography_code,is_carer_5a-001,is_carer_5a-002,is_carer_5a-003,is_carer_5a-004
E00060999,91.2,6.1,1.1,1.5
E00061000,88.6,2.1,2.5,6.8
E00061001,89.2,4.9,2.4,3.5
E00061002,84.8,3.7,3.3,8.2
E00061003,91.8,3.6,1.8,2.7
E00061004,91.4,1.6,1.6,5.4
E00061005,88.9,6.2,1.7,3.2
E00061007,88,5.4,1.9,4.7
E00061008,90.9,3.4,2.3,3.4
E00061009,89.1,4.3,2.7,3.9
E00061010,87.7,2.5,4,5.8
E00061011,88.8,4.4,3.7,3.1
E00061012,85.7,4,4.4,5.9
E00061013,88.9,3.6,3,4.5
E00061014,85.6,3.4,3,8.1
E00061015,91.4,2.4,2,4.1
E00061018,89.5,4.7,1.1,4.7
E00061019,92.1,3.4,2.1,2.4
E00061020,86.8,5.7,2.6,4.8
E00061115,91.3,3.8,1.4,3.5
E00061116,85.4,5.9,4.3,4.3
E00061117,86.3,6.5,2.4,4.8
E00061119,85.2,9.8,0.8,4.1
E00061120,86.3,6.7,1.9,5.1
E00061126,93,3,2.2,1.7
E00061127,95.3,1.9,1.4,1.4
E00061131,89.7,4.9,2.5,2.9
E00061183,92.5,4.1,1.5,1.9
E00061184,87.3,2.6,2.6,7.5
E00061185,86.8,4.8,1.2,7.2
E00061186,84.1,2.7,4.4,8.8
E00061187,88.7,3.3,3.8,4.2
E00061188,87.6,3.5,4.3,4.6
E00061189,88.5,4.4,2.6,4.4
E00061190,91.3,4.5,0.9,3.3
E00061191,84.7,2.7,3.8,8.8
E00061192,91.8,6,1.1,1.1
E00061193,85.6,4.6,4.3,5.6
E00061194,88.3,3.8,2.9,5
E00061195,89.9,4.6,3.6,2
E00061196,88,6.2,2.3,3.5
E00061198,85.2,0.4,6.6,7.8
E00061199,89.7,5.7,1.4,3.2
E00061200,92.2,2.6,0.4,4.7
E00061201,87.8,4.7,3.5,3.9
E00061202,91.2,3.6,2.8,2.4
E00061203,90.7,5.3,0.5,3.5
E00061204,89.9,6.3,0.4,3.4
E00061205,84.6,4.3,4.3,6.7
E00061206,87.2,2.8,3.6,6.4
E00061207,91.6,4.2,1.4,2.8
E00061210,94.2,0.9,2.7,2.2
E00061211,92.7,1,3.4,2.9
E00061336,87,4.8,3,5.1
E00061337,90.2,3.5,3.5,2.7
E00061338,92.7,3.4,1.5,2.4
E00061339,88.6,2.5,3.2,5.7
E00061340,90,5.4,1.5,3.1
E00061341,93.6,2.2,1,3.2
E00061342,87.6,4.3,3.4,4.7
E00061343,86.8,8.2,2.9,2.1
E00061344,85.8,6.8,1.4,6
E00061345,87.7,4.6,4.6,3.2
E00061346,83.2,8.6,2.9,5.4
E00061348,87.6,7.4,2.4,2.7
E00061349,89.3,4.6,2.3,3.8
E00061350,85.9,4.4,4.4,5.2
E00061351,90.2,4.6,1.8,3.4
E00061353,90,1.9,3.9,4.2
E00061354,85.3,2.7,4.7,7.3
E00061355,89.7,1.9,3,5.3
E00061356,86.1,4.2,4.6,5
E00061430,90.5,5.4,2.1,2.1
E00061432,89.6,3.7,3.3,3.3
E00061433,90.7,4.4,1.9,3.1
E00061434,90.5,7.4,0.4,1.6
E00061436,86.9,5.4,3.2,4.5
E00061437,95,2.3,1.5,1.2
E00061439,94.9,2.9,0.7,1.5
E00061440,84,5.7,3.2,7.1
E00061441,90.6,3.7,3.2,2.5
E00061442,89.5,5.1,1.6,3.9
E00061443,90,5,1.5,3.5
E00061444,88.8,5.5,2.9,2.9
E00141682,88.5,5.7,2.5,3.3
E00141683,88.7,4.4,2.2,4.7
E00141684,90.3,3.9,1.5,4.4
E00141685,83.9,7.3,2.9,5.8
E00141686,89.1,6.3,2.1,2.5
E00141687,88.7,7.2,1.7,2.3
E00141688,86.6,4.9,1.4,7
E00141726,90.2,7.1,1.8,0.9
E00141727,94,5.5,0,0.5
E00141736,92.3,4.6,0.9,2.2
E00141737,92.1,4.6,0.7,2.5
E00141738,88.7,9.3,0,2
E00141739,89.1,5.9,3.2,1.8
E00141740,92.3,4.2,1.4,2.1
E00141828,89.7,3.1,3.8,3.4
E00141829,91.5,5.4,0,3.1
E00141830,91.3,4.1,3.1,1.5
E00141831,88.6,5.2,2.6,3.5
E00141832,91.8,2.4,0.4,5.5
E00141833,91.2,4.8,1.4,2.7
E00141834,88.4,5.4,3,3.3
E00141837,91.2,3.6,1.6,3.6
E00141839,90.3,5.9,1.6,2.2
E00141840,91.5,4.3,0.9,3.4
E00174121,89.8,4.5,1.9,3.8
E00174126,90,3.9,2.8,3.2
E00174127,88.5,7.8,1.2,2.6
E00174135,90.9,2.7,2.2,4.3
E00188173,89.5,3.1,2.8,4.5
E00188175,88.1,4.5,3.7,3.7
E00188178,85.8,4.2,4.2,5.9
E00188182,80.8,4.9,3.8,10.5
E00188208,91,4.1,2.1,2.8
E00188251,91.3,3.6,0.7,4.4
E00188268,87.8,5,2.4,4.8
E00188270,92.1,4.3,1,2.6
E00188278,95.2,2.2,0.9,1.8
E00188280,85.1,8.8,2.6,3.5
E00188333,87.9,6.5,2,3.5
