geography_code,hh_tenure_5a-000,hh_tenure_5a-001,hh_tenure_5a-002,hh_tenure_5a-003
E00060999,51.2,17.8,11.6,19.4
E00061000,27.1,14.3,45.9,12.8
E00061001,32.4,27.3,5.8,34.5
E00061002,31.7,14.3,7.1,46.8
E00061003,42.8,29.6,4.6,23
E00061004,30.4,19.2,45.6,4.8
E00061005,56.8,39.6,0,3.6
E00061007,54.9,36.9,0,8.2
E00061008,50.8,29.5,0.8,18.9
E00061009,59.5,30.2,0.9,9.5
E00061010,21.3,15.4,25,38.2
E00061011,38.9,39.7,15.9,5.6
E00061012,53.2,19.8,19.8,7.1
E00061013,23.7,18.3,41.2,16.8
E00061014,27.5,16.9,10.6,45
E00061015,23.5,20.6,30.1,25.7
E00061018,66.2,30.1,0,3.8
E00061019,41.2,45.6,0.7,12.5
E00061020,31.1,22.3,34,12.6
E00061115,44.8,23.1,10.4,21.6
E00061116,61.3,26.1,2.5,10.1
E00061117,60.3,29.8,0.8,9.1
E00061119,56.5,12.9,3.2,27.4
E00061120,63.8,23.1,0.6,12.5
E00061126,25.2,17.8,28.1,28.9
E00061127,16.8,18.5,34.5,30.3
E00061131,36.1,13.1,10.7,40.2
E00061183,60.3,26.4,1.7,11.6
E00061184,36.8,27.1,19.5,16.5
E00061185,58.6,9.5,3.4,28.4
E00061186,25.8,13.3,50.8,10
E00061187,10.3,8.7,64.3,16.7
E00061188,52.3,35.9,2.3,9.4
E00061189,21.5,12.3,47.7,18.5
E00061190,65.9,24.1,2.4,7.6
E00061191,31.3,19.4,33.3,16
E00061192,34.6,30.1,6.8,28.6
E00061193,38,24,4.7,33.3
E00061194,37.1,21.9,9.5,31.4
E00061195,36.4,36.4,14,13.2
E00061196,27.4,16.9,8.9,46.8
E00061198,16.2,13.1,65.4,5.4
E00061199,60.4,18.8,10.7,10.1
E00061200,56.6,27.4,0.9,15
E00061201,22.4,17,43.5,17
E00061202,50.7,21.3,1.5,26.5
E00061203,49,41.1,1,8.9
E00061204,35.8,26,2.4,35.8
E00061205,26.5,16.8,45.1,11.5
E00061206,18.9,29.9,32.3,18.9
E00061207,59.4,21.7,0,18.9
E00061210,36,25,21,18
E00061211,23.4,13.5,32.4,30.6
E00061336,51.6,27.7,0,20.6
E00061337,21.1,16.5,45.1,17.3
E00061338,45.1,37.3,2,15.7
E00061339,41,28.8,2.9,27.3
E00061340,56.5,32.3,0.8,10.5
E00061341,52.1,24,1.4,22.6
E00061342,34.6,29.8,5.8,29.8
E00061343,47.9,23.7,2.6,25.8
E00061344,41,37.2,0.6,21.2
E00061345,26.2,24.6,4,45.2
E00061346,49.6,28.9,1.5,20
E00061348,64.4,28.8,0,6.8
E00061349,62,21.9,2.9,13.1
E00061350,17.8,27.2,39.8,15.2
E00061351,42.8,40.9,3.4,13
E00061353,21.3,16.5,48.8,13.4
E00061354,7.8,9.4,77.3,5.5
E00061355,23.9,24.6,2.9,48.6
E00061356,5.6,5.6,78.4,10.5
E00061430,59,32.5,0,8.5
E00061432,59.2,36.2,1.5,3.1
E00061433,66.1,22,0,11.8
E00061434,69.8,24.1,0.9,5.2
E00061436,77.7,16.5,1.7,4.1
E00061437,45,42.5,1.7,10.8
E00061439,47.4,37.9,3.4,11.2
E00061440,24.2,26.5,41.7,7.6
E00061441,26,33.3,26,14.7
E00061442,38.8,27.1,2.3,31.8
E00061443,34.7,31.7,5.9,27.7
E00061444,29.7,35.4,3.4,31.4
E00141682,45.5,23.6,0,30.9
E00141683,55.9,21,7,16.1
E00141684,50.6,14.6,12,22.8
E00141685,56.9,21.5,14.6,6.9
E00141686,35.8,23.6,24.4,16.3
E00141687,52.7,24.3,0.6,22.5
E00141688,57.6,22,1.7,18.6
E00141726,36.5,25,2.1,36.5
E00141727,35,21.4,18.4,25.2
E00141736,61.5,21.7,0,16.8
E00141737,44.1,29.1,12.6,14.2
E00141738,61.8,14.5,3.9,19.7
E00141739,64.8,23.1,6.5,5.6
E00141740,60.8,19.6,9.8,9.8
E00141828,23.1,19.8,48.8,8.3
E00141829,57.4,23.3,7,12.4
E00141830,61.7,23.4,0.9,14
E00141831,66.4,20.3,0.8,12.5
E00141832,41.3,16.8,32.2,9.8
E00141833,58,19.8,6.2,16
E00141834,28.9,23.7,41.4,5.9
E00141837,50.9,14.3,4.5,30.4
E00141839,47.7,11.6,0,40.7
E00141840,35.8,21.1,6.3,36.8
E00174121,25,31.6,3.9,39.5
E00174126,31.2,21.3,37.6,9.9
E00174127,41.4,45.1,13.5,0
E00174135,13.6,17.3,63.6,5.5
E00188173,19.7,22.7,50,7.6
E00188175,31.3,53.5,2,13.1
E00188178,21.2,16.7,47,15.2
E00188182,25,23.6,32.9,18.6
E00188208,46.4,53.6,0,0
E00188251,23.6,52,9.4,15
E00188268,26.2,49,10.3,14.5
E00188270,6.3,90.1,0.9,2.7
E00188278,22.5,59.8,2,15.7
E00188280,33.7,66.3,0,0
E00188333,26.8,26,22,25.2
