geography_code,disability_3a-001,disability_3a-002
E00060999,28.9,71.1
E00061000,35.3,64.7
E00061001,25.3,74.7
E00061002,28.2,71.8
E00061003,17.4,82.6
E00061004,30.1,69.9
E00061005,16.1,83.9
E00061007,20.4,79.6
E00061008,23,77
E00061009,23.3,76.7
E00061010,32.3,67.7
E00061011,15.7,84.3
E00061012,22.5,77.5
E00061013,22.3,77.7
E00061014,26.5,73.5
E00061015,27.9,72.1
E00061018,18,82
E00061019,16.8,83.2
E00061020,25.6,74.4
E00061115,29.8,70.2
E00061116,19.8,80.2
E00061117,21,79
E00061119,13.7,86.3
E00061120,24.8,75.2
E00061126,35.7,64.3
E00061127,41,59
E00061131,24.9,75.1
E00061183,18.6,81.4
E00061184,26.7,73.3
E00061185,24,76
E00061186,30.4,69.6
E00061187,42.3,57.7
E00061188,21.6,78.4
E00061189,28.1,71.9
E00061190,19.9,80.1
E00061191,34.9,65.1
E00061192,18.3,81.7
E00061193,21.1,78.9
E00061194,28.6,71.4
E00061195,19.8,80.2
E00061196,31.5,68.5
E00061198,35.3,64.7
E00061199,24,76
E00061200,21.8,78.2
E00061201,31.4,68.6
E00061202,19.1,80.9
E00061203,12.4,87.6
E00061204,24.3,75.7
E00061205,30.6,69.4
E00061206,18.3,81.7
E00061207,17,83
E00061210,16.3,83.8
E00061211,21.9,78.1
E00061336,22,78
E00061337,28.6,71.4
E00061338,19.7,80.3
E00061339,25,75
E00061340,19.7,80.3
E00061341,22.3,77.7
E00061342,27,73
E00061343,22.1,77.9
E00061344,21.2,78.8
E00061345,23.7,76.3
E00061346,21.3,78.7
E00061348,18.7,81.3
E00061349,27.6,72.4
E00061350,24.7,75.3
E00061351,19.8,80.2
E00061353,30.2,69.8
E00061354,30.8,69.2
E00061355,23,77
E00061356,46.6,53.4
E00061430,15,85
E00061432,13.2,86.8
E00061433,24.8,75.2
E00061434,14.1,85.9
E00061436,27.7,72.3
E00061437,12,88
E00061439,13.3,86.7
E00061440,27,73
E00061441,20,80
E00061442,23.1,76.9
E00061443,20,80
E00061444,20.6,79.4
E00141682,15.9,84.1
E00141683,21.2,78.8
E00141684,31.8,68.2
E00141685,18.7,81.3
E00141686,19.4,80.6
E00141687,13.8,86.2
E00141688,24,76
E00141726,11.6,88.4
E00141727,14.8,85.2
E00141736,14.4,85.6
E00141737,19,81
E00141738,15.4,84.6
E00141739,18.9,81.1
E00141740,16,84
E00141828,23.3,76.7
E00141829,22,78
E00141830,17.4,82.6
E00141831,26.4,73.6
E00141832,29,71
E00141833,25.7,74.3
E00141834,20.9,79.1
E00141837,22.8,77.2
E00141839,21.5,78.5
E00141840,10.6,89.4
E00174121,18.9,81.1
E00174126,18.8,81.2
E00174127,13.8,86.2
E00174135,23.9,76.1
E00188173,27.1,72.9
E00188175,15.9,84.1
E00188178,30.5,69.5
E00188182,34.1,65.9
E00188208,11.6,88.4
E00188251,14.1,85.9
E00188268,12.2,87.8
E00188270,6.3,93.8
E00188278,10.2,89.8
E00188280,11.8,88.2
E00188333,31.3,68.8
