areacd,accommodation_type_3a-001,accommodation_type_3a-002,accommodation_type_3a-003
E00070654,95,5,0
E00070656,92.5,7.5,0
E00070707,97.6,2.4,0
E00070708,99.3,0,0.7
E00070711,96.9,3.1,0
E00070715,100,0,0
E00070716,94.4,5.6,0
E00070717,91,9,0
E00070718,86.8,13.2,0
E00070719,95.5,4.5,0
E00070756,97.2,0,2.8
E00070757,98.9,1.1,0
E00070758,100,0,0
E00070759,99.1,0.9,0
E00070760,94.5,4.6,0.9
E00070762,95.1,4.9,0
E00070763,83.9,15.3,0.8
E00070764,96.7,2.4,0.8
E00070765,98.5,1.5,0
E00070766,98.1,1.9,0
E00070767,97.2,1.4,1.4
E00070768,97.8,2.2,0
E00070769,100,0,0
E00070770,94.4,4.8,0.8
E00070771,97.2,2.8,0
E00070772,98.2,1.2,0.6
E00070773,98,2,0
E00070777,91.9,8.1,0
E00070850,37.6,62.4,0
E00070851,87.1,12.9,0
E00070852,78.1,21.9,0
E00070853,79.4,20.6,0
E00070854,95.5,4.5,0
E00070855,94.7,5.3,0
E00070856,100,0,0
E00070857,95.6,4.4,0
E00070858,87.8,12.2,0
E00070859,95.9,1.7,2.5
E00070860,95.2,3.2,1.6
E00070943,98.3,1.7,0
E00070944,95.7,0.6,3.7
E00070945,97.3,2.7,0
E00070946,97.5,2.5,0
E00070947,95,1.7,3.3
E00070948,98.8,1.2,0
E00070949,96.9,3.1,0
E00070950,93,7,0
E00070951,93.7,5.6,0.8
E00070952,98.7,1.3,0
E00070953,98.2,1.8,0
E00070954,94.4,4.2,1.4
E00070955,100,0,0
E00070956,100,0,0
E00070969,98.9,0.6,0.6
E00070970,98.3,0.9,0.9
E00070971,92.8,6.3,0.9
E00070972,96.2,3,0.8
E00070973,96.6,3.4,0
E00070974,98.4,1.6,0
E00070975,94.2,5.1,0.7
E00070976,96.8,3.2,0
E00070977,98.6,1.4,0
E00070978,97.9,1,1
E00070979,95.1,4.9,0
E00071209,98.9,1.1,0
E00071210,100,0,0
E00071211,98.8,1.2,0
E00071214,99.1,0.9,0
E00071215,100,0,0
E00071219,100,0,0
E00147654,98.2,1.8,0
E00147655,99.2,0.8,0
E00147656,97.9,2.1,0
E00147657,98.5,0,1.5
E00147704,99.2,0.8,0
E00147705,89.6,10.4,0
E00147706,98.8,0.6,0.6
E00147707,98.3,0,1.7
E00147708,97.7,0,2.3
E00147709,98.8,1.3,0
E00147710,97.9,1,1
E00147711,99.2,0,0.8
E00147712,100,0,0
E00147716,96.7,1.7,1.7
E00147717,95.8,3.3,0.8
E00147718,99.3,0.7,0
E00147719,91,6.4,2.6
E00147755,89.1,10.9,0
E00147756,88,12,0
E00147757,99.2,0.8,0
E00147758,75,25,0
E00147759,93.2,2,4.8
E00147760,95,5,0
E00147761,68.4,31.6,0
E00147762,98.4,1.6,0
E00147769,89.8,9,1.2
E00147770,99.3,0.7,0
E00147771,97.6,2.4,0
E00147772,99.4,0.6,0
E00168506,98.8,0.6,0.6
E00168508,99.1,0.9,0
E00168511,96.1,3.1,0.8
E00168513,98.6,0.7,0.7
E00168533,97,2.3,0.8
E00168538,97.8,2.2,0
W00002276,98.7,1.3,0
W00002277,98.1,0,1.9
W00002278,96.6,2.6,0.9
W00002279,99.4,0,0.6
W00002294,96.9,2.6,0.5
W00002295,97.4,2.6,0
W00002296,99.1,0.9,0
W00002297,83,17,0
W00002298,86.7,13.3,0
W00002299,65.5,34.5,0
W00002300,93.2,6.8,0
W00002301,85.1,14.9,0
W00002302,87.7,12.3,0
W00002335,54.2,0.5,45.3
W00002336,48.6,1.1,50.3
W00002337,89.8,10.2,0
W00002338,90.6,9.4,0
W00002359,92.5,5.7,1.7
W00002360,97.7,2.3,0
W00002362,99.3,0.7,0
W00002364,98.7,0.9,0.4
W00002377,99.1,0,0.9
W00002378,63,37,0
W00002379,67.7,32.3,0
W00002380,93.8,6.2,0
W00002381,89.8,10.2,0
W00002382,98.1,1.9,0
W00002383,77.9,22.1,0
W00002387,98.2,1.8,0
W00002390,94.4,5.6,0
W00002391,52,48,0
W00002392,99.2,0.8,0
W00002393,89.4,10.6,0
W00002394,63.6,36.4,0
W00002395,96.2,3.8,0
W00002396,97.1,2.9,0
W00002397,100,0,0
W00002398,100,0,0
W00002399,91.4,8.6,0
W00002400,89.6,10.4,0
W00002401,98.6,1.4,0
W00002402,95.6,0,4.4
W00002403,96.2,0.8,3.1
W00002404,100,0,0
W00002405,96.2,2.5,1.3
W00002406,98.2,1.8,0
W00002407,97.3,2.7,0
W00002408,98.4,1.1,0.5
W00002413,91.5,4.9,3.5
W00002417,13.4,86.6,0
W00002418,62.4,36.8,0.8
W00002419,19.7,79.5,0.8
W00002420,56.3,43.1,0.6
W00002421,63.8,36.2,0
W00002422,98.6,0.7,0.7
W00002424,100,0,0
W00002425,81.4,18.6,0
W00002426,98.7,1.3,0
W00002427,95.7,4.3,0
W00002429,100,0,0
W00002430,19.8,80.2,0
W00002431,78.5,21,0.5
W00002432,18.1,81.9,0
W00002433,61.4,38.6,0
W00002447,97.3,1.8,0.9
W00002448,97.7,0,2.3
W00002449,100,0,0
W00002450,99.2,0,0.8
W00002451,98.3,1.7,0
W00002471,95.5,0.8,3.8
W00002472,99,1,0
W00002473,96.7,2.7,0.7
W00002474,98,1.3,0.7
W00002512,96.1,3.9,0
W00002513,99.2,0,0.8
W00002514,99.2,0,0.8
W00002515,97,3,0
W00002540,99,1,0
W00002541,95.9,0.6,3.6
W00002542,94.6,0,5.4
W00002543,100,0,0
W00002544,99.2,0.8,0
W00002583,98.4,0,1.6
W00002584,95.2,4.8,0
W00002585,94.7,0,5.3
W00002586,100,0,0
W00002587,98,2,0
W00002588,99.2,0.8,0
W00002589,89.4,9.8,0.8
W00002590,98.6,1.4,0
W00002591,91.9,8.1,0
W00002592,69.4,30.6,0
W00002593,87.5,11.9,0.6
W00002594,84.6,15.4,0
W00002595,95.4,4.6,0
W00002596,100,0,0
W00002597,56,5.4,38.6
W00002599,89.1,10.9,0
W00002600,80.9,19.1,0
W00002601,97.9,2.1,0
W00002602,79.8,20.2,0
W00002603,71.3,28.7,0
W00002604,97,3,0
W00009779,82.1,17.9,0
W00009780,100,0,0
W00009781,100,0,0
W00010318,100,0,0
W00010355,99.4,0.6,0
