areacd,number_of_cars_5a-000,number_of_cars_5a-001,number_of_cars_5a-002,number_of_cars_5a-003
E00070654,4.2,34.7,40.7,20.3
E00070656,0,43.3,32.8,23.9
E00070707,6.5,41.1,35.5,16.9
E00070708,3.6,35.8,40.1,20.4
E00070711,3.1,27.1,45.8,24
E00070715,8.4,25.2,43,23.4
E00070716,7.4,35.2,36.1,21.3
E00070717,13.7,29.4,36.3,20.6
E00070718,5.8,38.5,42.3,13.5
E00070719,4.5,27.7,38.4,29.5
E00070756,0.9,32.7,35.5,30.9
E00070757,7.5,44.1,33.3,15.1
E00070758,0,31.2,38.5,30.3
E00070759,3.5,50,32.5,14
E00070760,5.6,25.2,48.6,20.6
E00070762,9.2,39.7,39.7,11.3
E00070763,12.4,51.2,28.1,8.3
E00070764,26.8,48.8,15.4,8.9
E00070765,7.7,32.3,32.3,27.7
E00070766,13.3,39.2,34.8,12.7
E00070767,5.6,33.3,33.3,27.8
E00070768,6.7,37.1,37.1,19.1
E00070769,5.9,30.4,39.2,24.5
E00070770,4,30.2,40.5,25.4
E00070771,5,38.3,42.2,14.4
E00070772,5.4,38.6,33.1,22.9
E00070773,2,52,32,14
E00070777,12.8,31.4,27.9,27.9
E00070850,29,48.9,13.7,8.4
E00070851,10.8,47.5,27.3,14.4
E00070852,19.7,44.9,24.4,11
E00070853,19.1,43.7,28.4,8.7
E00070854,6.2,52.2,26.5,15
E00070855,23.1,50,20.8,6.2
E00070856,13.4,43.8,30.4,12.5
E00070857,12.2,50.7,27.3,9.8
E00070858,21.2,53.3,19.7,5.8
E00070859,6.7,30.8,42.5,20
E00070860,3.9,41.4,29.7,25
E00070943,8.3,23.3,48.3,20
E00070944,5,37.5,36.3,21.3
E00070945,7.8,29.9,42.9,19.5
E00070946,0,30.4,32.9,36.7
E00070947,6.9,37.9,34.5,20.7
E00070948,2.4,32.5,45.8,19.3
E00070949,4.3,43.6,32.5,19.6
E00070950,14.3,38.9,34.1,12.7
E00070951,3.1,40.2,37,19.7
E00070952,2.6,35.5,47.4,14.5
E00070953,1.8,45.6,35.1,17.5
E00070954,0,40.8,32.4,26.8
E00070955,7.9,34.7,42.1,15.3
E00070956,4.1,31.1,39.3,25.4
E00070969,3.4,36.7,34.5,25.4
E00070970,7.7,34.2,41,17.1
E00070971,5.4,33.3,30.6,30.6
E00070972,4.5,47.4,35.3,12.8
E00070973,12.7,43.2,33.9,10.2
E00070974,2.4,36.6,32.5,28.5
E00070975,6.3,38,43.7,12
E00070976,11.1,37.6,34.9,16.4
E00070977,4.3,32.9,34.3,28.6
E00070978,0,32,43.3,24.7
E00070979,6.7,37.5,35,20.8
E00071209,7.8,44.4,37.8,10
E00071210,1.9,34,43.4,20.8
E00071211,3.7,28.4,45.7,22.2
E00071214,4.3,34.8,44.3,16.5
E00071215,13.6,35.6,28.8,22
E00071219,0,45.7,19.6,34.8
E00147654,6.2,48.5,30.8,14.5
E00147655,7.4,39.7,42.1,10.7
E00147656,8.6,35.3,39.6,16.5
E00147657,1.5,33.8,44.6,20
E00147704,3.9,33.3,34.9,27.9
E00147705,12.2,53.7,26.2,7.9
E00147706,13.4,38.4,36,12.2
E00147707,1.7,27.1,25.4,45.8
E00147708,2.3,33,40.9,23.9
E00147709,1.3,34.2,48.1,16.5
E00147710,3.2,24.2,48.4,24.2
E00147711,0.8,39.2,48.5,11.5
E00147712,3.6,46.4,30.4,19.6
E00147716,8.3,25,45.8,20.8
E00147717,5.7,28.5,47.2,18.7
E00147718,8,44.2,31.9,15.9
E00147719,5.7,35.4,39.2,19.6
E00147755,15.4,50.7,25.8,8.1
E00147756,11.3,38.3,36.2,14.2
E00147757,13.9,41.8,31.1,13.1
E00147758,33.9,40.2,19.7,6.3
E00147759,6.2,24,39,30.8
E00147760,34.5,29.3,27.6,8.6
E00147761,27.9,48.5,15.4,8.1
E00147762,22.3,46.2,26.9,4.6
E00147769,4.7,43.8,39.6,11.8
E00147770,2.3,31.6,43.6,22.6
E00147771,3.6,26.7,35.2,34.5
E00147772,5.8,33.3,42.3,18.6
E00168506,5.5,31.1,39.6,23.8
E00168508,6.1,28.1,40.4,25.4
E00168511,8.5,34.9,40.3,16.3
E00168513,8.1,35.3,39.7,16.9
E00168533,0,26,50.4,23.7
E00168538,5.9,46.3,39.7,8.1
W00002276,15.1,42.8,27,15.1
W00002277,4.6,32.2,37.5,25.7
W00002278,6,32.5,32.5,29.1
W00002279,4.3,37.2,38.4,20.1
W00002294,6.7,44.3,32.5,16.5
W00002295,7.4,43.6,35.6,13.4
W00002296,23.3,43.3,26.7,6.7
W00002297,16.7,44.4,27.1,11.8
W00002298,16.2,43.1,30,10.8
W00002299,30.3,45.8,18.3,5.6
W00002300,25.6,35.6,33.8,5
W00002301,12.5,48.1,30.6,8.8
W00002302,12.9,40.5,32.5,14.1
W00002335,12,50.5,23.4,14.1
W00002336,10.5,62.4,17.7,9.4
W00002337,12.6,45.9,24.5,17
W00002338,21.9,47.9,25,5.2
W00002359,2.9,37.8,37.8,21.5
W00002360,6.8,40.1,33.9,19.2
W00002362,1.4,34,39,25.5
W00002364,4.5,31.7,39.7,24.1
W00002377,4.3,32.5,43.6,19.7
W00002378,26.7,50.8,18.3,4.2
W00002379,19.6,60.1,16.3,3.9
W00002380,28.9,46.9,15.6,8.6
W00002381,21.3,51.5,21.3,5.9
W00002382,10.1,47.8,34.3,7.7
W00002383,20.1,50.6,22.7,6.5
W00002387,4.9,25.6,40.2,29.3
W00002390,11.9,46,34.9,7.1
W00002391,35.8,44.7,13.8,5.7
W00002392,15.3,47.6,27.4,9.7
W00002393,12.1,38.3,29.8,19.9
W00002394,24.4,48.1,21.4,6.1
W00002395,15.2,51.4,21,12.4
W00002396,13.7,41.2,31.4,13.7
W00002397,4.6,41.5,38.5,15.4
W00002398,9.9,36,31.1,23
W00002399,13.7,37.4,30.9,18
W00002400,18,44,29,9
W00002401,13.7,37,38.4,11
W00002402,5.2,32.1,41,21.6
W00002403,5.4,30.8,39.2,24.6
W00002404,5.3,29.5,40.5,24.7
W00002405,7.7,33.3,33.3,25.6
W00002406,4.1,30.8,47.9,17.2
W00002407,8.2,43.5,29.9,18.4
W00002408,4.3,33.3,37.6,24.7
W00002413,2.2,30.9,36,30.9
W00002417,43.3,43.3,8.9,4.5
W00002418,28.6,40.5,22.2,8.7
W00002419,56.1,31.8,7.6,4.5
W00002420,20.3,52,22,5.6
W00002421,41.2,42,15.3,1.5
W00002422,30,48.6,19.3,2.1
W00002424,13.2,62.8,19,5
W00002425,18.8,58.6,21.1,1.6
W00002426,16.2,50,23,10.8
W00002427,15,48.6,25.7,10.7
W00002429,7.5,41,37.3,14.2
W00002430,38.2,47.3,11.8,2.7
W00002431,15,45,29.5,10.5
W00002432,46.9,42,9.8,1.4
W00002433,20.3,52.3,21.1,6.3
W00002447,6.1,35.1,40.4,18.4
W00002448,0.8,34.1,41.7,23.5
W00002449,1,38.2,46.1,14.7
W00002450,8.7,35.4,30.7,25.2
W00002451,15,46.7,30,8.3
W00002471,9.9,32.1,35.9,22.1
W00002472,4.2,34.4,39.6,21.9
W00002473,3.9,31.8,40.9,23.4
W00002474,4.7,30.7,38.7,26
W00002512,9.2,50.3,28.1,12.4
W00002513,4.6,37.4,38.2,19.8
W00002514,4.8,35.5,33.9,25.8
W00002515,9.8,50.4,29.3,10.5
W00002540,0,32.7,40.4,26.9
W00002541,4.2,35.9,36.5,23.4
W00002542,6.2,34.6,31.5,27.7
W00002543,2.9,39.7,33.1,24.3
W00002544,2.5,37.2,44.6,15.7
W00002583,2.7,35,36.6,25.7
W00002584,9.5,35.7,32.1,22.6
W00002585,7,34.2,40.4,18.4
W00002586,6.3,30.7,39.4,23.6
W00002587,3.9,43.1,35.3,17.6
W00002588,3.4,35.3,39.7,21.6
W00002589,11.3,46.6,27.1,15
W00002590,6.9,48.3,33.8,11
W00002591,12.1,54,26.6,7.3
W00002592,19.8,49.6,21.5,9.1
W00002593,8.2,38.4,35.8,17.6
W00002594,15.3,45.3,29.2,10.2
W00002595,16.8,58.9,16.8,7.5
W00002596,4.5,39.5,40.7,15.3
W00002597,2.4,58.1,26.3,13.2
W00002599,18.8,47.9,27.1,6.3
W00002600,25.4,49.3,21.8,3.5
W00002601,13.4,52.1,26.8,7.7
W00002602,25.8,45,24.2,5
W00002603,15.6,44.2,27.9,12.3
W00002604,10.4,49.3,26.1,14.2
W00009779,20.1,49.3,22.9,7.6
W00009780,6.1,48.8,31.7,13.4
W00009781,11.5,37.6,37,13.9
W00010318,3.9,55.1,29.1,11.8
W00010355,8.7,42.9,36.6,11.8
