areacd,health_in_general_4a-001,health_in_general_4a-002,health_in_general_4a-003
E00070654,80.9,15.1,4
E00070656,88.5,11,0.5
E00070707,82.9,11.5,5.6
E00070708,80.6,16.5,2.8
E00070711,85.8,11.1,3.1
E00070715,83.1,12.3,4.6
E00070716,83.9,11.2,4.8
E00070717,79.4,15.4,5.3
E00070718,80.4,14,5.6
E00070719,87.2,9.6,3.2
E00070756,85.1,9.6,5.3
E00070757,78.6,16,5.3
E00070758,85.6,12.2,2.2
E00070759,84.1,12,3.9
E00070760,82.8,13.1,4.1
E00070762,81.8,12.7,5.4
E00070763,81.4,14.8,3.8
E00070764,67.6,20.7,11.6
E00070765,81.6,14.5,3.9
E00070766,78.8,16.6,4.6
E00070767,84.4,10.6,5
E00070768,85.3,11.7,3
E00070769,88.4,7.9,3.7
E00070770,87.7,10.1,2.2
E00070771,84.7,11.7,3.6
E00070772,82.8,13.3,3.9
E00070773,79.6,14.8,5.6
E00070777,83.2,14.7,2.1
E00070850,81.5,11.2,7.3
E00070851,76.7,14.8,8.5
E00070852,70.1,21.4,8.5
E00070853,74.8,17.7,7.5
E00070854,74,19.6,6.4
E00070855,61.7,28.4,9.8
E00070856,77.3,17.8,4.8
E00070857,79.2,14.8,6
E00070858,74.6,15.6,9.8
E00070859,77.4,16.6,6
E00070860,80.7,13.2,6.1
E00070943,82,13.5,4.5
E00070944,86.1,11.1,2.8
E00070945,81.9,14.4,3.7
E00070946,79.3,16.1,4.7
E00070947,84.5,12.7,2.8
E00070948,84.8,11.1,4.1
E00070949,79.2,17.7,3.1
E00070950,76,16.9,7.1
E00070951,84.8,10.8,4.4
E00070952,82.7,13.6,3.7
E00070953,89.6,10.4,0
E00070954,86.5,11.5,2
E00070955,80.9,13,6
E00070956,83.7,12.5,3.8
E00070969,72.6,23.5,3.9
E00070970,84.4,10,5.6
E00070971,87.4,9.5,3.2
E00070972,82.6,15.2,2.3
E00070973,78.1,17,4.9
E00070974,83.7,11.8,4.5
E00070975,83.2,12.8,4
E00070976,79.2,13.9,6.9
E00070977,79.7,14.4,5.9
E00070978,82.5,12.3,5.2
E00070979,86.9,9,4.1
E00071209,83.3,13.5,3.1
E00071210,89.3,8.2,2.5
E00071211,84.9,13.4,1.6
E00071214,83.1,12.7,4.2
E00071215,82.6,11.6,5.8
E00071219,77,18.6,4.4
E00147654,78.2,16.3,5.5
E00147655,79.8,15.3,4.8
E00147656,81.4,15.1,3.5
E00147657,85.7,10.3,4
E00147704,86.1,10.8,3
E00147705,76.9,13.4,9.7
E00147706,79.2,16,4.8
E00147707,81.3,17.3,1.4
E00147708,80.7,16.8,2.5
E00147709,83.7,14.5,1.8
E00147710,82.5,12.8,4.7
E00147711,82.1,15.3,2.6
E00147712,85.2,13.9,0.9
E00147716,87.1,9.6,3.3
E00147717,83.3,11.7,5
E00147718,80.5,13,6.5
E00147719,82.4,12.7,4.9
