areacd,hh_family_composition_4a-001,hh_family_composition_4a-002,hh_family_composition_4a-003
E00070654,2.6,31.6,65.8
E00070656,2.9,23.5,73.5
E00070707,3.3,30.3,66.4
E00070708,3.7,28.9,67.4
E00070711,9.3,18.6,72.2
E00070715,5.7,21.7,72.6
E00070716,5.5,23.9,70.6
E00070717,5,31.7,63.4
E00070718,7.5,35.8,56.6
E00070719,6.2,16.8,77
E00070756,9.1,17.3,73.6
E00070757,2.2,30.4,67.4
E00070758,6.4,21.8,71.8
E00070759,0.9,28.1,71.1
E00070760,5.7,19.8,74.5
E00070762,4.9,28.2,66.9
E00070763,5.7,38.5,55.7
E00070764,4,46.4,49.6
E00070765,6.1,21.2,72.7
E00070766,1.9,37.3,60.8
E00070767,9.7,25,65.3
E00070768,1.1,25.8,73
E00070769,5.8,27.2,67
E00070770,8.9,24.4,66.7
E00070771,1.1,28.2,70.6
E00070772,5.4,24.7,69.9
E00070773,4.2,27.1,68.8
E00070777,10.5,25.6,64
E00070850,2.3,51.9,45.7
E00070851,3.6,45.7,50.7
E00070852,5.3,35.1,59.5
E00070853,3.3,39.9,56.8
E00070854,3.6,36,60.4
E00070855,3.1,48.1,48.9
E00070856,3.6,22.5,73.9
E00070857,2.4,35.1,62.4
E00070858,1.5,43.1,55.5
E00070859,3.3,21.3,75.4
E00070860,3.1,22,74.8
E00070943,3.3,28.3,68.3
E00070944,5.8,28.2,66
E00070945,1.3,26.6,72.2
E00070946,8.9,19,72.2
E00070947,1.7,24.1,74.1
E00070948,2.5,30.4,67.1
E00070949,3.6,27.7,68.7
E00070950,0,41.6,58.4
E00070951,3.9,25.8,70.3
E00070952,5.3,30.3,64.5
E00070953,12.3,24.6,63.2
E00070954,7.5,31.3,61.2
E00070955,4.2,23.2,72.6
E00070956,7.3,30.1,62.6
E00070969,4,23,73
E00070970,1.7,31.4,66.9
E00070971,6.4,30,63.6
E00070972,2.9,36,61
E00070973,3.3,32.2,64.5
E00070974,10.4,20,69.6
E00070975,3.6,28.8,67.6
E00070976,5.4,24.3,70.3
E00070977,6.9,23.6,69.4
E00070978,2.2,20.2,77.5
E00070979,3.3,35.2,61.5
E00071209,0,31,69
E00071210,9.3,20.4,70.4
E00071211,6,22.9,71.1
E00071214,5,26.1,68.9
E00071215,5.1,25.4,69.5
E00071219,4.3,23.4,72.3
E00147654,2.6,33,64.3
E00147655,1.7,29.7,68.6
E00147656,4.2,28.9,66.9
E00147657,0,23.9,76.1
E00147704,2.4,21.3,76.4
E00147705,1.2,46.6,52.1
E00147706,5.3,30,64.7
E00147707,4.3,23.9,71.8
E00147708,3.4,19.5,77
E00147709,2.5,26.6,70.9
E00147710,9.2,21.4,69.4
E00147711,2.3,25.2,72.5
E00147712,1.7,36.2,62.1
E00147716,6.6,24.8,68.6
E00147717,4.1,22.8,73.2
E00147718,5,32.4,62.6
E00147719,0.6,27.7,71.7
E00147755,3.6,35.9,60.5
E00147756,7,28.7,64.3
E00147757,5,29.2,65.8
E00147758,4.1,44.3,51.6
E00147759,6.8,23.1,70.1
E00147760,0,37,63
E00147761,15.1,40.3,44.6
E00147762,3.8,27.1,69.2
E00147769,2.9,30,67.1
E00147770,5.3,18.8,75.9
E00147771,3,18,79
E00147772,3.2,20.5,76.3
E00168506,4.8,21.8,73.3
E00168508,3.6,21.4,75
E00168511,2.3,26.2,71.5
E00168513,2.2,27.7,70.1
E00168533,4.7,24,71.3
E00168538,3.7,33.8,62.5
W00002276,3.8,31.4,64.8
W00002277,8.4,24,67.5
W00002278,8.5,23.1,68.4
W00002279,4.2,28.5,67.3
W00002294,4.1,34.4,61.5
W00002295,4,26.2,69.8
W00002296,0,47.9,52.1
W00002297,4.8,40.4,54.8
W00002298,6.3,34.4,59.4
W00002299,3.5,53.5,43
W00002300,2.5,32.7,64.8
W00002301,4.9,40.5,54.6
W00002302,2.5,34.4,63.2
W00002335,4.7,36.8,58.4
W00002336,4.9,37.8,57.3
W00002337,3.2,36.7,60.1
W00002338,4.2,35.8,60
W00002359,4.7,32.2,63.2
W00002360,6.7,31.5,61.8
W00002362,4.3,22.3,73.4
W00002364,2.7,25.6,71.7
W00002377,4.2,24.2,71.7
W00002378,0,56.6,43.4
W00002379,4.6,52.9,42.5
W00002380,3.2,54.8,42.1
W00002381,2.2,52.6,45.2
W00002382,1.4,26.6,72
W00002383,5.2,45.8,49
W00002387,4.8,19.3,75.9
W00002390,4.8,29.8,65.3
W00002391,3.3,61.8,35
W00002392,3.1,39.4,57.5
