geography_code,occupancy_rating_bedrooms_6a-001,occupancy_rating_bedrooms_6a-002,occupancy_rating_bedrooms_6a-003,occupancy_rating_bedrooms_6a-004,occupancy_rating_bedrooms_6a-005
E00097180,57,31.5,11.4,0,0
E00097181,32.5,38.9,26.2,2.4,0
E00097182,29.9,29.1,36.2,4.7,0
E00097183,33.9,43,23.1,0,0
E00097184,45.2,38.1,15.5,0.6,0.6
E00097185,24.8,46.7,27.7,0.7,0
E00097186,12.1,56.1,30.3,1.5,0
E00097187,45.7,39.1,14.1,1.1,0
E00097188,52,34.7,10.7,2.6,0
E00097193,54.8,31.2,14,0,0
E00097194,65,27.4,7,0.6,0
E00097195,59.1,29.9,11,0,0
E00097196,61.1,22.2,16.7,0,0
