areacd,legal_partnership_status_3a-001,legal_partnership_status_3a-002
E00088611,46.8,53.2
E00088612,24.8,75.2
E00088613,33.4,66.6
E00088615,27.4,72.6
E00088616,42.7,57.3
E00088617,43.6,56.4
E00088618,48,52
E00088619,36.7,63.3
E00088620,40.8,59.2
E00088621,25.3,74.7
E00088622,28,72
E00088623,40.6,59.4
E00088624,35.2,64.8
E00088625,30.5,69.5
E00088626,50,50
E00088627,55.4,44.6
E00088663,54.2,45.8
E00088664,47.6,52.4
E00088665,40,60
E00088666,55.2,44.8
E00088668,55.6,44.4
E00088669,67.5,32.5
E00088670,60.7,39.3
E00088673,59.9,40.1
E00088674,33.9,66.1
E00088675,56.4,43.6
E00088679,42.3,57.7
E00088680,31.5,68.5
E00088682,35.1,64.9
E00088688,37.5,62.5
E00088690,27.2,72.8
E00088692,36,64
E00088693,30,70
E00088694,66.4,33.6
E00088695,61.7,38.3
E00088696,50.3,49.7
E00088697,41.5,58.5
E00088698,48.8,51.2
E00088699,55.5,44.5
E00088700,57,43
E00088701,44.4,55.6
E00088702,60,40
E00088704,42.4,57.6
E00088705,59.4,40.6
E00088706,40.5,59.5
E00088707,25.9,74.1
E00088708,54.9,45.1
E00088709,53.5,46.5
E00088710,64.1,35.9
E00088711,56.1,43.9
E00088712,53.6,46.4
E00088713,56.8,43.2
E00088714,58.7,41.3
E00088715,63.9,36.1
E00088717,46.2,53.8
E00088718,73.6,26.4
E00088719,34.2,65.8
E00088720,54.3,45.7
E00088723,57.4,42.6
E00088725,45.5,54.5
E00088726,52.4,47.6
E00088734,53.9,46.1
E00088738,52.3,47.7
E00088777,51.5,48.5
E00088778,53,47
E00088779,49.4,50.6
E00088780,50.3,49.7
E00088781,63.6,36.4
E00088783,55.7,44.3
E00088785,50.9,49.1
E00088786,71,29
E00088787,49.4,50.6
E00088788,43.1,56.9
E00088789,52.8,47.2
E00088790,60.3,39.7
E00088791,34.4,65.6
E00088792,40.8,59.2
E00088793,31.9,68.1
E00088794,31.9,68.1
E00088795,48.7,51.3
E00088796,42.9,57.1
E00088797,69.8,30.2
E00088798,35.7,64.3
E00088816,40.9,59.1
E00088817,63.2,36.8
E00088818,42.8,57.2
E00088819,54.1,45.9
E00088820,47.9,52.1
E00088821,36.2,63.8
E00088822,37.2,62.8
E00088823,58.9,41.1
E00088824,39.6,60.4
E00088825,50.4,49.6
E00088828,40.1,59.9
E00088829,34.6,65.4
E00088830,38,62
E00088831,41.9,58.1
E00088832,44.8,55.2
E00088833,33.5,66.5
E00088834,47.3,52.7
E00088835,36.8,63.2
E00088836,36.8,63.2
E00088837,39.3,60.7
E00088854,59.2,40.8
E00088855,54.4,45.6
E00088856,50.3,49.7
E00088857,50.2,49.8
E00088858,58.1,41.9
E00088859,53,47
E00088860,48.1,51.9
E00088861,53.9,46.1
E00088862,55.7,44.3
E00088863,60.9,39.1
E00088864,38.5,61.5
E00088865,25.6,74.4
E00088866,42.5,57.5
E00088867,69.9,30.1
E00088868,50.7,49.3
E00088869,54,46
E00088870,36.9,63.1
E00088871,57.5,42.5
E00088872,68.5,31.5
E00088873,66.4,33.6
E00088874,70.3,29.7
E00088876,37.6,62.4
E00088877,54.3,45.7
E00088878,33.2,66.8
E00088879,26.3,73.7
E00088880,48.2,51.8
E00088881,43.6,56.4
E00088882,44.3,55.7
E00088883,53.7,46.3
E00088884,51.1,48.9
E00088885,70.4,29.6
E00088886,63.3,36.7
E00088887,65.6,34.4
E00088888,59,41
E00088889,58.7,41.3
E00088890,64.7,35.3
E00088891,48.9,51.1
E00088892,52.7,47.3
E00088893,65.8,34.2
E00088894,45,55
E00088895,58.8,41.2
E00088896,55,45
E00088897,36.6,63.4
E00088898,62.5,37.5
E00088899,59.2,40.8
E00088900,56.4,43.6
E00088901,70,30
E00088902,42.9,57.1
E00088903,73.5,26.5
E00088904,67.6,32.4
E00088905,45.5,54.5
E00088906,46.6,53.4
E00088907,55.6,44.4
E00088908,61.1,38.9
E00088909,47.9,52.1
E00088910,54.3,45.7
E00088912,66.2,33.8
E00088913,60.8,39.2
E00088914,57.3,42.7
E00088938,47.2,52.8
E00088939,46.9,53.1
E00088940,59.1,40.9
E00088950,42.8,57.2
E00088951,44.3,55.7
E00089093,65.8,34.2
E00089094,65.6,34.4
E00089095,52.2,47.8
E00089096,50,50
E00089097,58.8,41.2
E00089098,59.5,40.5
E00089099,54.5,45.5
E00089102,55.8,44.2
E00089103,48.4,51.6
E00089126,66.1,33.9
E00089127,64,36
E00089128,59.8,40.2
E00089129,58.8,41.2
E00089130,38.5,61.5
E00089131,53.8,46.2
E00089132,56.7,43.3
E00089133,54.5,45.5
E00089134,53.1,46.9
E00089135,58.5,41.5
