areacd,passports_all_4a-001,passports_all_4a-002,passports_all_4a-003
E00096526,69.1,2.1,28.8
E00096527,74.2,0.7,25.2
E00096528,74,1.2,24.8
E00096529,71.4,1.7,26.9
E00096530,72.1,1.2,26.6
E00096531,74.1,0,25.9
E00096532,83.4,1.5,15.1
E00096533,90.4,0,9.6
E00096534,77.1,1.3,21.6
E00096536,93.9,0,6.1
E00096537,76.3,0.3,23.4
E00096538,87.2,3.3,9.5
E00096539,87.4,0.4,12.2
E00096540,85.3,0.3,14.4
E00096570,67.7,0,32.3
E00096571,75.2,1.8,23
E00096572,79.6,0.4,20
E00096573,75.5,1.7,22.7
E00096574,73.1,2.9,24
E00096575,74.8,0.8,24.4
E00096576,66.4,0.4,33.2
E00096577,62.9,2.2,34.9
E00096578,72.1,1.5,26.4
E00096579,75.3,1.6,23.1
E00096580,73.5,2.8,23.7
E00096581,72.5,0.8,26.7
E00096582,79,1,20
E00096583,66.2,1.7,32.1
E00096584,66.4,0,33.6
E00096585,79.7,1.1,19.2
E00096586,63.2,3,33.8
E00096587,60.7,2.4,36.9
E00096588,63.3,2.7,34
E00096590,66.2,3.6,30.1
E00096591,70.3,2.4,27.3
E00096592,58.9,1.3,39.8
E00096593,59.1,2.1,38.8
E00096594,79.7,0,20.3
E00096595,69,1.2,29.8
E00096596,66.4,2.2,31.4
E00096597,61.1,2.1,36.9
E00096598,63.9,0.5,35.5
E00096599,64.5,0.3,35.2
E00096600,66.6,1.7,31.7
E00096601,81.6,0.3,18.1
E00096602,61.2,0.3,38.5
E00096614,82.8,1.5,15.7
E00096615,82.7,0.4,16.9
E00096616,82.6,1.7,15.7
E00096617,76.2,2.2,21.5
E00096618,73.6,4.1,22.3
E00096619,66.8,9.2,24
E00096620,73.3,2.7,24
E00096621,68.9,0.6,30.5
E00096622,77.8,3.4,18.8
E00096623,82.2,2.8,14.9
E00096624,79.1,2.1,18.8
E00096625,88.1,0.4,11.5
E00096626,87.7,0.4,11.9
E00096627,87.8,0.9,11.2
E00096628,72.6,0.6,26.7
E00096629,89.7,0.4,9.9
E00096630,81.5,0,18.5
E00096631,84.2,0.3,15.5
E00096632,85.4,1.4,13.3
E00096633,81.4,2.7,16
E00096634,75.3,1.8,22.9
E00096635,72.6,5.1,22.3
E00096636,69.3,4.4,26.4
E00096637,80.2,3.8,16
E00096638,72,2.3,25.7
E00096639,67,4.2,28.8
E00096640,82.7,0.4,17
E00096641,60.7,1.8,37.5
E00096642,71.1,3.1,25.8
E00096643,71.7,1.1,27.2
E00096644,75.4,0.4,24.2
E00096645,82.6,1.2,16.2
E00096646,80.1,0.8,19.1
E00096647,78.4,2.9,18.7
E00096648,72.7,0.3,27
E00096649,60.6,1,38.4
E00096650,53.8,1.6,44.5
E00096651,62.2,2.4,35.4
E00096653,87.5,0.3,12.2
E00096654,89.2,0.3,10.5
E00096655,84.9,1,14.1
E00096656,85.8,0.8,13.4
E00096657,83.8,0.3,15.9
E00096658,87.5,0,12.5
E00096659,81,0,19
E00096660,70.4,1.4,28.2
E00096661,72.8,0.9,26.3
E00096662,91.6,1.1,7.4
E00096663,74.9,0.3,24.7
E00096664,88.6,0,11.4
E00096665,86.1,0,13.9
E00096666,81.2,1.4,17.4
E00096667,82.7,1.5,15.8
E00096668,82.5,0.7,16.7
E00096686,84.3,0.7,15
E00096687,90,0,10
E00096688,89.3,1.5,9.2
E00096690,92.7,0.2,7
E00097387,70,0.9,29.1
E00097388,71.8,1.8,26.4
E00097389,62.8,3.9,33.3
E00097390,67.8,1.4,30.8
E00097392,62.2,0.6,37.1
E00097393,82.5,0.8,16.7
E00097394,81,1.5,17.5
E00097395,75.3,0,24.7
E00097396,81.5,1.8,16.8
E00097530,89.1,0,10.9
E00179312,91.4,0.9,7.7
E00179313,87.6,1.9,10.5
E00179315,75.7,0.9,23.4
E00179317,86,0,14
E00179326,86.6,1.3,12.1
E00179328,89.5,2.3,8.2
E00179332,91.8,0,8.2
