areacd,economic_activity_status_4a-001,economic_activity_status_4a-002,economic_activity_status_4a-003
E00096526,48.4,0.5,51.1
E00096527,55.7,2.4,42
E00096528,51.5,0.5,48
E00096529,53.2,2.9,43.9
E00096530,52.6,1.9,45.6
E00096531,50.5,1,48.5
E00096532,50.5,0.4,49.1
E00096533,47.8,1.1,51.1
E00096534,45.1,1.9,53
E00096536,57.5,2,40.6
E00096537,62.4,2.3,35.3
E00096538,58,3,39
E00096539,63.8,2.1,34.1
E00096540,62.5,1,36.5
E00096570,46.8,1.8,51.4
E00096571,56.8,2.6,40.6
E00096572,50.2,2.1,47.7
E00096573,44.6,3.8,51.6
E00096574,62.4,2.3,35.3
E00096575,55.2,6.5,38.3
E00096576,50.5,3.9,45.6
E00096577,53.8,5.4,40.7
E00096578,50.7,3.5,45.8
E00096579,58.9,1.2,39.8
E00096580,54.5,2.7,42.9
E00096581,47.8,3.8,48.4
E00096582,55.3,2.1,42.6
E00096583,49.1,7.5,43.5
E00096584,49.6,5.6,44.9
E00096585,53.3,0,46.7
E00096586,47,5.6,47.4
E00096587,49.5,4.8,45.7
E00096588,38.4,7.9,53.7
E00096590,55.4,3.7,40.9
E00096591,48.6,2.2,49.2
E00096592,24.1,5.2,70.7
E00096593,43.3,3.7,53
E00096594,62,3.2,34.7
E00096595,48.4,3.5,48
E00096596,57.1,5,37.9
E00096597,55,5.2,39.8
E00096598,44.9,8.1,47
E00096599,36.8,4.1,59.1
E00096600,53.5,3.5,43
E00096601,61.7,0.4,37.9
E00096602,42.7,5,52.3
E00096614,68,2.7,29.3
E00096615,51.8,2.1,46.2
E00096616,65.3,0.9,33.8
E00096617,50,4.5,45.5
E00096618,61.8,3.4,34.8
E00096619,59.3,4.8,35.9
E00096620,60.9,2.1,37
E00096621,52.5,1.9,45.6
E00096622,69.8,3.4,26.7
E00096623,64.6,1.3,34.2
E00096624,66,0.8,33.2
E00096625,56.2,2.1,41.7
E00096626,46.9,2.2,50.9
E00096627,64,0.2,35.8
E00096628,39.4,1.3,59.3
E00096629,49.8,1.2,49
E00096630,62.1,4.1,33.8
E00096631,57.1,0.4,42.6
E00096632,59.3,1.2,39.4
E00096633,55.2,5.5,39.2
E00096634,58,1.3,40.8
E00096635,54,2.5,43.5
E00096636,43.4,4,52.6
E00096637,58.5,4.1,37.4
E00096638,55.7,5.7,38.7
E00096639,47,1.6,51.4
E00096640,56.6,2.4,41
E00096641,38.9,6,55
E00096642,52.4,1.9,45.8
E00096643,32.9,6.6,60.5
E00096644,60.6,3.8,35.6
E00096645,59.4,0.9,39.7
E00096646,62.8,3.9,33.3
E00096647,65.9,2.3,31.8
E00096648,57.3,2.7,40
E00096649,49.1,4.3,46.6
E00096650,32.5,8.1,59.4
E00096651,42.5,6,51.5
E00096653,58.9,1.3,39.8
E00096654,68.2,1.1,30.7
E00096655,52.7,2.1,45.2
E00096656,48.8,0.5,50.7
E00096657,53.9,1.9,44.2
E00096658,56.6,0,43.4
E00096659,66.3,3.4,30.3
E00096660,49.8,3.6,46.7
E00096661,55.5,2,42.5
E00096662,70.4,1.8,27.8
E00096663,49.5,4.1,46.4
E00096664,53.9,2.3,43.8
E00096665,50.4,0.4,49.1
E00096666,53.1,4.5,42.5
E00096667,54.9,2.1,43
E00096668,49.1,2.2,48.7
E00096686,42.6,0.4,57
E00096687,49.8,0.4,49.8
E00096688,67.1,0.7,32.2
E00096690,64.2,0.6,35.2
E00097387,42.6,2,55.4
E00097388,46.5,6.1,47.4
E00097389,52.9,2.1,44.9
E00097390,50.9,3.1,46
E00097392,45.1,4.9,50
E00097393,53.3,1.2,45.5
E00097394,54,2,44
E00097395,60.7,4.2,35
E00097396,59.8,3.4,36.9
E00097530,60.8,1.3,37.9
E00179312,68.4,2.9,28.7
E00179313,81.2,3.1,15.7
E00179315,32,1,67
E00179317,79.4,7.2,13.4
E00179326,62.7,0.8,36.4
E00179328,81.1,2.4,16.6
E00179332,45.3,1,53.6
