areacd,hh_deprivation-001,hh_deprivation-002,hh_deprivation-003,hh_deprivation-004,hh_deprivation-005
E00096526,39.8,31.5,21.3,7.4,0
E00096527,38,33.8,21.8,6.3,0
E00096528,40.7,39.8,14.2,5.3,0
E00096529,36.8,39.4,20.6,3.2,0
E00096530,41.1,40.3,15.3,3.2,0
E00096531,47.2,43.1,9.7,0,0
E00096532,52.2,33.8,13.4,0.6,0
E00096533,62.3,28.8,8.2,0.7,0
E00096534,49.2,35.8,12.5,2.5,0
E00096536,57.5,35.4,7.1,0,0
E00096537,55.7,25.9,14.6,3.8,0
E00096538,61.2,30.6,8.3,0,0
E00096539,56.6,25.9,15.1,2.4,0
E00096540,52.8,36.1,9.7,1.4,0
E00096570,33.3,32.7,26.7,7.3,0
E00096571,48.4,36.3,12.9,1.6,0.8
E00096572,46,32.8,16.8,4.4,0
E00096573,34.2,36,20.2,9.6,0
E00096574,41.8,31.3,17.9,9,0
E00096575,41.1,23.3,29.5,6.2,0
E00096576,33.9,38.4,22.3,5.4,0
E00096577,33.9,34.7,14.5,14.5,2.4
E00096578,31.3,46.1,13.3,9.4,0
E00096579,43.8,24.2,20.9,11.1,0
E00096580,28.2,34.7,28.2,8.1,0.8
E00096581,24.5,38.2,29.1,8.2,0
E00096582,44.9,33.9,16.5,3.1,1.6
E00096583,33.1,31.5,26.6,8.9,0
E00096584,28.3,37.8,29.9,3.1,0.8
E00096585,46.6,30.1,20.3,3,0
E00096586,25.1,31.7,31.1,12,0
E00096587,32.1,37.1,17.9,11.4,1.4
E00096588,22.3,35.5,32.2,9.9,0
E00096590,40,35,18.3,6.7,0
E00096591,32.8,38.4,23.2,4.8,0.8
E00096592,25.8,27.2,33.8,13.2,0
E00096593,35.1,34.4,16.9,13.6,0
E00096594,34.6,44.1,13.4,7.9,0
E00096595,33.3,30.6,26.4,9.7,0
E00096596,37.2,35.7,20.2,6.2,0.8
E00096597,33.6,40,21.4,4.3,0.7
E00096598,26.4,40.3,22.9,10.4,0
E00096599,22.1,27.6,33.7,16.6,0
E00096600,37,35.4,18.1,8.7,0.8
E00096601,33.9,46.5,17.3,2.4,0
E00096602,23.2,34.2,25.2,17.4,0
E00096614,44.8,35.2,14.5,5.5,0
E00096615,45.9,30.3,18,5.7,0
E00096616,52.7,31,12.4,3.9,0
E00096617,35.8,38.7,21.7,3.8,0
E00096618,50.8,34.8,13.6,0.8,0
E00096619,37.8,37,16.3,8.9,0
E00096620,43.4,34.1,19.4,3.1,0
E00096621,39.8,38.8,14.6,5.8,1
E00096622,44.4,43.5,10.5,1.6,0
E00096623,52.6,33.8,10.5,3,0
E00096624,46.7,36,15.3,2,0
E00096625,56.6,33.3,8.5,1.6,0
E00096626,50.4,34.7,13.2,1.7,0
E00096627,65.7,25.6,7.9,0.8,0
E00096628,51.2,38.6,9.4,0.8,0
E00096629,64.3,28.6,6.3,0.8,0
E00096630,50,36.1,13.1,0.8,0
E00096631,62.4,26.2,9.2,2.1,0
E00096632,53.8,35.4,10.8,0,0
E00096633,47.9,33.3,15.4,3.4,0
E00096634,50,31.5,16.2,1.5,0.8
E00096635,35.3,36.6,14.4,13.7,0
E00096636,28.9,38.2,19.7,12.7,0.6
E00096637,43.4,38.2,13.2,5.3,0
E00096638,34.7,42.1,17.4,5.8,0
E00096639,27,40.5,25.4,7.1,0
E00096640,38.4,40.6,17.4,3.6,0
E00096641,27.4,38.7,24.5,9.4,0
E00096642,39.4,40.2,13.4,7.1,0
E00096643,24.8,39.8,26.5,8,0.9
E00096644,42.1,33.3,19,5.6,0
E00096645,60.9,28.9,7,3.1,0
E00096646,46.6,35.3,14.3,3.8,0
E00096647,46.1,39.8,10.9,2.3,0.8
E00096648,38.8,31.3,17.7,11.6,0.7
E00096649,27.2,36,28,8.8,0
E00096650,23.3,32.5,32.5,11.7,0
E00096651,24,34.1,26.4,15.5,0
E00096653,58.6,31,8.3,2.1,0
E00096654,59.1,32.6,7.6,0.8,0
E00096655,50.7,33.6,14.9,0.7,0
E00096656,54.3,30.2,14.7,0.9,0
E00096657,44.3,42,13.7,0,0
E00096658,61.1,27.1,11.8,0,0
E00096659,49.1,33.3,13.4,4.2,0
E00096660,31.2,39.7,23.4,5.7,0
E00096661,41.5,35.9,19.7,2.8,0
E00096662,65.8,27.4,6.8,0,0
E00096663,40.5,41.3,13.2,5,0
E00096664,58.2,32,6.6,3.3,0
E00096665,53.1,36.7,10.2,0,0
E00096666,41.6,37.2,20.4,0.9,0
E00096667,60.5,29.4,6.7,3.4,0
E00096668,51.7,37.5,8.3,2.5,0
E00096686,56,33.6,10.4,0,0
E00096687,59.1,31.1,9.8,0,0
E00096688,60.7,32.9,5,1.4,0
E00096690,63.5,29.8,6.7,0,0
E00097387,27.3,45.3,19.5,7.8,0
E00097388,30.6,29.8,27.3,12.4,0
E00097389,36.9,31.1,26.2,5.8,0
E00097390,28.9,40.6,20.3,8.6,1.6
E00097392,24.4,35.1,29,11.5,0
E00097393,43.8,39.6,14.6,2.1,0
E00097394,46.9,35.9,15.6,1.6,0
E00097395,40.8,35.6,18.4,5.2,0
E00097396,53.2,28.1,15.2,3.5,0
E00097530,66,26.8,6.5,0.7,0
E00179312,66.7,25.3,8,0,0
E00179313,62.3,25.6,10.7,1.4,0
E00179315,25.7,42.9,31.4,0,0
E00179317,57.4,31.9,10.6,0,0
E00179326,57.1,29.6,11.7,1.5,0
E00179328,69.7,28.1,2.2,0,0
E00179332,60.8,32,7.2,0,0
