geography_code,residence_length_6b-001,residence_length_6b-002,residence_length_6b-003,residence_length_6b-004,residence_length_6b-005
E00078842,97.1,2.7,0,0.2,0
E00078843,96.4,2.9,0.5,0.2,0
E00078844,91.1,6.9,0.3,1.1,0.6
E00078848,64.8,21.4,7,3.2,3.5
E00078849,81.3,11.4,4.2,3,0
E00078850,69.3,18.1,4.3,4.5,3.8
E00078851,62.2,19.9,7.6,3.8,6.5
E00078852,76,10.9,4.8,7.1,1.3
E00078853,69.2,13.5,8.8,2.3,6.2
E00078854,72.8,15.7,9.4,1.7,0.3
E00078855,73.2,14.1,7.7,4.1,0.9
E00078856,64.6,15,10.8,5.7,3.9
E00078857,83.5,11.9,1.7,0.4,2.5
E00078858,61.5,16.4,15.3,3.4,3.4
E00078859,72.7,9.5,6.2,8.7,2.9
E00078860,71.9,16.1,7.9,3.7,0.4
E00078861,84.4,10.5,4.1,1,0
E00078862,78.3,13.9,5.1,2.7,0
E00078863,68.1,14.9,8.7,6.5,1.8
E00078864,72.2,15.9,3.2,5.2,3.6
E00078865,75.8,12,8.2,2.6,1.5
E00078866,68.8,16.7,9.8,2.5,2.2
E00078867,59.2,18.6,12.7,5.9,3.6
E00078868,74.6,19.6,1.9,2.4,1.6
E00078869,72.3,15.1,6.9,3.8,1.9
E00078870,69.7,13.4,10.7,5.1,1.1
E00078871,65.1,15.8,7.9,6.9,4.3
E00078872,70.6,17.2,6.1,4.9,1.2
E00078873,64.6,11.6,11.6,8,4.2
E00078874,49.9,15.4,8.3,10.1,16.3
E00078875,73.1,14.7,5.8,3.8,2.6
E00078876,73.7,14.9,5.4,2.7,3.3
E00078877,57.9,13.8,10.7,11.2,6.4
E00078878,66.3,16.6,6.7,3.4,7.1
E00078879,66.3,20.1,7.3,3.3,3
E00078880,82,14.2,1.5,0.6,1.8
E00078881,75.4,20.1,3.6,0.9,0
E00078882,70,19.2,5.9,2,2.9
E00078883,80,15.5,3.7,0.5,0.3
E00078884,71.7,21.1,5.6,0.6,1.1
E00078885,69.5,16.5,6,4.2,3.9
E00078886,68.1,17.1,6.2,3.4,5.2
E00078887,65.7,19.9,11.5,2,0.8
E00078888,80.3,14.5,1.4,1.4,2.4
E00078889,38.2,27.2,16.1,11.4,7.2
E00078892,37.2,22.5,19.7,11.3,9.2
E00078893,35.6,19.5,10.6,15,19.3
E00078894,58.7,25.2,6.5,5.8,3.9
E00078896,41.5,26.8,11.5,9,11.2
E00078898,47,28.3,12.7,7.9,4.1
E00078899,38.7,29.4,16.8,8.4,6.8
E00078900,45.3,28.6,11.3,8.6,6.3
E00078901,41.3,26.2,12,11.2,9.4
E00078902,50.6,23.8,10.2,10.5,4.9
E00078903,50,25.6,10.3,6.1,8
E00078904,44,30.5,12.7,9.5,3.2
E00078905,38,25,12.5,12.3,12.3
E00078906,41.9,30.2,13.5,9.2,5.2
E00078907,45.8,27.1,12.4,8.9,5.8
E00078909,49.4,20.6,14.4,11,4.6
E00078910,41.1,27.5,15.3,8,8.2
E00078911,54.6,24.3,8.9,6.3,6
E00078912,45.8,33.9,6.7,11,2.6
E00078913,48.8,20.2,15.9,8.6,6.5
E00078914,37.3,25.8,16.4,8.2,12.3
E00078915,73.1,17.8,5.8,1,2.3
E00078916,73.7,17.4,5.8,2.3,0.7
E00078917,72,21.2,3.4,2.4,1
E00078918,65.8,21.1,5.7,4.6,2.8
E00078919,66.8,16.4,8,6.1,2.7
E00078920,64.8,17.4,6.8,8.2,2.7
E00078921,74.5,15.9,7.5,1.9,0.3
E00078922,80.5,13.2,4.3,1.2,0.8
E00078923,57.6,24.1,13.3,2.5,2.5
E00078924,60.2,19.9,14.6,3.9,1.4
E00078925,65,21.1,6.3,4,3.6
E00078926,65.9,21.5,4.4,3.7,4.4
E00078927,72.3,16.3,7.8,2.2,1.4
E00078928,62.4,25.4,6.6,4.3,1.2
E00078929,64.5,20.5,8.2,5.2,1.6
E00078930,62.8,27.3,6.9,2.4,0.6
E00078931,80.2,12.5,4.8,1.8,0.7
E00078932,62.3,25.7,4.8,4.5,2.7
E00078933,56.6,31.3,8.9,2.4,0.8
E00078934,73.1,19.5,5.2,1.9,0.3
E00078935,70.8,17.2,6.6,2.7,2.7
E00078936,68.8,19,5.2,4.7,2.3
E00078937,71.8,15.1,6.5,4.5,2.1
E00078938,70.6,16,7.6,4.9,0.9
E00078939,73.4,17.6,4.9,2.4,1.7
E00078940,66,24,5.3,1.9,2.8
E00078941,63.9,20.7,9.7,3.7,2.1
E00078942,66.2,22,5.4,4.5,2
E00078943,72.1,17.6,7.3,1.5,1.5
E00078944,68.2,22.3,3.8,4.3,1.4
E00078945,54,24.3,17.6,3.4,0.8
E00078946,52.1,25.7,8.8,6.4,6.9
E00078948,69.4,22.8,3.7,0.9,3.1
E00078949,62,24.3,9.7,0.7,3.2
E00078950,64.6,21.4,9,3,2
E00078951,61.3,18.5,12,4,4.3
E00078952,54.6,25.3,13.7,4.5,1.9
E00078953,57.1,24.5,9.9,5.6,2.8
E00078954,57.3,25.3,7.4,6.3,3.8
E00078955,42.1,23.2,16.3,9.9,8.4
E00078956,64.3,24.2,5.4,3.9,2.3
E00078957,51.8,25.5,8.9,7.7,6
E00078958,49.7,17.9,14.3,9.7,8.4
E00078959,38.4,20.9,20.9,11.8,8
E00078960,48.8,31.5,10.3,5.6,3.8
E00078961,36.8,26.4,13.9,15.6,7.3
E00078962,49.3,27.5,10.5,7.4,5.4
E00078963,54.7,24.2,10.4,3.3,7.4
E00078964,56,31,8.3,3,1.7
E00078965,67.8,18.2,7.3,5.1,1.6
E00078967,63.3,26.2,3.8,3.3,3.3
E00078968,58.2,21.3,12.9,3.2,4.5
E00078969,84.3,10.8,3.1,1.6,0.2
E00078970,57.4,20.1,9.7,9.5,3.3
E00078971,65.1,20.8,7.8,4.7,1.6
E00078972,66.2,21.5,7.2,2.9,2.1
E00078974,66.9,19.2,7.4,5,1.5
E00078975,73.2,16.3,6.8,3.7,0
E00078976,93.8,5.1,1.1,0,0
E00078977,94.9,3.7,1.4,0,0
E00078978,90.5,6.1,0.9,0.4,2.2
E00078979,91.9,7.7,0.4,0,0
E00078980,92,7.1,0,0.8,0
E00078981,81.3,9.7,2.5,1.6,5
E00078982,85.9,9.2,2.7,0.8,1.5
E00078983,91.8,5.8,1.2,0.9,0.2
E00078984,93.2,5.4,0.3,0.5,0.5
E00078985,92.1,4.8,0.8,1.4,0.8
E00078987,91.3,6.5,1.8,0.4,0
E00078988,91.7,6.5,0.5,1,0.3
E00078989,96.4,3.3,0,0.4,0
E00078990,93.5,3.9,0.9,1.4,0.2
E00078991,91.2,5.3,2,1.5,0
E00078992,93.3,5,0,0.7,1.1
E00078993,89.4,7.1,2.3,1.2,0
E00078994,71.4,13.5,8.3,4,2.8
E00078995,76.3,13.1,4.5,3.5,2.5
E00078996,69.1,12.5,4.5,9.6,4.2
E00078997,65.2,15.4,10.4,7.9,1.1
E00078998,74.7,13.7,5.5,4.9,1.2
E00078999,74.1,13.4,7.1,3.7,1.7
E00079000,67.9,17.8,5.5,6.2,2.6
E00079001,78.8,13,4.1,3.2,0.9
E00079003,75.2,13.9,3.4,2.5,5
E00079004,62.8,21.2,8.9,3.1,3.9
E00079005,72.2,11.6,7.7,5.3,3.2
E00079006,65.7,17.3,9.3,4.7,3
E00079007,79,9.4,7.2,3.6,0.7
E00079008,76.5,15.8,3.6,2.7,1.4
E00079009,80.5,17.6,0.9,0.9,0
E00079010,71.7,15.8,6.5,2.8,3.2
E00079011,62,15.6,11.2,6.9,4.3
E00079012,80.8,12.3,3.5,3.1,0.4
E00079013,69.8,15.7,7.7,2.9,3.9
E00079014,78.2,11.4,3.8,1.7,4.8
E00079015,65.9,12.1,10.8,6.7,4.5
E00079017,61.5,19.9,10.9,3.5,4.2
E00079018,75.9,16,2.9,2.9,2.3
E00079019,59.4,22.7,9.1,7.7,1
E00079020,67,13.2,8.6,7.1,4.1
E00079021,58,10,6.8,16.8,8.4
E00079022,67.6,16.3,8.2,6.5,1.4
E00079026,89.9,5.8,0.7,2.5,1.1
E00079027,89.9,7.8,1.1,0,1.1
E00079028,93.6,5.1,0.6,0,0.6
E00079029,92.5,5.2,1.1,1.1,0
E00079030,90.6,7.1,1,1,0.3
E00079031,94.9,4.9,0.3,0,0
E00079032,94.9,4.9,0,0,0.3
E00079033,89.6,9.2,0.3,0.9,0
E00079034,91,4.9,3.5,0,0.7
E00079045,91.9,6.5,0,0.8,0.8
E00079047,94,5.5,0.2,0.4,0
E00079048,91.8,4.6,2.6,0.5,0.5
E00079049,92.1,5.4,0.4,0.4,1.7
E00079050,88.7,9.6,0.9,0,0.9
E00079051,92.8,3.6,3.6,0,0
E00079052,91.6,6.3,0.7,1.4,0
E00079053,93.9,4.3,1,0.4,0.4
E00079054,54.3,20.2,10.4,7.3,7.8
E00079055,51.2,23.1,8.2,13.2,4.2
E00079056,82.4,17.2,0.4,0,0
E00079057,73.9,21.6,3.1,1.4,0
E00079058,63.4,23,10.5,2.1,1
E00079059,68.3,24.2,4.6,2.5,0.4
E00079060,76.2,15.6,6.2,0.5,1.5
E00079061,65.7,19.2,7,6.4,1.7
E00079062,67.1,24.3,3.8,4,0.8
E00079063,53.4,26.1,10.5,7.1,2.9
E00079064,59.8,23.8,7.9,6,2.5
E00079065,69.9,19.2,6.1,2.8,1.9
E00079066,54.3,20.7,8.8,10.7,5.5
E00079067,56,22.2,11.3,7.6,3
E00079068,54.3,21.7,14.8,5,4.2
E00079069,58.8,21.8,10.6,4.5,4.2
E00079070,49.1,27.5,10.8,6.7,5.9
E00079071,66.8,19,10,2.8,1.4
E00079072,73.4,16.9,5.6,3.1,0.9
E00079073,93.5,5.6,0.4,0,0.5
E00079074,92,5.8,2.2,0,0
E00079075,96,3.5,0.3,0.3,0
E00079076,98,1.3,0.7,0,0
E00079077,97,2,0,0.7,0.3
E00079078,94.3,3.5,0.9,0.6,0.6
E00079079,97.7,2,0.3,0,0
E00079080,96.2,3.8,0,0,0
E00079081,87.3,9.9,1.2,0.5,1.2
E00079082,70.7,18.8,4.3,4.6,1.6
E00079083,65.2,17.8,9,4.3,3.8
E00079084,78.8,9.7,8,1.5,2.1
E00079085,83.9,8.8,2.7,3.2,1.5
E00079086,66.7,16,10.5,3.9,3
E00079087,84.6,9.2,3.1,2.7,0.4
E00079088,88.1,8.9,1.2,0,1.8
E00079089,72.4,17.2,6.4,2.8,1.2
E00079090,67.5,18.4,6.8,5.1,2.3
E00079091,67.7,12.7,10.9,4.8,3.8
E00079092,70.9,17.1,5.8,3.1,3.1
E00079093,88.8,6.9,3.9,0.4,0
E00079094,83.2,10.9,4.3,0.3,1.3
E00079095,69.9,14.8,7.7,4.5,3.1
E00079096,71.1,15.2,7.2,4.4,2.2
E00079097,60.3,16.5,16.3,4.1,2.8
E00079098,75.5,11.8,7,3.6,2.1
E00079099,54.4,24,11.6,7.6,2.4
E00079100,80.5,12.6,4,0,2.9
E00079101,72.6,11.8,9.7,3.5,2.4
E00079102,72.4,15,6.1,3.4,3.2
E00079103,64.3,18.4,7.9,5.4,4
E00079104,74,16.3,5,2.3,2.3
E00079105,83,9.2,5.1,1.4,1.4
E00079106,60.7,19.3,10.9,7.3,1.8
E00079107,88.4,9.7,0.7,0.4,0.7
E00079108,66.4,12.8,7.7,8.2,4.9
E00079109,72.8,11.9,11.9,2,1.3
E00079110,87.3,7.8,4.2,0,0.6
E00079111,71,13.5,7.4,5.3,2.9
E00079112,68.9,18.1,7.4,3.2,2.4
E00079113,76.8,13.5,4.7,4.7,0.3
E00079114,72,17.7,5.2,2.2,3
E00079115,90.5,8.3,0,0.9,0.3
E00079116,89,10.3,0.4,0,0.4
E00079117,93.5,5.5,0,0,1
E00079118,82,11.1,2.5,2.2,2.2
E00079119,84.2,10.4,1.3,2,2
E00079120,86.8,8,2.1,1.5,1.5
E00079121,88.6,7.7,1.1,1.1,1.5
E00079122,88.7,7,2,2.3,0
E00079123,69.3,15,9.1,3.9,2.8
E00079125,87.1,9.4,2,1,0.5
E00079126,81,14.9,1.9,0,2.2
E00079127,70,15.5,7.1,2.7,4.7
E00079128,68.7,9,5.4,7.2,9.6
E00079129,61.2,14.9,9.1,8.8,6
E00079130,73.4,17.2,5.6,0.5,3.2
E00079131,75.4,15.5,6,2.4,0.8
E00079132,64.2,19.3,5.9,5.4,5.2
E00079133,89.2,10.8,0,0,0
E00079134,93.5,6.1,0.4,0,0
E00079135,90.7,6.6,1.7,1,0
E00079136,84.3,9.8,3.9,0.8,1.2
E00079137,91.3,6.4,1.2,0,1.2
E00079138,79.2,11.3,4.2,3.5,1.8
E00079139,85.6,5.1,3.7,4.2,1.4
E00079140,89.6,8.9,0.6,0.9,0
E00079141,89.7,6.5,3.1,0.7,0
E00079142,84.3,12.2,0.3,0.7,2.4
E00079145,65.9,23,8.1,2.2,0.7
E00079146,87.5,8.6,1.3,1,1.6
E00079147,88.2,6.8,2.5,1.8,0.7
E00079148,85,11.1,2.1,1.7,0
E00079149,81.4,10.1,2.6,4.6,1.3
E00079151,81.3,12.2,4.3,1.6,0.7
E00079152,83.2,13.2,2,0.8,0.8
E00079153,83.6,13.3,0.9,0.6,1.5
E00079154,79.1,12.7,3.7,1.2,3.3
E00079155,36.1,17.3,21.4,18,7.1
E00079156,68.7,18.1,8.3,3,1.9
E00079157,52.6,20.3,15.1,7.9,4.1
E00079158,44.2,15.4,19.1,10.8,10.5
E00079159,56,21.8,9.2,7.5,5.5
E00079160,56.8,20,9.6,7.2,6.4
E00079161,66.7,20.1,6.5,3,3.8
E00079162,55.2,23.6,13.6,6.1,1.5
E00079163,57.8,23.8,7.8,8.6,2
E00079164,66.9,21.7,9.4,0.7,1.2
E00079165,55.2,28.8,7.3,4.4,4.4
E00079166,62.3,21.5,9.3,5.5,1.5
E00079167,69.6,24,3.3,1.2,1.9
E00079168,61.8,29,5.9,2.3,1.1
E00079169,55.8,30.1,7,5.5,1.6
E00079170,56.9,20.9,10.4,7.6,4.2
E00079171,52.6,27.6,6.3,6.3,7.2
E00079172,73,14,6.9,4.4,1.7
E00079173,70.1,19.7,5.7,2.1,2.4
E00079174,58.3,22.1,8.8,5.5,5.3
E00079175,40.3,27,18.8,4.7,9.2
E00079177,72.3,15.9,7.4,2.7,1.8
E00079178,39,27.2,15,15.4,3.5
E00079179,44.8,23.7,17.8,6.1,7.6
E00079180,29.7,25.7,18.7,14.3,11.6
E00079181,87.1,8.4,3,0.8,0.8
E00079182,86.7,8.6,2.5,0.7,1.4
E00079183,76.8,14.8,4.9,2.7,0.8
E00079185,59.7,21.4,11.6,6.3,0.9
E00079186,68.5,19,7.5,2.5,2.5
E00079187,57.1,22.1,16.6,0.6,3.6
E00079188,67,18.6,9.5,3.8,1.1
E00079189,81.6,10.9,5.1,2.3,0.3
E00079190,76.2,12.1,4.4,5.8,1.5
E00079191,85.3,10,4.4,0,0.3
E00079192,82.7,11.8,3.4,0.8,1.3
E00079193,80.6,11.9,4.1,3.4,0
E00079194,85.1,9.2,2.7,2.7,0.4
E00079195,80.3,9.5,5.7,1.9,2.7
E00079196,88.3,7.8,2.6,1.3,0
E00079197,78.2,13.7,3.9,3.5,0.7
E00079198,80.6,12,5.7,1,0.7
E00079199,84.6,12,2,0.7,0.7
E00079200,85.9,8.8,2.5,2.5,0.3
E00079201,80,13.2,5.5,0.6,0.6
E00079202,73.7,12.9,7.1,3.1,3.1
E00079203,71,14.7,8.6,2.4,3.3
E00079204,81.9,9.9,2.4,3.4,2.4
E00079205,73.2,17.4,3.3,3.8,2.2
E00079206,75.6,8.1,10.4,3.7,2.2
E00079207,86.2,10.9,2.5,0.4,0
E00079208,69.5,18.2,8.8,2.9,0.6
E00079209,61.2,21.8,9.8,4.3,2.8
E00079210,66.2,15.1,8.7,5.1,4.8
E00079211,65.5,19.9,8.7,2.2,3.7
E00079212,68.8,17,7.1,2.3,4.8
E00079213,67.9,13.3,8.3,6,4.4
E00079214,67.5,20.1,5.6,5,1.9
E00079215,58.8,21.2,14.8,1.8,3.4
E00079216,69.2,16.9,7.4,1.8,4.7
E00079217,63.7,21.4,8.8,4.2,1.9
E00079218,63.5,19.8,8.2,3.1,5.5
E00079219,60,19,13.9,2.3,4.9
E00079220,58.8,25.3,6.7,6.5,2.7
E00079221,55.2,28.8,7.3,5,3.8
E00079222,57.3,24.7,7.4,7.2,3.4
E00079223,51.3,20,15.2,5.4,8.1
E00079224,52.4,28.2,12.3,4.9,2.3
E00079226,65.1,20.5,8.4,3.6,2.4
E00079227,58.4,21.1,9.5,5.2,5.8
E00079228,55.6,24,9.6,4.5,6.3
E00079229,52.1,25.3,8.5,5.5,8.5
E00079230,61.6,18.9,8.6,6.8,4
E00079231,53.6,25.7,4.8,7.7,8.2
E00079232,84.7,12.3,1.5,1.1,0.4
E00079233,83.7,16,0,0,0.3
E00079234,73.5,14.1,7.2,5.2,0
E00079236,83.5,11.4,2.7,1.2,1.2
E00079237,82.6,15.7,0.4,0,1.3
E00079238,73.2,11.2,6.2,7.2,2.2
E00079239,79.7,9.7,5.8,2.9,1.9
E00079240,90.5,6.8,0.8,0.8,1.1
E00079241,81.1,10.4,3.7,3.7,1
E00079243,83.9,7.9,5.5,1.2,1.6
E00079244,75.4,11.7,5.2,5.2,2.6
E00079245,81.7,12.9,4.6,0.8,0
E00079246,84.3,6.5,8.2,1,0
E00079247,80.8,10.9,5.1,1.9,1.3
E00079248,83.4,7.6,5.7,1.3,1.9
E00079249,89.9,8.2,0,1.9,0
E00079250,77.1,20.4,1.1,0.4,1.1
E00079251,78.3,12.8,7.3,1.5,0
E00079252,83.4,13.4,2.2,1.1,0
