geography_code,country_of_birth_3a-001,country_of_birth_3a-002
E00078842,97.1,2.9
E00078843,96.4,3.6
E00078844,91.4,8.6
E00078848,65.3,34.7
E00078849,80.4,19.6
E00078850,69.3,30.7
E00078851,61.6,38.4
E00078852,75.5,24.5
E00078853,69.4,30.6
E00078854,72.1,27.9
E00078855,73.5,26.5
E00078856,64.6,35.4
E00078857,82.8,17.2
E00078858,61.6,38.4
E00078859,72.7,27.3
E00078860,71.9,28.1
E00078861,84.9,15.1
E00078862,78.5,21.5
E00078863,68.6,31.4
E00078864,72.2,27.8
E00078865,75.8,24.2
E00078866,69.1,30.9
E00078867,59.2,40.8
E00078868,75,25
E00078869,72.3,27.7
E00078870,69.3,30.7
E00078871,65.3,34.7
E00078872,70.8,29.2
E00078873,64.7,35.3
E00078874,50,50
E00078875,73.1,26.9
E00078876,73.7,26.3
E00078877,58.1,41.9
E00078878,66.5,33.5
E00078879,66.1,33.9
E00078880,82.2,17.8
E00078881,74.8,25.2
E00078882,71,29
E00078883,79.8,20.2
E00078884,72.1,27.9
E00078885,69.7,30.3
E00078886,68.3,31.7
E00078887,65.7,34.3
E00078888,80.3,19.7
E00078889,38.2,61.8
E00078892,37.2,62.8
E00078893,35.6,64.4
E00078894,58.1,41.9
E00078896,41.5,58.5
E00078898,47.1,52.9
E00078899,38.7,61.3
E00078900,45.4,54.6
E00078901,41.4,58.6
E00078902,50.6,49.4
E00078903,50.2,49.8
E00078904,43.8,56.2
E00078905,37.8,62.2
E00078906,41.8,58.2
E00078907,45.6,54.4
E00078909,49.6,50.4
E00078910,41.1,58.9
E00078911,54.7,45.3
E00078912,46,54
E00078913,48.9,51.1
E00078914,37.2,62.8
E00078915,73.3,26.7
E00078916,73.9,26.1
E00078917,72.5,27.5
E00078918,66.3,33.7
E00078919,67,33
E00078920,64.8,35.2
E00078921,74.5,25.5
E00078922,80.5,19.5
E00078923,57.8,42.2
E00078924,60.4,39.6
E00078925,64.8,35.2
E00078926,65.7,34.3
E00078927,72.7,27.3
