geography_code,highest_qualification_6a-000,highest_qualification_6a-001,highest_qualification_6a-002,highest_qualification_6a-003,highest_qualification_6a-004
E00078842,9.6,42.3,4.8,41.7,1.7
E00078843,11.8,45.2,4.9,36.3,1.7
E00078844,5,41.1,6.4,44.3,3.2
E00078848,23.9,44.6,4.2,23.2,4.2
E00078849,47.4,33.1,5.2,14.3,0
E00078850,22.7,45.2,6.4,18.7,7
E00078851,17.4,39.9,6.3,31.2,5.1
E00078852,28.8,44.2,8.3,14.6,4.2
E00078853,18.4,53.3,7,16.4,4.9
E00078854,24.4,41.2,6.3,18.1,10
E00078855,20.6,58.8,6.3,12.5,1.9
E00078856,26.3,43.9,6.3,19.3,4.2
E00078857,13.7,42.6,6.9,35.8,1
E00078858,27.5,44.1,6.4,18.5,3.5
E00078859,31.9,40.5,6.5,15.7,5.4
E00078860,22.5,41.2,8.8,25,2.5
E00078861,16.6,48.9,9.8,21.3,3.4
E00078862,27.4,40.9,5.4,22.8,3.5
E00078863,37.7,43.1,5.4,10.3,3.4
E00078864,25.4,47.2,8.6,14.2,4.6
E00078865,25.9,42.1,9.3,20.5,2.3
E00078866,23.3,40.9,7.3,23.7,4.7
E00078867,28.8,41.4,4.9,17.5,7.4
E00078868,14,37.3,5.7,38.8,4.2
E00078869,26.8,45.3,6.4,18.5,3
E00078870,28.3,42.8,5.6,19,4.5
E00078871,27.4,40.4,7.4,20.9,3.9
E00078872,20.7,36.8,7.6,22.2,12.8
E00078873,22.8,41.7,5.7,26.2,3.6
E00078874,16.2,36.2,4.1,37.6,5.9
E00078875,19.4,35.1,5.8,35.1,4.7
E00078876,28.9,39.9,4.4,20.9,5.9
E00078877,23.2,43.7,3.3,24.8,5
E00078878,20.2,45.3,4.1,23.5,7
E00078879,30.4,44.2,4.2,17.1,4.2
E00078880,13.4,40.5,6.2,37.8,2.1
E00078881,32.2,35.7,6,22.6,3.5
E00078882,23.8,45.8,4.2,22.4,3.7
E00078883,28,40.6,6.7,17.7,7.1
E00078884,13.4,33.4,5.9,44.3,3
E00078885,15.7,39.5,7.6,33.6,3.6
E00078886,26.4,44.9,4.9,20.4,3.4
E00078887,19.1,48.1,5.5,24.6,2.7
E00078888,16.1,39.9,4.8,35.9,3.2
E00078889,44.4,31.5,3.7,13.1,7.3
E00078892,35.1,30.8,5.6,24.4,4.1
E00078893,25.2,26.2,3.5,41.6,3.5
E00078894,34.5,34.9,8.1,14.3,8.1
E00078896,40,35.2,4.1,14.6,6.1
E00078898,27.1,37.9,8.8,20.8,5.4
E00078899,39.2,35.3,5.8,15.8,3.9
E00078900,35.1,36.5,5,17,6.4
E00078901,46.5,36.1,3,13.5,0.9
E00078902,39,40.6,2,14.2,4.2
E00078903,37.4,44.2,3.3,10.6,4.6
E00078904,38.3,38.1,3.8,16,3.8
E00078905,45,32.9,6.9,11.6,3.6
E00078906,42.1,34.4,3.9,13.2,6.4
E00078907,43.7,35,3.3,15.7,2.3
E00078909,29.7,35.2,4.2,25.7,5.2
E00078910,33.7,42.6,6.1,11.9,5.8
E00078911,33.8,35.7,1.9,24.6,4.1
E00078912,35.5,40.7,5.5,12.5,5.8
E00078913,27.5,31.1,5.6,29.5,6.2
E00078914,33.2,37.1,4.2,19.6,5.9
E00078915,25.9,44.9,6.2,19,4
E00078916,29.4,44.2,3.9,17.1,5.5
E00078917,32.8,42.6,5.1,15.2,4.4
E00078918,28.5,43.8,7.8,13.9,6
E00078919,24.2,42.3,5.8,19.6,8.1
E00078920,22.8,43.3,6.5,18.1,9.3
E00078921,23.9,50.2,7.2,12.4,6.2
E00078922,36.1,41.1,6.4,11.9,4.6
E00078923,31.3,42.1,4.2,16.3,6.3
E00078924,33.2,43.2,5.8,14.9,2.9
E00078925,32.9,35,6.3,19.8,5.9
E00078926,30.9,34,6.7,20.6,7.7
E00078927,31.9,43.7,5.9,13.3,5.2
E00078928,29.8,47.3,6.9,12.2,3.7
E00078929,26.9,46.5,2.8,19.3,4.5
E00078930,31.4,41.1,5,15.4,7.1
E00078931,30.5,34.8,5.6,18.9,10.3
E00078932,33.7,39,3.4,19.9,4.1
E00078933,30.1,43.9,6.3,14.1,5.6
E00078934,28.9,37.4,5.6,19.6,8.5
E00078935,37.8,37.5,4.9,13.9,6
E00078936,32.6,43.8,5,15.5,3.1
E00078937,30.8,39.7,4.9,21.5,3.2
E00078938,18.5,43.7,7.3,25.2,5.3
E00078939,24.3,49,5.5,17.8,3.4
E00078940,24,38,9.1,26.2,2.7
E00078941,31.7,39.3,4.1,18.6,6.2
E00078942,28.9,41.4,5.3,21.3,3
E00078943,40.6,31.8,7.4,16.6,3.7
E00078944,19.9,41.3,7,27.2,4.5
E00078945,16.8,39.6,6.3,30.5,6.7
E00078946,29.6,37.7,6.9,22,3.8
E00078948,26.8,37.9,5.2,25.3,4.8
E00078949,25.7,38.2,6.1,24.3,5.8
E00078950,26.1,44.2,5.2,19.6,4.9
E00078951,23.7,42.1,7.9,21.4,4.9
E00078952,32.8,40.4,3.8,18,5
E00078953,38.5,36.1,5.2,17.5,2.8
E00078954,46.3,33.2,6.8,11.1,2.6
E00078955,31.7,37.2,6.5,17.8,6.8
E00078956,38,33.3,6.6,15.1,7
E00078957,30.7,39.1,3.2,21.8,5.2
E00078958,34.5,38.5,4.8,17.6,4.5
E00078959,36.1,28.5,6.6,23.1,5.7
E00078960,37.2,35.6,3.7,17.6,5.9
E00078961,38.7,34.3,5.2,17.2,4.6
E00078962,40,29.8,7.1,17.3,5.8
E00078963,41,31.6,6.9,14.6,5.9
E00078964,40.9,40.6,4.3,10.2,3.9
E00078965,30.1,39.4,5.9,21.1,3.4
E00078967,46.3,25.3,6.2,19.8,2.5
E00078968,19.6,41,6.3,29.7,3.5
E00078969,35.2,37.9,8.3,13.6,5
E00078970,24.9,37.6,2.9,26.5,8.2
E00078971,22.4,41,5.1,24.4,7.1
E00078972,22,47.8,6.2,20.3,3.8
E00078974,31.5,37.5,7.9,19.9,3.4
E00078975,33.1,34.4,9.8,17.8,4.9
E00078976,14.4,47.2,10.5,25.3,2.6
E00078977,15.5,49.8,9.8,22.6,2.4
