areacd,economic_activity_status_4a-001,economic_activity_status_4a-002,economic_activity_status_4a-003
E00107872,57,2.5,40.5
E00107873,52.1,1.3,46.6
E00107874,53.8,1,45.1
E00107875,49,1.6,49.4
E00107876,55.6,2.1,42.4
E00107877,50.8,1.5,47.7
E00107878,64.1,3,32.9
E00107879,56.5,0.4,43.1
E00107880,65.8,1.3,32.9
E00107881,52.5,2.5,44.9
E00107882,68.7,1.5,29.9
E00107883,63.6,1.8,34.6
E00107884,67.6,1.6,30.8
E00107885,63.3,3.2,33.5
E00107886,59.1,3.4,37.6
E00107887,63.1,2.3,34.6
E00107888,59.6,0.4,39.9
E00107889,67.3,3.5,29.2
E00107890,60.2,2.5,37.3
E00107891,53.8,2.5,43.7
E00107892,51.1,0,48.9
E00107893,57.3,4.6,38.1
E00107894,59,2.1,38.9
E00107895,61.3,6.3,32.5
E00107896,59.1,1.2,39.8
E00107897,63.3,4.9,31.8
E00107898,56.8,1.7,41.6
E00107899,65.6,2.8,31.6
E00107900,65.5,1.8,32.7
E00107901,63.1,2.2,34.8
E00107902,49.2,3.7,47.1
E00107903,64.2,2.1,33.7
E00107904,61.2,1.8,36.9
E00107905,65.4,2.2,32.4
E00107906,64.4,3.6,32
E00107907,65.8,0.9,33.3
E00107908,53.9,2.1,44
E00107909,55.8,2.9,41.4
E00107910,66.9,1.6,31.5
E00107911,68.5,2.7,28.8
E00107912,70.6,3.2,26.2
E00107913,60.1,3.8,36.1
E00107914,32.7,3.6,63.6
E00107915,59.9,2.3,37.8
E00107916,32.1,2.1,65.8
E00107917,56.9,1.6,41.5
E00107918,54.9,3.4,41.7
E00107919,56.2,1.6,42.2
E00107920,55.7,2.3,42
E00107921,65.2,2,32.8
E00107922,60.4,1.9,37.7
E00107923,61.9,1.6,36.6
E00107924,47.8,1,51.2
E00107925,53.6,0,46.4
E00107926,61.4,0.9,37.7
E00107927,56.8,3.8,39.3
E00107928,76.3,3,20.7
E00107929,54.3,1.6,44.1
E00107930,63.8,2.7,33.5
E00107931,70.2,2.4,27.5
E00107932,61.5,3.3,35.2
E00107933,66.8,2,31.2
E00107934,64.1,2.6,33.3
E00107935,54.6,2.6,42.9
E00107936,57.8,3.4,38.8
E00107937,60.1,1.4,38.4
E00107938,53.6,2.2,44.2
E00107939,57.3,3.6,39.1
E00107940,72.7,2.2,25.1
E00107941,52,3.6,44.4
E00107942,59.4,0.8,39.8
E00107943,61.3,3.8,34.9
E00107944,68.8,3.2,28
E00107945,66.9,1.2,31.8
E00107946,70.2,5.8,24
E00107947,53.4,5.3,41.3
E00107948,70.3,3.1,26.6
E00107949,59.4,2.3,38.2
E00107951,53.8,3.6,42.6
E00107952,46.4,2.8,50.8
E00107954,53.9,1.6,44.6
E00107955,53.3,1.3,45.4
E00107957,62.3,1,36.7
E00107958,59.1,2.7,38.3
E00107959,56.2,1.5,42.3
E00107960,59.4,0.6,40
E00107961,40.7,4.7,54.7
E00107962,43.6,2.5,53.9
E00107995,57.5,1.6,40.9
E00107996,56.2,1.6,42.2
E00108369,71.1,2.1,26.8
E00108388,66.9,1.7,31.4
E00108389,59.6,5.8,34.6
E00108390,62.2,2.5,35.3
E00108392,51.7,1.5,46.7
E00108393,49.9,1.7,48.5
E00108394,60.1,2.7,37.2
E00108396,48.1,3.9,48.1
E00108437,59.3,0.8,39.9
E00108438,65.6,0,34.4
E00108439,57.2,0.4,42.4
E00108440,50.5,1.4,48
E00108441,60.9,0,39.1
E00108498,57.4,1.2,41.4
E00108499,67.6,2.3,30.2
E00108670,57.7,3.2,39.2
E00108671,49.8,5.4,44.8
E00108672,57,4.5,38.4
E00108673,55.1,0.4,44.5
E00108674,59.4,1.2,39.4
E00108675,56.9,0.8,42.3
E00108676,57.5,0,42.5
E00108677,43.7,1.5,54.8
E00108678,50.8,0.4,48.8
E00108679,56.2,1.4,42.3
E00108680,66,2,32
E00108681,52.8,2,45.2
E00108682,64.1,3.9,32
E00108683,49.8,2.7,47.5
E00108711,63.2,2,34.8
E00108714,63.9,1.9,34.2
E00108721,44.2,1.9,53.9
E00108791,41.5,0.5,57.9
E00108792,61.6,1.9,36.5
E00108793,55.7,3.9,40.4
E00108794,40.8,1.3,57.9
E00108795,67.2,3.8,29
E00108796,63.7,3.4,33
E00108797,19.6,2.5,77.9
E00108798,20.8,2.6,76.6
E00108799,60.9,3.9,35.2
E00108800,63.9,2.7,33.4
E00108801,53.3,0.8,45.9
E00108802,57,1,42
E00108803,45.2,3.2,51.6
E00108804,74.5,4.2,21.2
E00108805,62.1,1.9,36
E00108806,60.9,2.1,37
E00108807,76.5,8.6,14.8
E00108808,59.4,2.8,37.7
E00108809,67.2,4.1,28.8
E00108810,65.8,5.1,29.1
E00108811,61.2,5.1,33.6
E00108812,49.7,2.6,47.6
E00108813,64.2,2.7,33.2
E00108814,45.1,2,52.9
E00108815,72.3,4,23.8
E00108816,59.1,3.4,37.4
E00108817,59.4,3.4,37.2
E00108818,65.9,2.7,31.4
E00108819,70.1,3.6,26.3
E00108820,65.3,3.3,31.4
E00108821,57.3,2.6,40.1
E00108822,72.7,4.6,22.7
E00108823,58.5,8.1,33.5
E00108824,76,3.1,20.9
E00108825,53.5,0,46.5
E00108826,64.6,1.5,33.8
E00108827,51.7,4.2,44
E00108828,63.5,3.5,33
E00108829,52.5,2.9,44.7
E00108831,69.4,3.9,26.7
E00108832,64.2,2.4,33.5
E00108834,57.8,2.7,39.5
E00108836,68.4,2.5,29.1
E00108837,60.2,7.9,31.9
E00108838,50.9,2.6,46.5
E00108839,67.5,4.4,28.1
E00108840,49.2,1.7,49.2
E00108841,56.9,7.3,35.9
E00108842,62.1,4.3,33.6
E00108843,58.6,3.5,37.9
E00108845,59.6,2.4,38
E00108846,65.8,3.1,31.2
E00108847,53.7,3.9,42.4
E00108848,62.8,2.4,34.7
E00108849,69,4.7,26.3
E00108850,45.8,1.7,52.5
E00108851,52.9,3.4,43.7
E00108852,49.1,2.5,48.4
E00108853,52.4,3.5,44.1
E00108854,68.7,3.2,28.1
E00108855,65.2,2.4,32.4
E00108856,64.6,2.1,33.3
E00108857,57.5,5.2,37.3
E00108858,59.8,6.5,33.7
E00108859,61.9,4.7,33.5
E00108860,64.1,3,32.8
E00108861,60.6,3.9,35.6
E00108862,62,4.6,33.5
E00108863,51.4,2.2,46.3
E00108864,65.8,4.3,29.9
E00108865,47.7,1.6,50.6
E00108866,59.4,3.7,36.9
E00108973,52.2,3.2,44.6
E00108975,61.8,2.9,35.3
E00108976,62.9,2.7,34.5
E00108978,61.1,3.8,35.1
E00108979,54,2.6,43.4
E00108980,62.3,4,33.6
E00108982,61.2,4.1,34.7
E00108983,63,1.9,35.2
E00108984,66,0.4,33.6
E00108985,58.4,0.8,40.8
E00108986,57.8,2.6,39.6
E00108990,66.8,2.6,30.6
E00108996,58.4,6.4,35.2
E00109013,46,2,52
E00109014,48.3,2.3,49.4
E00109015,57.6,0,42.4
E00109016,52.1,2.3,45.7
E00109017,55.6,1.8,42.7
E00109018,60.4,2.4,37.1
E00109019,55.1,3,41.9
E00109020,54.3,1.3,44.3
E00109021,65.4,1.9,32.7
E00109022,61,1.9,37.1
E00109023,52.8,1.7,45.5
E00109024,58.7,0,41.3
E00109025,55.6,1.6,42.8
E00109026,58.7,2.7,38.6
E00109027,57,1.2,41.8
E00109028,45,0.4,54.7
E00109029,56.5,1.9,41.6
E00109030,59.8,0,40.2
E00109031,59.6,2.9,37.5
E00109033,63.1,5.3,31.6
E00109388,57.9,2.7,39.4
E00109389,64.8,1.9,33.3
E00109390,62.8,1,36.2
E00109391,61.5,5.1,33.3
