areacd,number_bedrooms_5a-001,number_bedrooms_5a-002,number_bedrooms_5a-003,number_bedrooms_5a-004
E00107872,0,2.4,11.2,86.4
E00107873,0.9,1.7,13.7,83.8
E00107874,1.9,22.6,29.7,45.8
E00107875,1.4,11.8,9,77.8
E00107876,0,4.9,11.5,83.6
E00107877,0,4.9,21.3,73.8
E00107878,2.4,32.5,19.8,45.2
E00107879,0,4.3,24.8,70.9
E00107880,2.7,12.3,24.7,60.3
E00107881,47.8,35.7,8.7,7.8
E00107882,0.8,5.3,52.6,41.4
E00107883,0,0.8,31.6,67.7
E00107884,8.3,24.1,51.9,15.8
E00107885,18.7,41.7,23,16.6
E00107886,0,20.2,50.4,29.4
E00107887,5,19.3,32.9,42.9
E00107888,1.9,4.7,46.7,46.7
E00107889,8.3,16.5,53.7,21.5
E00107890,0.8,5.3,43.6,50.4
E00107891,4.1,22.8,18.6,54.5
E00107892,1.7,16.5,44.6,37.2
E00107893,2.4,4.1,85.4,8.1
E00107894,1.9,24.2,55.9,18
E00107895,4.9,14.6,64.2,16.3
E00107896,0,8.3,54.5,37.2
E00107897,3.3,27.9,62.3,6.6
E00107898,1.4,2.7,59.6,36.3
E00107899,4.9,62.5,27.1,5.6
E00107900,2.2,13.4,34.3,50
E00107901,4.8,14.5,45.5,35.2
E00107902,7.7,44.1,46.2,2.1
E00107903,0,20.3,46.3,33.3
E00107904,0.7,5.5,29.7,64.1
E00107905,0,3.1,35.2,61.7
E00107906,0,0.8,36.7,62.5
E00107907,0.9,9.5,39.7,50
E00107908,0,1.7,10.3,87.9
E00107909,0,0.8,1.6,97.7
E00107910,0,19.7,16.4,63.9
E00107911,0,50,44,6
E00107912,15.4,8.9,16.3,59.3
E00107913,4.2,59.2,22.5,14.2
E00107914,44.8,25,12.1,18.1
E00107915,5.1,30.6,49.7,14.6
E00107916,47.8,0,8.8,43.4
E00107917,1.6,4.8,35.2,58.4
E00107918,0,12.1,39.4,48.5
E00107919,0,6.6,40.2,53.3
E00107920,22.4,21.6,38.4,17.6
E00107921,4,4.8,48.4,42.7
E00107922,13.9,12.4,33.6,40.1
E00107923,0.8,0.8,61.5,36.9
E00107924,19.5,19.5,45.5,15.4
E00107925,0,6,22.6,71.4
E00107926,0,16.1,42.4,41.5
E00107927,6,18.7,59.7,15.7
E00107928,5.5,37.5,37.5,19.5
E00107929,1.7,5.2,11.2,81.9
E00107930,0.8,20.9,49.6,28.7
E00107931,0.7,19.9,47.8,31.6
E00107932,9.9,46.9,14.2,29
E00107933,0,15.9,54.5,29.5
E00107934,17.5,13.3,28.3,40.8
E00107935,6.8,8.3,16.5,68.4
E00107936,0,5.2,17.9,76.9
E00107937,0,6.2,38,55.8
E00107938,0.8,4.9,40.2,54.1
E00107939,0.9,14.4,27,57.7
