areacd,country_of_birth_3a-001,country_of_birth_3a-002
E00107872,87.9,12.1
E00107873,91.8,8.2
E00107874,93.1,6.9
E00107875,92.8,7.2
E00107876,92.2,7.8
E00107877,94.2,5.8
E00107878,79.9,20.1
E00107879,89.9,10.1
E00107880,93.7,6.3
E00107881,92.5,7.5
E00107882,92.9,7.1
E00107883,88.9,11.1
E00107884,91.3,8.8
E00107885,88.8,11.2
E00107886,94,6
E00107887,86.9,13.1
E00107888,94.7,5.3
E00107889,86.8,13.2
E00107890,93.9,6.1
E00107891,89.1,10.9
E00107892,90,10
E00107893,98.2,1.8
E00107894,89.2,10.8
E00107895,93.4,6.6
E00107896,91.6,8.4
E00107897,83.4,16.6
E00107898,96.1,3.9
E00107899,86.5,13.5
E00107900,91.6,8.4
E00107901,94.3,5.7
E00107902,88.3,11.7
E00107903,93.4,6.6
E00107904,94.5,5.5
E00107905,94.1,5.9
E00107906,92.7,7.3
E00107907,96.8,3.2
E00107908,93.4,6.6
E00107909,94.5,5.5
E00107910,93,7
E00107911,94,6
E00107912,95.3,4.7
E00107913,93.1,6.9
E00107914,94.1,5.9
E00107915,93.3,6.7
E00107916,90.5,9.5
E00107917,94.9,5.1
E00107918,92.3,7.7
E00107919,93.9,6.1
E00107920,89.2,10.8
E00107921,89.2,10.8
E00107922,89.7,10.3
E00107923,94,6
E00107924,93.8,6.2
E00107925,95.4,4.6
E00107926,92.9,7.1
E00107927,91.1,8.9
E00107928,94.1,5.9
E00107929,92.8,7.2
E00107930,95.2,4.8
E00107931,93.5,6.5
E00107932,88.4,11.6
E00107933,92.5,7.5
E00107934,91.5,8.5
E00107935,95.3,4.7
E00107936,97.2,2.8
E00107937,93.5,6.5
E00107938,89.6,10.4
E00107939,97,3
E00107940,92,8
E00107941,90.3,9.7
E00107942,92.9,7.1
E00107943,94.5,5.5
E00107944,95.1,4.9
E00107945,90.2,9.8
E00107946,90.1,9.9
E00107947,95.8,4.2
E00107948,95.1,4.9
E00107949,86.7,13.3
E00107951,93.6,6.4
E00107952,93.4,6.6
E00107954,91.9,8.1
E00107955,95.4,4.6
E00107957,89.5,10.5
E00107958,90.3,9.7
E00107959,95.8,4.2
E00107960,94.2,5.8
E00107961,95.3,4.7
E00107962,92.8,7.2
E00107995,94.2,5.8
E00107996,89.5,10.5
E00108369,91.5,8.5
E00108388,94.6,5.4
E00108389,95,5
E00108390,90.2,9.8
E00108392,96,4
E00108393,96.1,3.9
E00108394,92.1,7.9
E00108396,95.2,4.8
E00108437,97.2,2.8
E00108438,90.1,9.9
E00108439,97.1,2.9
E00108440,96.4,3.6
E00108441,96.7,3.3
E00108498,94.2,5.8
E00108499,91.2,8.8
E00108670,97.6,2.4
E00108671,97.4,2.6
E00108672,92.4,7.6
E00108673,95.9,4.1
E00108674,92.4,7.6
E00108675,95.3,4.7
E00108676,98,2
E00108677,96.8,3.2
E00108678,94.6,5.4
E00108679,96.4,3.6
E00108680,94.9,5.1
E00108681,94.3,5.7
E00108682,96.6,3.4
E00108683,97.5,2.5
E00108711,95.9,4.1
E00108714,92.5,7.5
E00108721,97,3
E00108791,92.5,7.5
E00108792,90.3,9.7
E00108793,92.9,7.1
E00108794,85.2,14.8
E00108795,88.2,11.8
E00108796,96.2,3.8
E00108797,91.5,8.5
E00108798,95.5,4.5
E00108799,93.3,6.7
E00108800,93.9,6.1
E00108801,96.6,3.4
E00108802,88.7,11.3
E00108803,96.2,3.8
E00108804,86.1,13.9
E00108805,92.1,7.9
E00108806,91.5,8.5
E00108807,82.3,17.7
E00108808,92.2,7.8
E00108809,87.3,12.7
E00108810,91,9
E00108811,91.7,8.3
E00108812,93.2,6.8
E00108813,91.4,8.6
E00108814,95.9,4.1
E00108815,89.2,10.8
E00108816,92.4,7.6
E00108817,94.7,5.3
E00108818,87.9,12.1
E00108819,93.1,6.9
E00108820,93.9,6.1
E00108821,93.1,6.9
E00108822,82.1,17.9
E00108823,93.7,6.3
E00108824,87.9,12.1
E00108825,89.6,10.4
E00108826,95.1,4.9
E00108827,91.3,8.8
E00108828,87.7,12.3
E00108829,93.2,6.8
E00108831,91,9
E00108832,87.2,12.8
