areacd,number_of_cars_5a-000,number_of_cars_5a-001,number_of_cars_5a-002,number_of_cars_5a-003
E00107872,4,27.2,48,20.8
E00107873,6,36.8,41,16.2
E00107874,17.3,34.6,34,14.1
E00107875,4.2,34,47.2,14.6
E00107876,6.6,27,47.5,18.9
E00107877,5.8,36.4,36.4,21.5
E00107878,7.9,54.8,33.3,4
E00107879,3.4,29.1,37.6,29.9
E00107880,7.9,39.7,40.4,11.9
E00107881,32.5,50.9,14,2.6
E00107882,5.8,51.8,29.9,12.4
E00107883,4.5,43.9,42.4,9.1
E00107884,10.9,51.2,29.5,8.5
E00107885,11.9,58.4,23.2,6.5
E00107886,4.2,39.5,45.4,10.9
E00107887,13.6,38.6,35.7,12.1
E00107888,2.8,40.2,41.1,15.9
E00107889,9.1,54.5,28.9,7.4
E00107890,8.2,38.1,41.8,11.9
E00107891,13.2,54.9,20.8,11.1
E00107892,14,37.2,39.7,9.1
E00107893,9.7,42.7,37.1,10.5
E00107894,17.5,53.1,26.3,3.1
E00107895,20.5,31.1,33.6,14.8
E00107896,11.1,42.9,35.7,10.3
E00107897,11.8,53.5,29.9,4.7
E00107898,4.7,45.9,33.8,15.5
E00107899,21,57.3,17.5,4.2
E00107900,6.9,29,48.9,15.3
E00107901,4.8,50.3,36.6,8.3
E00107902,17.4,50.7,22.2,9.7
E00107903,5.7,43.9,35.8,14.6
E00107904,4.1,28.3,49,18.6
E00107905,7,38.3,39.1,15.6
E00107906,6.6,35.2,45.1,13.1
E00107907,7.8,44.8,39.7,7.8
E00107908,3.4,24.1,37.9,34.5
E00107909,3.9,40.3,45,10.9
E00107910,3.4,39.5,38.7,18.5
E00107911,9.3,55.1,28,7.6
E00107912,5,39.7,42.1,13.2
E00107913,16.7,50,25.8,7.5
E00107914,53.4,31.9,10.3,4.3
E00107915,12,48.1,27.8,12
E00107916,35.4,42.5,15,7.1
E00107917,9,33.6,46.7,10.7
E00107918,5.3,45.5,37.1,12.1
E00107919,5,37.5,42.5,15
E00107920,24.6,36.5,33.3,5.6
E00107921,9,44.3,36.9,9.8
E00107922,13.4,41,36.6,9
E00107923,11.3,42.7,31.5,14.5
E00107924,22.6,50,22.6,4.8
E00107925,7.5,35.3,39.8,17.3
E00107926,5.9,52.1,33.6,8.4
E00107927,15.2,53.8,24.2,6.8
E00107928,7.8,56.3,27.3,8.6
E00107929,12.9,29.3,39.7,18.1
E00107930,13.2,40.3,33.3,13.2
