areacd,hours_per_week_worked_3a-001,hours_per_week_worked_3a-002
E00107872,28.5,71.5
E00107873,28.7,71.3
E00107874,24.8,75.2
E00107875,27.5,72.5
E00107876,27.3,72.7
E00107877,30.4,69.6
E00107878,26.3,73.7
E00107879,32.2,67.8
E00107880,31.2,68.8
E00107881,14.5,85.5
E00107882,24.2,75.8
E00107883,23.6,76.4
E00107884,28.1,71.9
E00107885,25.3,74.7
E00107886,32.6,67.4
E00107887,36.6,63.4
E00107888,26.5,73.5
E00107889,30.4,69.6
E00107890,30.4,69.6
E00107891,27.3,72.7
E00107892,28.8,71.2
E00107893,32.7,67.3
E00107894,25.1,74.9
E00107895,23.8,76.2
E00107896,33.8,66.2
E00107897,21.4,78.6
E00107898,33.3,66.7
E00107899,21.5,78.5
E00107900,28.9,71.1
E00107901,28,72
E00107902,23.6,76.4
E00107903,23.9,76.1
E00107904,28.6,71.4
E00107905,29.1,70.9
E00107906,35.2,64.8
E00107907,40.3,59.7
E00107908,29.7,70.3
E00107909,36.5,63.5
E00107910,27.8,72.2
E00107911,25.5,74.5
E00107912,27.3,72.7
E00107913,18.4,81.6
E00107914,23.6,76.4
E00107915,25.7,74.3
E00107916,31.1,68.9
E00107917,25.2,74.8
E00107918,31.8,68.2
E00107919,23.6,76.4
E00107920,25.6,74.4
E00107921,26.8,73.2
E00107922,22.6,77.4
E00107923,26.9,73.1
E00107924,29.6,70.4
E00107925,26.4,73.6
E00107926,30.5,69.5
E00107927,24.6,75.4
E00107928,23.6,76.4
E00107929,25.4,74.6
E00107930,29.5,70.5
E00107931,28.1,71.9
E00107932,18.6,81.4
E00107933,24.3,75.7
E00107934,29.5,70.5
E00107935,32.9,67.1
E00107936,35.9,64.1
E00107937,30.7,69.3
E00107938,33.1,66.9
E00107939,30.3,69.7
E00107940,21,79
E00107941,29.6,70.4
E00107942,36.8,63.2
E00107943,24.8,75.2
E00107944,32,68
E00107945,26.7,73.3
E00107946,23.5,76.5
E00107947,39.1,60.9
E00107948,27.3,72.7
E00107949,20.8,79.2
E00107951,29,71
E00107952,31.6,68.4
E00107954,33.6,66.4
E00107955,26.2,73.8
E00107957,26.1,73.9
E00107958,28.4,71.6
E00107959,37.7,62.3
E00107960,31.8,68.2
E00107961,36.3,63.7
E00107962,32.7,67.3
E00107995,26.1,73.9
E00107996,36.3,63.7
E00108369,30.6,69.4
E00108388,32.1,67.9
E00108389,34.8,65.2
E00108390,24.4,75.6
E00108392,32.1,67.9
E00108393,23.9,76.1
E00108394,31.8,68.2
E00108396,33.6,66.4
E00108437,28.6,71.4
E00108438,31.3,68.7
E00108439,23.4,76.6
E00108440,38.1,61.9
E00108441,39.5,60.5
E00108498,27.7,72.3
E00108499,21.9,78.1
E00108670,32.8,67.2
E00108671,22.3,77.7
E00108672,28.5,71.5
E00108673,23.7,76.3
E00108674,29.3,70.7
E00108675,32.8,67.2
E00108676,24.7,75.3
E00108677,33.8,66.2
E00108678,28.5,71.5
E00108679,32.3,67.7
E00108680,25.1,74.9
E00108681,31.6,68.4
E00108682,34.7,65.3
E00108683,30.5,69.5
E00108711,35.1,64.9
E00108714,29.2,70.8
E00108721,34.5,65.5
E00108791,37.3,62.7
E00108792,22.8,77.2
E00108793,29.6,70.4
E00108794,27.7,72.3
E00108795,16.2,83.8
E00108796,27.7,72.3
E00108797,35.9,64.1
E00108798,23.4,76.6
E00108799,23.7,76.3
E00108800,26.1,73.9
E00108801,27,73
E00108802,22.8,77.2
E00108803,26.5,73.5
E00108804,23.6,76.4
E00108805,22,78
E00108806,23.5,76.5
E00108807,15.3,84.7
E00108808,28,72
E00108809,26.9,73.1
E00108810,28.4,71.6
E00108811,30.3,69.7
E00108812,28.7,71.3
E00108813,33.1,66.9
E00108814,30,70
E00108815,24.7,75.3
E00108816,26.4,73.6
E00108817,26.1,73.9
E00108818,30.1,69.9
E00108819,24.8,75.2
E00108820,21.5,78.5
E00108821,33.3,66.7
E00108822,23.3,76.7
E00108823,26.6,73.4
E00108824,22.3,77.7
E00108825,34.7,65.3
E00108826,31,69
E00108827,31.3,68.7
E00108828,21.2,78.8
E00108829,29.8,70.2
E00108831,31.5,68.5
E00108832,27.7,72.3
E00108834,29.5,70.5
E00108836,22.3,77.7
E00108837,38.2,61.8
E00108838,25.2,74.8
E00108839,30.1,69.9
E00108840,27.7,72.3
E00108841,29.6,70.4
E00108842,27.3,72.7
