areacd,national_identity_all_4a-001,national_identity_all_4a-002,national_identity_all_4a-003
E00027923,99.7,0,0.3
E00028304,98.3,0,1.7
E00028305,97.3,0.4,2.3
E00028321,97.1,0.4,2.5
E00028322,99.6,0,0.4
E00028323,96.7,0.9,2.4
E00028324,100,0,0
E00028325,100,0,0
E00028327,98.2,1.1,0.7
E00055355,96.7,0.7,2.7
E00055362,95,2.2,2.8
E00055373,92.6,2.8,4.6
E00055375,94.7,1.9,3.4
E00055376,98.2,0.3,1.5
E00055377,95.6,1.3,3.1
E00055378,98.2,0.3,1.5
E00055379,96.9,0.4,2.7
E00055380,94.3,2.5,3.2
E00055381,94.9,1.3,3.8
E00055382,98,0,2
E00128685,93.7,2.2,4.1
E00128686,96.2,0.8,3
E00128705,97.2,0.9,1.8
E00128706,97.7,0.6,1.7
E00128707,96.9,0.8,2.3
E00128708,98.5,0.4,1.1
E00128709,98,0.7,1.3
E00128710,97.8,0.9,1.3
E00128711,96.7,0.4,2.9
E00128712,96.9,0.3,2.8
E00128713,99.4,0,0.6
E00128714,98.1,1.1,0.8
E00128715,97.7,0,2.3
E00128716,99,0.3,0.7
E00128717,99.1,0,0.9
E00128720,96.2,1,2.8
E00128723,98.7,1,0.3
E00128724,98.2,0.6,1.2
E00128726,97.7,0.8,1.5
E00128730,97.4,0.7,1.9
E00128748,97,0.4,2.7
E00128749,98.1,0.8,1.1
E00128750,96,0,4
E00128751,98.4,0,1.6
E00128752,97.3,0.4,2.3
E00128753,98,0.8,1.3
E00128754,96,1.6,2.4
E00128755,99.1,0.3,0.6
E00128756,98.7,0,1.3
E00128757,98,0.4,1.6
E00128758,97.9,0.7,1.4
E00128759,98.1,1.1,0.7
E00128760,96.4,1,2.6
E00128761,93.3,0.4,6.3
E00128762,94.7,0,5.3
E00128763,97.9,0,2.1
E00128764,97.4,0.3,2.3
E00128765,98.6,0.3,1
E00128766,97,0.7,2.2
E00128767,99.1,0.6,0.3
E00128768,100,0,0
E00128769,97.7,0,2.3
E00128770,95.7,0.9,3.4
E00128771,96.9,1.6,1.6
E00128772,94.9,0,5.1
E00128773,98.3,0,1.7
E00128774,96,0.9,3.1
E00128775,97.7,0,2.3
E00128776,98.2,0.6,1.2
E00128777,97.7,0,2.3
E00128778,90.6,3.7,5.7
E00128779,91.5,3.4,5.1
E00128780,95.6,1.7,2.8
E00128781,95.4,0.9,3.7
E00128782,99.5,0,0.5
E00128783,99.7,0.3,0
E00128784,96,0.7,3.3
E00128786,99.1,0.3,0.6
E00128787,98.4,0.3,1.3
E00128788,97.8,0.5,1.6
E00128790,98.9,0.5,0.5
E00128791,97.8,0.2,1.9
E00128792,98.6,0,1.4
E00128793,98.5,0,1.5
E00128794,97.2,0.3,2.4
E00128795,98.5,0.6,0.9
E00128815,98.7,0,1.3
E00128816,97.8,0,2.2
E00128817,97,0.3,2.7
E00128818,97.9,0.3,1.7
E00128819,97.7,0.8,1.5
E00128820,97.8,0,2.2
E00128821,95.6,0.3,4.1
E00128822,94.5,0,5.5
E00128823,97,0.9,2.1
E00128824,96,0.8,3.3
E00128826,95.4,0.9,3.7
E00128827,98.1,0.6,1.3
E00128829,99.6,0,0.4
E00128830,98.8,0.5,0.7
E00128842,93.8,1.6,4.6
E00128849,98.4,0.4,1.2
E00128850,95.9,0,4.1
E00128851,96,1.1,2.9
E00128852,98.4,0,1.6
E00128853,99.2,0.8,0
E00128854,99.6,0,0.4
E00128855,98.5,0.3,1.2
E00128856,98.6,0.9,0.5
E00128857,97.7,0,2.3
E00128858,98,0.7,1.3
E00128859,98.2,0.3,1.5
E00128860,99.1,0,0.9
E00128861,99.6,0,0.4
E00128862,98,0.7,1.3
E00128863,99,0.6,0.3
E00128864,97.3,0.5,2.3
E00128865,98.2,0.4,1.4
E00128866,95,1.6,3.4
E00128867,97.8,0.6,1.7
E00128868,98.7,0,1.3
E00128869,97,1.8,1.2
E00128870,96.9,0.4,2.7
E00128871,95.2,2.4,2.4
E00128872,98.8,0.6,0.6
E00128873,98.4,0.4,1.2
E00128874,98.7,0,1.3
E00128875,99.3,0,0.7
E00128876,97.8,0,2.2
E00128877,96.8,1.4,1.7
E00128878,98.4,0.3,1.3
E00128879,92.9,2,5.1
E00128880,96.2,1.1,2.7
E00172554,99.5,0,0.5
E00172555,98.1,0.2,1.8
E00181509,96,0,4
E00181525,98.7,0.4,0.9
E00181554,98.8,0.2,0.9
E00181561,98.4,0,1.6
E00181745,99.3,0,0.7
