areacd,is_carer_5a-001,is_carer_5a-002,is_carer_5a-003,is_carer_5a-004
E00027923,91.8,4.8,1.4,2.1
E00028304,89.9,5,2.9,2.2
E00028305,88.5,6.7,1.2,3.6
E00028321,91.4,3.4,1.5,3.7
E00028322,89.5,5.3,3,2.3
E00028323,92.4,3.5,1.9,2.2
E00028324,89.4,4.7,1.8,4.1
E00028325,86.6,7.8,2.8,2.8
E00028327,91.9,3.7,2.6,1.9
E00055355,88.5,5.9,1.7,3.8
E00055362,90.8,3.3,2,3.9
E00055373,91.7,4.3,1.3,2.6
E00055375,90.2,4.3,3.5,2
E00055376,93.4,2.5,1.9,2.2
E00055377,91,3.8,2.4,2.8
E00055378,91.3,4.7,1.9,2.2
E00055379,84.9,7.6,2.4,5.2
E00055380,91.2,6.9,1.5,0.4
E00055381,86.7,10.1,2.3,1
E00055382,90.4,2.9,1.7,5
E00128685,90.5,5.9,2.3,1.3
E00128686,92.5,1.7,2,3.7
E00128705,91.8,2.9,1.6,3.6
E00128706,87.7,4.5,3,4.8
E00128707,88,5.2,3.5,3.3
E00128708,88.5,5.1,2.4,4
E00128709,89.3,4.1,3.2,3.4
E00128710,88.7,8.1,1.8,1.4
E00128711,92.3,3.1,1.9,2.7
E00128712,87.8,6.7,1.5,4.1
E00128713,87.6,6.1,1.6,4.8
E00128714,90.7,3.2,3.2,2.8
E00128715,87.6,7.2,2,3.2
E00128716,88.1,4.2,1.7,5.9
E00128717,90.6,6,1.6,1.9
E00128720,94.4,3,1.1,1.5
E00128723,90.9,5.2,1,2.8
E00128724,93.3,3,0.6,3
E00128726,91.5,4.5,1.6,2.4
E00128730,93.5,4.1,0.4,2
E00128748,92.7,3.2,1.6,2.4
E00128749,88.7,5.4,2.3,3.7
E00128750,91.7,0.5,2.7,5.1
E00128751,88,5.8,2.4,3.8
E00128752,89.6,4.8,1.8,3.8
E00128753,91.9,3.6,1.6,2.9
E00128754,91.3,5.4,1.3,2.1
E00128755,90.8,3.8,1.4,4.1
E00128756,91.6,5.2,1.4,1.7
E00128757,91.5,3.7,1.7,3.1
E00128758,94.7,1.9,2.3,1.1
E00128759,90,3.1,3.4,3.4
E00128760,85.3,5.6,6,3.2
E00128761,92.2,3.9,1.6,2.4
E00128762,87.1,7.1,1.6,4.2
E00128763,88.2,6.2,1.2,4.4
E00128764,87.7,6.7,1.9,3.6
E00128765,89.7,6,2.5,1.8
E00128766,91.2,2.4,1.6,4.8
E00128767,90.8,3.6,2,3.6
E00128768,86.6,5.6,3.5,4.3
E00128769,91.5,2.4,2.4,3.6
E00128770,90.1,4.5,1.9,3.5
E00128771,93.7,4.3,0.9,1.1
E00128772,89.2,3,3,4.9
E00128773,88.3,5.2,3.7,2.8
E00128774,92.9,3.9,2.3,1
E00128775,90.1,4.4,2,3.6
E00128776,93.2,5.1,0.6,1
E00128777,93.6,3.6,1.4,1.4
E00128778,92.6,3,1.7,2.6
E00128779,88.1,4.5,4,3.4
E00128780,90,6,2.3,1.7
E00128781,91.4,3.7,2.4,2.4
E00128782,86.9,8,1.5,3.5
E00128783,85.9,6.7,1.8,5.7
E00128784,90,3.8,2.8,3.5
E00128786,86.9,4.7,4.7,3.8
E00128787,89.9,4.2,2.8,3.1
E00128788,92.9,4.9,1.4,0.9
E00128790,89.8,2.8,3.4,4
E00128791,88,3.9,3.1,5
E00128792,89,6,2.1,2.8
E00128793,88.6,3.5,3.1,4.7
E00128794,90.5,2.9,2.9,3.6
E00128795,91.8,2.8,1.3,4.1
E00128815,90.7,3.4,0.8,5
E00128816,90.4,3.8,1.6,4.2
E00128817,89.2,2.5,3.6,4.7
E00128818,89.9,2.5,3.6,4
E00128819,89.3,2.5,4.9,3.3
E00128820,89.4,1.4,3.4,5.8
E00128821,88,1.5,6.6,3.9
E00128822,88.7,2.7,4.1,4.5
E00128823,89.8,4.2,1.9,4.2
E00128824,89,3.8,3,4.3
E00128826,86.7,4.8,1.9,6.7
E00128827,88.6,3.4,2.4,5.7
E00128829,89.3,6.7,1.6,2.4
E00128830,91,6.6,0.9,1.6
E00128842,92.5,3.4,3.2,1
E00128849,90.2,4.9,2,2.9
E00128850,90.3,3.8,2.5,3.4
E00128851,90.4,3,1.5,5.1
E00128852,92.3,2.7,2.7,2.3
E00128853,85.1,6.6,5.7,2.6
E00128854,87.4,4,2.2,6.3
E00128855,94.9,1.6,1.6,1.9
E00128856,88.2,6.1,3.8,1.9
E00128857,92.5,2.4,1.6,3.5
E00128858,91.4,3.1,2.1,3.4
E00128859,92.1,2.7,2.7,2.5
E00128860,89.4,4.3,4.6,1.7
E00128861,90.4,5,0.9,3.7
E00128862,87.4,5.6,2.6,4.4
E00128863,94.4,2.3,0.7,2.6
E00128864,92.5,3.9,1.7,1.9
E00128865,88.9,5.6,1.5,4.1
E00128866,90.4,5.5,0.8,3.3
E00128867,93.3,3.8,0.9,2.1
E00128868,90,6.6,3.1,0.4
E00128869,91.8,5.7,1.9,0.6
E00128870,87.9,3.6,4.5,4
E00128871,88.8,5,1.7,4.6
E00128872,93.1,5,1.3,0.6
E00128873,90.6,3.4,0.9,5.2
E00128874,86.7,5.6,4.2,3.5
E00128875,90.5,3.7,1.8,4
E00128876,92,2.7,1.5,3.8
E00128877,86.1,6,1.8,6
E00128878,95.7,1.4,0,2.9
E00128879,91.6,2.8,2,3.6
E00128880,92.2,3.2,1.7,2.9
E00172554,92.4,4.3,2.2,1.1
E00172555,92,2.6,2.6,2.8
E00181509,91.3,3.3,1.1,4.3
E00181525,91.1,5.8,0.4,2.7
E00181554,94.4,2.5,1.3,1.8
E00181561,94.2,3.9,1.1,0.8
E00181745,90.8,5.2,0.7,3.3
