areacd,passports_all_4a-001,passports_all_4a-002,passports_all_4a-003
E00027923,87.3,0.7,12.1
E00028304,91.3,2.1,6.6
E00028305,92.7,3.1,4.2
E00028321,80.9,1.8,17.3
E00028322,91.2,0.4,8.4
E00028323,88.1,2.1,9.8
E00028324,90.1,0,9.9
E00028325,88.1,0,11.9
E00028327,84.3,1.1,14.6
E00055355,80.4,2,17.6
E00055362,85.3,2.8,11.9
E00055373,84.6,2.8,12.7
E00055375,83,2.7,14.4
E00055376,76.5,1.2,22.3
E00055377,75.8,3.5,20.8
E00055378,79.1,2.1,18.8
E00055379,76.3,2.2,21.5
E00055380,79.7,2.5,17.8
E00055381,90.5,1.6,7.9
E00055382,83,0.8,16.2
E00128685,90.4,2.9,6.8
E00128686,74.7,2.8,22.6
E00128705,79.4,1.8,18.7
E00128706,81.8,1.2,17
E00128707,82.7,2.1,15.2
E00128708,79.8,1.9,18.4
E00128709,82,1.1,17
E00128710,75.8,0.9,23.4
E00128711,73.8,3.6,22.6
E00128712,85.3,2.1,12.6
E00128713,79.1,0.6,20.2
E00128714,81.8,0.8,17.4
E00128715,84.2,3.4,12.4
E00128716,92.1,0,7.9
E00128717,90.9,0.9,8.2
E00128720,86.9,2.4,10.7
E00128723,88.8,0.3,10.9
E00128724,89.5,0.6,9.9
E00128726,81.8,1.9,16.3
E00128730,80.6,1.5,17.9
E00128748,75.3,3.4,21.3
E00128749,87.8,1.6,10.6
E00128750,72.4,3.8,23.8
E00128751,86.9,0.3,12.8
E00128752,90.3,1,8.8
E00128753,84.8,1.2,14
E00128754,83.5,1.6,14.9
E00128755,73,2.1,24.8
E00128756,90.4,0.7,9
E00128757,78.6,0.8,20.5
E00128758,67.6,1.8,30.6
E00128759,76,0,24
E00128760,72.5,2.3,25.2
E00128761,76.3,4.8,18.9
E00128762,81.7,5.6,12.7
E00128763,87.9,1.2,10.9
E00128764,74.5,1.5,24
E00128765,85.2,1.4,13.4
E00128766,80.2,1.9,17.9
E00128767,79,1.5,19.4
E00128768,84.9,0.4,14.6
E00128769,80.9,0.4,18.7
E00128770,86.5,2.8,10.7
E00128771,85,2.6,12.4
E00128772,65.7,4.6,29.6
E00128773,80.6,1.7,17.7
E00128774,77.6,1.6,20.9
E00128775,80.9,2.2,16.9
E00128776,91.4,1.2,7.4
E00128777,81,1.3,17.7
E00128778,82.9,4.9,12.2
E00128779,80.1,6.1,13.8
E00128780,88.6,2.2,9.1
E00128781,85.5,1.7,12.8
E00128782,75,1,24
E00128783,74.5,0,25.5
E00128784,86.1,4.6,9.3
E00128786,82.9,2.1,15
E00128787,81.5,1,17.5
E00128788,92.4,1.9,5.7
E00128790,81.7,1.1,17.2
E00128791,65.7,1.9,32.4
E00128792,82,1,17
E00128793,74.7,1.1,24.2
E00128794,75.2,3.1,21.7
E00128795,80.6,0.6,18.8
E00128815,83,1,16
E00128816,84.2,2.8,13
E00128817,62.7,2,35.3
E00128818,80.1,2.1,17.8
E00128819,64.5,2.3,33.2
E00128820,57.6,3.1,39.3
E00128821,60.8,6,33.2
E00128822,69.1,5.8,25.1
E00128823,67.3,2.1,30.7
E00128824,62.9,2,35.1
E00128826,61.2,4.1,34.7
E00128827,85.2,1.3,13.4
E00128829,77.2,0.4,22.5
E00128830,88.9,1,10
E00128842,78,4.8,17.2
E00128849,76.2,0.8,23
E00128850,68.2,3.9,27.9
E00128851,78.4,2.3,19.3
E00128852,72.8,0.6,26.6
E00128853,73,2.5,24.5
E00128854,68.1,0.4,31.5
E00128855,76,1.2,22.8
E00128856,74.9,0.9,24.2
E00128857,70,0,30
E00128858,75.9,3,21.1
E00128859,81,1.8,17.3
E00128860,80.3,0.3,19.4
E00128861,69.6,0.9,29.6
E00128862,88.6,1.3,10.1
E00128863,84.9,0.3,14.7
E00128864,83.5,1.8,14.6
E00128865,79.4,0.7,19.9
E00128866,82.5,2.6,14.8
E00128867,85.5,1.1,13.4
E00128868,87,0.8,12.2
E00128869,88.7,1.8,9.6
E00128870,82.2,3.5,14.3
E00128871,82.7,2,15.3
E00128872,75.9,0.6,23.5
E00128873,80.5,1.2,18.3
E00128874,68.7,1,30.3
E00128875,71.3,1,27.7
E00128876,81.7,3.2,15.1
E00128877,86.5,1.4,12.1
E00128878,72.7,1.3,26
E00128879,78.3,3.1,18.5
E00128880,76.7,2.5,20.8
E00172554,89.6,0.3,10.1
E00172555,89.2,1.8,9
E00181509,67,5,28
E00181525,80.7,1.3,18
E00181554,89.9,1.4,8.7
E00181561,89.8,1.8,8.4
E00181745,90.9,0.4,8.8
