areacd,legal_partnership_status_3a-001,legal_partnership_status_3a-002
E00027923,41.7,58.3
E00028304,67.8,32.2
E00028305,70.3,29.7
E00028321,39.2,60.8
E00028322,61.7,38.3
E00028323,41.4,58.6
E00028324,43.4,56.6
E00028325,53.1,46.9
E00028327,50.7,49.3
E00055355,32.9,67.1
E00055362,47.3,52.7
E00055373,47,53
E00055375,62.7,37.3
E00055376,36.5,63.5
E00055377,30.8,69.2
E00055378,34.4,65.6
E00055379,29.8,70.2
E00055380,38,62
E00055381,51.5,48.5
E00055382,38.2,61.8
E00128685,65.1,34.9
E00128686,32.2,67.8
E00128705,38.6,61.4
E00128706,45.5,54.5
E00128707,48.5,51.5
E00128708,40.6,59.4
E00128709,42.2,57.8
E00128710,27.6,72.4
E00128711,28.2,71.8
E00128712,52,48
E00128713,36.8,63.2
E00128714,34.4,65.6
E00128715,35,65
E00128716,64.2,35.8
E00128717,59.9,40.1
E00128720,33.1,66.9
E00128723,44.6,55.4
E00128724,48.6,51.4
E00128726,36.6,63.4
E00128730,52.6,47.4
E00128748,27.8,72.2
E00128749,45.7,54.3
E00128750,33.6,66.4
E00128751,50.4,49.6
E00128752,58.1,41.9
E00128753,50.3,49.7
E00128754,44.4,55.6
E00128755,31.2,68.8
E00128756,53.3,46.7
E00128757,46.8,53.2
E00128758,29.2,70.8
E00128759,34.6,65.4
E00128760,29.9,70.1
E00128761,39.1,60.9
E00128762,34.4,65.6
E00128763,63.4,36.6
E00128764,39.2,60.8
E00128765,56.8,43.2
E00128766,36.3,63.7
E00128767,40.7,59.3
E00128768,41.1,58.9
E00128769,39,61
E00128770,58.7,41.3
E00128771,46.8,53.2
E00128772,37.6,62.4
E00128773,33.3,66.7
E00128774,41.3,58.7
E00128775,38.8,61.2
E00128776,67.8,32.2
E00128777,45.6,54.4
E00128778,27.3,72.7
E00128779,44.1,55.9
E00128780,54.2,45.8
E00128781,44.1,55.9
E00128782,39.6,60.4
E00128783,34.2,65.8
E00128784,54.7,45.3
E00128786,36.7,63.3
E00128787,37.9,62.1
E00128788,54.8,45.2
E00128790,33.5,66.5
E00128791,30.6,69.4
E00128792,42.3,57.7
E00128793,33.5,66.5
E00128794,33.9,66.1
E00128795,56.4,43.6
E00128815,38.6,61.4
E00128816,55.5,44.5
E00128817,28.4,71.6
E00128818,39.5,60.5
E00128819,22.3,77.7
E00128820,24.3,75.7
E00128821,29.7,70.3
E00128822,31.8,68.2
E00128823,41.9,58.1
E00128824,30.3,69.7
E00128826,34.6,65.4
E00128827,58.8,41.2
E00128829,38.3,61.7
E00128830,57.3,42.7
E00128842,32.1,67.9
E00128849,38.3,61.7
E00128850,35.2,64.8
E00128851,46.2,53.8
E00128852,41.8,58.2
E00128853,32,68
E00128854,37.9,62.1
E00128855,34.7,65.3
E00128856,39.4,60.6
E00128857,19.3,80.7
E00128858,40.1,59.9
E00128859,20.3,79.7
E00128860,46.1,53.9
E00128861,37.4,62.6
E00128862,43.2,56.8
E00128863,51.3,48.7
E00128864,40.5,59.5
E00128865,38.9,61.1
E00128866,46.1,53.9
E00128867,52.5,47.5
E00128868,52.9,47.1
E00128869,45.7,54.3
E00128870,39.1,60.9
E00128871,55.3,44.7
E00128872,41.5,58.5
E00128873,31.4,68.6
E00128874,30.8,69.2
E00128875,27.9,72.1
E00128876,37.8,62.2
E00128877,49.7,50.3
E00128878,36.4,63.6
E00128879,31.2,68.8
E00128880,28.2,71.8
E00172554,56.3,43.7
E00172555,57.3,42.7
E00181509,33.7,66.3
E00181525,40.2,59.8
E00181554,54.7,45.3
E00181561,49.9,50.1
E00181745,56.1,43.9
