areacd,ethnic_group_tb_6a-001,ethnic_group_tb_6a-002,ethnic_group_tb_6a-003,ethnic_group_tb_6a-004,ethnic_group_tb_6a-005
E00027923,2,0,0,97.4,0.7
E00028304,0,0,1.4,96.8,1.8
E00028305,0,0.4,0.4,98.5,0.8
E00028321,0.7,0,1.8,97.5,0
E00028322,1.1,0,0,98.9,0
E00028323,0.3,1.5,0,98.2,0
E00028324,1.4,0.8,1.7,96.1,0
E00028325,0.7,0,0.3,99,0
E00028327,0.7,0.4,0.7,98.2,0
E00055355,1.3,1,2,95.4,0.3
E00055362,2.2,1.6,1.9,94.1,0.3
E00055373,0.3,0.3,0.6,97.2,1.5
E00055375,0,0.4,0.4,99.2,0
E00055376,4.1,0,0.3,95.3,0.3
E00055377,0.3,0,0.9,98.4,0.3
E00055378,3.2,0.9,3.5,92.1,0.3
E00055379,2.5,1.8,0.2,95.5,0
E00055380,0,0,5.7,93.9,0.4
E00055381,1.3,0,0,98.7,0
E00055382,1.9,0,1.2,96.9,0
E00128685,3.2,0,1,94.6,1.3
E00128686,21.4,0,1.1,76.9,0.5
E00128705,0.6,0.6,0.3,98.5,0
E00128706,1.2,0,0,98.6,0.3
E00128707,0.3,0,1.5,97.9,0.3
E00128708,1.5,0,1.9,96.6,0
E00128709,0.2,0,0.4,99.1,0.2
E00128710,0,0.4,2.2,97.4,0
E00128711,0.4,0,1.4,98.2,0
E00128712,0,0,0.3,99,0.7
E00128713,0.9,0,1.5,97.5,0
E00128714,0,0.4,1.9,97.7,0
E00128715,1.1,0,0,98.9,0
E00128716,0,0,0,99.7,0.3
E00128717,0,0.3,1.2,97,1.5
E00128720,1.7,1.7,3.8,91.7,1
E00128723,0.3,0.3,2,96.7,0.7
E00128724,1.2,0,2.3,95.9,0.6
E00128726,2.6,0,1.1,96.2,0
E00128730,0.7,0,0.4,98.9,0
E00128748,0.8,0,1.1,97.3,0.8
E00128749,0.3,0,1.9,97.5,0.3
E00128750,2,0,0.7,97.1,0.2
E00128751,0,0.3,1,98.7,0
E00128752,1.7,0,1.1,95.6,1.5
E00128753,1.3,0.3,2.3,96.2,0
E00128754,1.2,0.4,0,98.4,0
E00128755,2.1,0.3,1.5,95.7,0.3
E00128756,1,0.3,0.3,98,0.3
E00128757,0.2,1.2,1.4,97.1,0
E00128758,1.1,0,2.5,95.1,1.4
E00128759,0.7,0,1.1,98.2,0
E00128760,0.3,0,2.3,97.4,0
E00128761,1.1,0,0,94.1,4.8
E00128762,3.4,1.2,1.5,92,1.9
E00128763,0.3,0,0.6,99.1,0
E00128764,0.5,0.3,1.6,97.4,0.3
E00128765,3.8,0,1.4,94.8,0
E00128766,13.2,0,1.8,84.9,0
E00128767,0.3,0,2.2,97.5,0
E00128768,0,0,1.7,98.3,0
E00128769,0,0,3.1,95.3,1.6
E00128770,3.4,0.6,1.8,94.2,0
E00128771,10.8,0.5,4,84.7,0
E00128772,3.2,0,0,95.8,0.9
E00128773,1.4,0.3,2,96.3,0
E00128774,3.8,0.3,0,95.9,0
E00128775,1.1,0.4,3.4,95.1,0
E00128776,6.2,0,1.2,92.6,0
E00128777,0.3,0,0,99.7,0
E00128778,21.3,0.4,3.3,72.5,2.5
E00128779,43.3,0.5,2.2,54,0
E00128780,3.6,0,0.8,95.6,0
E00128781,5.5,0,2.9,91.4,0.3
E00128782,1.4,0.5,3.4,93.3,1.4
E00128783,4.4,0,0,95.6,0
