areacd,health_in_general_4a-001,health_in_general_4a-002,health_in_general_4a-003
E00027923,89.9,8.1,1.9
E00028304,84,13.2,2.8
E00028305,78.3,16.3,5.4
E00028321,74,16.6,9.4
E00028322,80.6,13.9,5.5
E00028323,86.6,9.6,3.9
E00028324,84.3,13.8,1.9
E00028325,83.2,13.1,3.7
E00028327,85.1,9.2,5.7
E00055355,82.4,12.3,5.3
E00055362,86.3,9.7,4
E00055373,84,11.4,4.6
E00055375,84.5,8.3,7.2
E00055376,77.6,13.6,8.8
E00055377,80.1,14.5,5.4
E00055378,80,13.8,6.2
E00055379,77.6,14.1,8.3
E00055380,78.9,14.7,6.5
E00055381,79.8,14.8,5.4
E00055382,73.3,17.3,9.4
E00128685,86.9,10.2,2.9
E00128686,76.9,17.3,5.8
E00128705,80.9,13.6,5.6
E00128706,75.3,17.4,7.3
E00128707,84.8,10.3,4.9
E00128708,75.7,19.9,4.5
E00128709,74.2,15.4,10.4
E00128710,73.9,16.5,9.6
E00128711,76.3,14,9.7
E00128712,76.2,16.1,7.7
E00128713,79.7,14.2,6.2
E00128714,83.3,9.8,6.8
E00128715,82,10.5,7.5
E00128716,81.2,14,4.8
E00128717,82.2,13.3,4.5
E00128720,84.7,11.5,3.8
E00128723,82.8,10.9,6.3
E00128724,90.1,5.2,4.7
E00128726,77.4,14,8.7
E00128730,87,10.4,2.6
E00128748,77.7,13.6,8.7
E00128749,82.3,13.4,4.4
E00128750,82.1,10.3,7.6
E00128751,80.2,14.1,5.8
E00128752,84,11.3,4.8
E00128753,83,12.3,4.8
E00128754,84.3,14.1,1.6
E00128755,73.8,18.3,7.9
E00128756,84.4,11,4.7
E00128757,82.1,11.7,6.2
E00128758,74.3,15.1,10.6
E00128759,74.6,16.2,9.2
E00128760,76.3,14.1,9.5
E00128761,69.5,15.8,14.7
E00128762,80.9,12,7.1
E00128763,82.6,13.3,4.1
E00128764,82.4,12.7,4.9
E00128765,84.6,13.4,2.1
E00128766,74.1,16.5,9.4
E00128767,73.3,16.1,10.6
E00128768,78.6,16,5.5
E00128769,71.8,17.4,10.8
E00128770,86.8,8.9,4.3
E00128771,86.7,9.3,4
E00128772,68.1,16.7,15.3
E00128773,77.1,15.5,7.4
E00128774,79.8,15,5.3
E00128775,70.8,20.2,9
E00128776,88.7,7.1,4.2
E00128777,77,17.6,5.4
E00128778,83.7,11.4,4.9
E00128779,78.7,17.8,3.4
E00128780,87.6,10.2,2.2
E00128781,81,11.8,7.2
E00128782,76.3,15,8.7
E00128783,74.8,18.5,6.7
E00128784,85.4,11.3,3.3
E00128786,77.4,15.3,7.4
E00128787,80.9,13.5,5.6
E00128788,88,10.3,1.6
E00128790,56.7,27.8,15.5
E00128791,72.5,19.1,8.5
E00128792,75.4,18.5,6.1
E00128793,66.8,21.5,11.7
E00128794,71,18.3,10.7
E00128795,84.5,10.8,4.6
E00128815,79.2,16.5,4.3
E00128816,82.6,12.5,4.9
E00128817,76.3,15.8,7.9
E00128818,81.9,12.3,5.8
E00128819,71.5,17.5,11
E00128820,65,21.2,13.7
E00128821,75.2,17.1,7.7
E00128822,73.4,19.2,7.4
E00128823,73.9,18.1,8
E00128824,70.3,19,10.8
E00128826,57.8,26.6,15.6
E00128827,74.7,17.5,7.8
E00128829,81.6,10.9,7.5
E00128830,85.5,11.8,2.7
E00128842,76.8,16.6,6.6
E00128849,69,19.4,11.5
E00128850,79,12.2,8.8
E00128851,79,11.5,9.5
E00128852,73.7,15.2,11.1
E00128853,62.9,23.6,13.5
E00128854,59.5,28,12.5
E00128855,81.6,12.5,5.9
E00128856,73.3,17.2,9.5
E00128857,70.3,18.6,11
E00128858,76.8,15.7,7.5
E00128859,78.7,14.7,6.6
E00128860,77.8,14.8,7.4
E00128861,75.4,15.5,9.1
E00128862,83.2,10.4,6.4
E00128863,82.7,11.5,5.8
E00128864,86.7,9.6,3.7
E00128865,76.9,17.7,5.4
E00128866,78.2,14.3,7.4
E00128867,91.3,6.4,2.2
E00128868,83.3,10.8,5.8
E00128869,83.2,10.5,6.3
E00128870,77.9,13.9,8.2
E00128871,81.6,10.4,8
E00128872,72.5,17.4,10.2
E00128873,79.8,13,7.3
E00128874,80.3,12.9,6.8
E00128875,77.2,15.2,7.6
E00128876,78.5,16.1,5.4
E00128877,77.4,16.3,6.3
E00128878,79.5,14.9,5.5
E00128879,63.9,21.6,14.5
E00128880,82.1,12.5,5.4
E00172554,86.8,9.3,3.9
E00172555,91.7,6.4,1.9
E00181509,70,19,11
E00181525,75.1,18,6.9
E00181554,91.7,4.8,3.5
E00181561,90.7,7.3,1.9
E00181745,87.4,8.8,3.9
