geography_code,legal_partnership_status_3a-001,legal_partnership_status_3a-002
E00078252,59.4,40.6
E00078253,44.7,55.3
E00078254,58.2,41.8
E00078255,64.9,35.1
E00078289,48,52
E00078290,38.5,61.5
E00078291,57.9,42.1
E00078292,42.1,57.9
E00078293,48.4,51.6
E00078294,49.2,50.8
E00078295,58.4,41.6
E00078296,56.9,43.1
E00078297,53.8,46.2
E00078298,39.7,60.3
E00078299,50,50
E00078300,56.3,43.7
E00078301,53.8,46.2
E00078302,58.9,41.1
E00078303,35.4,64.6
E00078304,59.7,40.3
E00078305,63.4,36.6
E00078306,57.7,42.3
E00078307,55.1,44.9
E00078308,65.4,34.6
E00078310,61.3,38.7
E00078311,58.4,41.6
E00078312,59,41
E00078313,55.2,44.8
E00078314,57,43
E00078315,48.4,51.6
E00078316,39.8,60.2
E00078317,53.4,46.6
E00078318,28.9,71.1
E00078319,60.7,39.3
E00078320,59.8,40.2
E00078321,46.3,53.7
E00078323,30.5,69.5
E00078324,34.1,65.9
E00078325,28.1,71.9
E00078326,32,68
E00078327,67.4,32.6
E00078328,35.5,64.5
E00078329,56.5,43.5
E00078330,28.7,71.3
E00078331,30.7,69.3
E00078332,41.7,58.3
E00078333,59.5,40.5
E00078334,47.6,52.4
E00078335,57.6,42.4
E00078336,69,31
E00078337,38.4,61.6
E00078338,43.2,56.8
E00078339,71.5,28.5
E00078340,63.1,36.9
E00078341,55.6,44.4
E00078342,12.8,87.2
E00078343,47.6,52.4
E00078344,53.4,46.6
E00078345,54.6,45.4
E00078540,64.6,35.4
E00078543,46.9,53.1
E00078548,58.8,41.2
E00078570,39.3,60.7
E00078571,41.3,58.7
E00078572,47.8,52.2
E00078573,42.2,57.8
E00078574,34.3,65.7
E00078575,47.5,52.5
E00078576,42.7,57.3
E00078577,44.2,55.8
E00078578,44.4,55.6
E00078579,37.6,62.4
E00078580,34.3,65.7
E00078581,37.7,62.3
E00078582,44.5,55.5
E00078583,39.5,60.5
E00078584,45.8,54.2
E00078585,36.2,63.8
E00078586,32.8,67.2
E00078587,42.6,57.4
E00078588,43,57
E00078589,47.7,52.3
E00078590,42.3,57.7
E00078591,47.6,52.4
E00078592,37.4,62.6
E00078593,48.3,51.7
E00078594,43.3,56.7
E00078595,43.8,56.3
E00078596,43,57
E00078597,42.8,57.2
E00078598,39.1,60.9
E00078599,36.6,63.4
E00078600,44.4,55.6
E00078622,61.5,38.5
E00078623,60.7,39.3
E00078624,52.9,47.1
E00078625,52.7,47.3
E00078626,50,50
E00078627,59.6,40.4
E00078628,62.6,37.4
E00078629,63.7,36.3
E00078630,56.8,43.2
E00078631,70.4,29.6
E00078632,62,38
E00078633,64.1,35.9
E00078634,51,49
E00078635,49.3,50.7
E00078636,39.6,60.4
E00078637,65.3,34.7
E00078638,49.9,50.1
E00078639,44.4,55.6
E00078640,51.1,48.9
E00078641,44.2,55.8
E00078642,32.6,67.4
E00078643,55.5,44.5
E00078644,55,45
E00078645,51.4,48.6
E00078646,49.6,50.4
E00078647,49.5,50.5
E00078648,63.2,36.8
E00078649,45.9,54.1
E00078650,58.7,41.3
E00078651,52.3,47.7
E00078652,57,43
E00078654,51.2,48.8
E00078655,60.7,39.3
E00078656,51,49
E00078658,52,48
E00078660,51.5,48.5
E00078661,54.6,45.4
E00078662,55.7,44.3
E00078687,60,40
E00078751,41.9,58.1
E00078753,36.7,63.3
E00078768,42.5,57.5
E00078769,37.7,62.3
E00078771,41.7,58.3
E00078805,50.2,49.8
E00078807,57.4,42.6
E00078808,64.8,35.2
E00078809,60.2,39.8
E00078810,41.6,58.4
E00078811,50.9,49.1
E00078812,54.3,45.7
E00082277,52.6,47.4
E00082315,56.4,43.6
E00082316,54.5,45.5
E00082317,35.5,64.5
E00082318,59.5,40.5
E00082319,51.3,48.7
E00082320,32.6,67.4
E00082321,39,61
E00082322,60.4,39.6
E00082323,48.4,51.6
E00082324,43.7,56.3
E00082325,36.7,63.3
E00082326,47,53
E00082327,57,43
E00082328,53.4,46.6
E00082329,45.5,54.5
E00082330,52.2,47.8
E00082331,35,65
E00082332,48.6,51.4
E00082333,41.4,58.6
E00082334,47.6,52.4
E00082341,59.8,40.2
E00082342,48.6,51.4
E00082348,56,44
E00082349,65.6,34.4
E00082351,60.8,39.2
E00082352,57.6,42.4
E00082353,61.9,38.1
E00082354,51.2,48.8
