geography_code,health_in_general_4a-001,health_in_general_4a-002,health_in_general_4a-003
E00078252,91.3,7.7,1
E00078253,81.1,14.8,4.1
E00078254,88.2,9.2,2.6
E00078255,83.4,11.8,4.8
E00078289,86.9,10.5,2.6
E00078290,85.2,11.3,3.5
E00078291,82.8,14.2,3
E00078292,90.8,8.5,0.7
E00078293,73.3,21,5.7
E00078294,80.4,14.5,5.1
E00078295,78.1,17.8,4
E00078296,81.6,16,2.5
E00078297,74.7,19.3,6
E00078298,85.3,12.5,2.2
E00078299,82.2,15.9,1.9
E00078300,82.9,13.4,3.7
E00078301,78.8,15.9,5.3
E00078302,84.7,9.1,6.3
E00078303,74.7,16.9,8.4
E00078304,75.2,19.7,5.1
E00078305,84,12.4,3.5
E00078306,82.1,13.9,4
E00078307,84.2,12.2,3.6
E00078308,80.6,14.9,4.4
E00078310,81.7,11.2,7.1
E00078311,77.8,16,6.2
E00078312,86.4,11.1,2.5
E00078313,86.2,11.3,2.5
E00078314,83.8,12.2,4.1
E00078315,73.9,20,6.1
E00078316,79,16,5.1
E00078317,86.7,10.1,3.1
E00078318,73.1,18,9
E00078319,83.5,11.8,4.7
E00078320,78.9,15,6.1
E00078321,83.5,11,5.5
E00078323,77.1,16.9,6
E00078324,80.1,14.7,5.1
E00078325,64.9,20.4,14.7
E00078326,83,12.3,4.6
E00078327,74.7,18,7.3
E00078328,82.5,12.9,4.6
E00078329,80.6,16.5,2.9
E00078330,58.3,27.1,14.6
E00078331,70.9,17.9,11.2
E00078332,81.9,12.9,5.2
E00078333,82.4,13.4,4.1
E00078334,81.5,13.3,5.2
E00078335,80.2,13.8,6
E00078336,83.6,14,2.4
E00078337,65.5,27.1,7.4
E00078338,83.6,11.6,4.8
E00078339,79.4,16.1,4.5
E00078340,82.8,12.1,5.2
E00078341,79.9,14.9,5.2
E00078342,51.4,33.3,15.2
E00078343,84.5,13.4,2.1
E00078344,84.3,11.2,4.6
E00078345,83.6,14.4,2.1
E00078540,88.7,8.5,2.7
E00078543,65.9,18.7,15.4
E00078548,84.6,13.4,2.1
E00078570,74.6,18.3,7.1
E00078571,81.4,12.8,5.8
E00078572,73.4,20,6.7
E00078573,76.8,16.2,7
E00078574,64.9,20.3,14.7
E00078575,74.9,17.3,7.8
E00078576,73.6,17.5,8.9
E00078577,73,16.4,10.6
E00078578,75.3,17.3,7.4
E00078579,72.5,19.5,8
E00078580,84.2,11,4.8
E00078581,76.8,16.9,6.4
E00078582,75.8,15.5,8.7
E00078583,77.1,14.1,8.8
E00078584,77.9,15.3,6.8
E00078585,77.3,16.9,5.8
E00078586,77.4,16.5,6.1
E00078587,75.2,11.8,13.1
E00078588,76,15.7,8.3
E00078589,79.4,14.3,6.3
E00078590,75.4,14.9,9.7
E00078591,79.6,13.4,6.9
E00078592,71,16.8,12.2
E00078593,78.8,13.7,7.5
E00078594,75.5,15.3,9.2
E00078595,77.9,14.4,7.6
E00078596,76.2,18.9,5
E00078597,71.5,18.1,10.4
E00078598,74.3,15,10.7
E00078599,65.3,22,12.7
E00078600,79.4,14.3,6.3
E00078622,93.9,6.1,0
E00078623,84.8,10.5,4.7
E00078624,74.4,22.1,3.5
E00078625,88.4,7.6,4
E00078626,86.4,9.7,3.9
E00078627,89.9,8.9,1.2
E00078628,85.6,8.8,5.6
E00078629,90.7,7.9,1.4
E00078630,84,11.2,4.8
E00078631,93,4.8,2.2
E00078632,79.7,15.5,4.8
E00078633,83.3,11.4,5.2
E00078634,87.2,9,3.8
E00078635,80.9,16.6,2.5
E00078636,62.8,22.7,14.5
E00078637,84.8,11.5,3.7
E00078638,86.5,9.6,3.9
E00078639,89.3,8.2,2.5
E00078640,84.6,13.1,2.3
E00078641,84.7,13,2.3
E00078642,71.6,17.9,10.4
E00078643,75.8,17.3,6.9
E00078644,83.3,14.1,2.6
E00078645,86,11.2,2.8
E00078646,81,11.3,7.7
E00078647,86.3,11,2.7
E00078648,89.6,8.9,1.4
E00078649,81.1,13.7,5.2
E00078650,78.7,16.1,5.2
E00078651,80.1,15.1,4.8
E00078652,78.5,16.4,5
E00078654,78.8,16.7,4.5
E00078655,78.7,16.4,4.9
E00078656,83.8,13.2,3
E00078658,81.4,14.5,4.1
E00078660,83.5,11.8,4.7
E00078661,79.1,13.3,7.6
E00078662,91.8,6.2,2.1
E00078687,87.8,10.8,1.4
E00078751,75.6,16.7,7.7
E00078753,73.3,18.1,8.6
E00078768,71.8,21.4,6.8
E00078769,83.8,11.5,4.7
E00078771,77.2,15.2,7.6
E00078805,85.3,10.8,3.9
E00078807,78.4,15.3,6.3
E00078808,87.1,10.7,2.1
E00078809,87.9,10.9,1.2
E00078810,77.6,14.8,7.6
E00078811,75.4,15.2,9.5
E00078812,85.1,12.3,2.7
E00082277,91.7,8.3,0
E00082315,83.2,13.5,3.4
E00082316,81.3,13,5.7
E00082317,82,14.5,3.5
E00082318,90.2,8.1,1.6
E00082319,86.3,10.4,3.3
E00082320,88.8,10.3,0.9
E00082321,87.7,10.1,2.1
E00082322,82.8,13.5,3.7
E00082323,86.5,8.8,4.7
E00082324,83,13.5,3.5
E00082325,72.4,20.5,7.1
E00082326,79.7,17.1,3.1
E00082327,84.2,11.6,4.2
E00082328,82.3,15.8,1.9
E00082329,85.8,11,3.2
E00082330,90.6,7.2,2.2
E00082331,82.8,15.4,1.8
E00082332,85.6,8.4,6.1
E00082333,87.1,11,2
E00082334,77.7,18.1,4.2
E00082341,86.4,11.1,2.5
E00082342,76.7,15.1,8.2
E00082348,81.9,13,5.2
E00082349,88.1,9.1,2.8
E00082351,88.6,8.1,3.3
E00082352,82.6,13,4.3
E00082353,93.8,6.2,0
E00082354,83.5,11.3,5.2
E00082355,84,10,6
E00082356,87.1,9.9,2.9
E00082357,81.6,14,4.5
E00082358,87.1,9.8,3.1
E00082359,88.9,8.4,2.6
E00082360,90.3,6.9,2.8
E00082361,82.7,13,4.3
