geography_code,residence_length_6b-001,residence_length_6b-002,residence_length_6b-003,residence_length_6b-004,residence_length_6b-005
E00078252,94.6,2.9,1.6,0.3,0.6
E00078253,97.9,1.7,0,0.4,0
E00078254,90.6,7.5,1,0.7,0.3
E00078255,94.7,4.4,0,0,0.9
E00078289,90.3,6.3,3,0.4,0
E00078290,90,6.5,1.6,1.6,0.3
E00078291,90.5,6.8,1.5,0.3,0.9
E00078292,90.8,5.3,2.1,1.4,0.4
E00078293,93.3,5.8,0.5,0,0.5
E00078294,93.5,4.8,0.7,0.3,0.7
E00078295,90.9,7.4,0.7,0,1
E00078296,85.8,13.2,0.7,0,0.4
E00078297,92,6.4,1.2,0.4,0
E00078298,82.3,7.7,6.6,2.2,1.1
E00078299,93.9,4.8,0.3,0.6,0.3
E00078300,93.5,5,1.2,0.3,0
E00078301,88.5,7.7,1.7,1.4,0.7
E00078302,95.8,4.2,0,0,0
E00078303,87.1,9.6,1.1,2.2,0
E00078304,77,14.1,5.5,2.3,1.2
E00078305,87.9,7.1,1.4,2.8,0.7
E00078306,85.7,9.9,1.2,0.4,2.8
E00078307,92.7,5.3,0.3,1,0.7
E00078308,96.4,3.6,0,0,0
E00078310,96.9,3.1,0,0,0
E00078311,87.3,9.8,2.2,0.7,0
E00078312,87.2,9.5,1.9,0.8,0.6
E00078313,88.6,5.7,0.4,2.1,3.2
E00078314,89.9,6.8,1.4,0.7,1.4
E00078315,87.2,9.9,0,0.4,2.5
E00078316,81.9,9.3,2.7,4.6,1.5
E00078317,88.7,8.1,1.4,1.8,0
E00078318,90.6,2.5,1.2,4.5,1.2
E00078319,78,16.5,2.4,1.6,1.6
E00078320,83.2,11.1,3.6,1.1,1.1
E00078321,87.2,10.3,1.4,1,0
E00078323,82.9,12.9,2.1,1,1
E00078324,86,7,3.8,3.2,0
E00078325,89.3,7.4,0.4,1.2,1.6
E00078326,81.5,10.8,1.9,2.5,3.4
E00078327,70.5,19.3,6.6,1.2,2.5
E00078328,84.5,10.2,2,0,3.3
E00078329,86.4,8.6,2.5,0.4,2.1
E00078330,88.4,10.6,1.1,0,0
E00078331,93.4,4.6,1,0.5,0.5
E00078332,79,11.2,5.5,2.3,2
E00078333,81.7,12.8,2.4,1,2.1
E00078334,80.3,12,2.4,2.4,2.8
E00078335,84.5,11.1,2,2,0.3
E00078336,80.3,9.9,3.6,2.1,4.2
E00078337,90.7,5.1,2.7,1.5,0
E00078338,84.7,8.4,3.6,1.5,1.8
E00078339,80.4,17,0,1.3,1.3
E00078340,82.3,17.2,0.4,0,0
E00078341,82.5,13.9,2.6,0,1
E00078342,92.6,5.9,0.7,0.7,0
E00078343,84.2,6.3,4.2,4.5,0.9
E00078344,83.5,12.7,2.5,1.3,0
E00078345,85.6,9.6,2.1,1.7,1
E00078540,89,8.3,0.6,2.1,0
E00078543,79.1,14.2,1.5,3.4,1.9
E00078548,89.3,6.2,3.1,0.7,0.7
E00078570,75.8,13,6.8,3.4,1.1
E00078571,73.9,13.5,5.4,4.2,3
E00078572,55.4,22.4,8.6,6.9,6.7
E00078573,82.6,8.7,3.5,3.8,1.4
E00078574,79,14,5.2,0.9,0.9
E00078575,67.2,19.8,6.5,5.7,0.8
E00078576,85.6,9.1,1.8,1.8,1.6
E00078577,76.3,12.8,5.5,3.3,2.2
E00078578,80.3,11.8,4.7,2,1.2
E00078579,77.2,17.3,1.9,2.6,1
E00078580,75.5,11.8,5.8,4.5,2.5
E00078581,80.1,10.6,3.9,2.9,2.6
E00078582,83.3,10.5,2.2,2.9,1.1
E00078583,74.2,14.1,5.8,4.4,1.4
E00078584,70.7,18.6,6.8,1.5,2.4
E00078585,80.1,8.3,4.1,6.6,0.8
E00078586,75.9,9.6,6.9,4.2,3.4
E00078587,62.1,18.5,10.6,5.4,3.4
E00078588,77.7,13,6.8,1.5,0.9
