geography_code,workplace_travel_4a-001,workplace_travel_4a-002,workplace_travel_4a-003,workplace_travel_4a-004
E00078252,38.1,11.9,41.7,8.3
E00078253,33.1,11,32.2,23.7
E00078254,29.4,15.3,42.9,12.3
E00078255,33.7,10.6,42.3,13.5
E00078289,39.4,10.6,39.4,10.6
E00078290,40.5,16.1,32.7,10.7
E00078291,47.2,5.1,29.8,18
E00078292,44.1,13,29.9,13
E00078293,45.7,8.6,33.3,12.3
E00078294,42.2,8.9,31.9,17
E00078295,40.9,13.4,31.5,14.1
E00078296,41.5,11.4,30.9,16.3
E00078297,41.7,9.4,34.4,14.6
E00078298,40.6,11.6,30.3,17.4
E00078299,45.8,12.5,26.2,15.5
E00078300,44.5,9.1,31.7,14.6
E00078301,40.2,10.2,25.2,24.4
E00078302,44.6,4.5,30.4,20.5
E00078303,46.2,9.9,26.4,17.6
E00078304,47.7,11.9,23.9,16.5
E00078305,36.6,9.2,35.1,19.1
E00078306,46.7,15.8,25,12.5
E00078307,43.1,15.3,29.2,12.4
E00078308,46.5,12.1,25.3,16.2
E00078310,46.7,14.1,25.2,14.1
E00078311,41.3,8.3,26.4,24
E00078312,45.8,12.3,26.6,15.3
E00078313,41.3,10.9,31.2,16.7
E00078314,49.3,11.6,24,15.1
E00078315,38.6,10.2,37.5,13.6
E00078316,51.3,11.8,23.5,13.4
E00078317,52.3,9.3,27.2,11.3
E00078318,53.3,15.2,22.9,8.6
E00078319,37.8,14.8,33.3,14.1
E00078320,43.5,14.9,27.3,14.3
E00078321,42.2,17,28.9,11.9
E00078323,49.3,14.1,21.1,15.5
E00078324,40.9,6.8,31.8,20.5
E00078325,56.7,10,21.1,12.2
E00078326,53.5,15,18.9,12.6
E00078327,48.2,12.5,25.9,13.4
E00078328,51.1,16.3,15.2,17.4
E00078329,39,14.9,29.1,17
E00078330,47.7,10.8,26.2,15.4
E00078331,61.2,10.4,17.9,10.4
E00078332,55.7,10.3,18.4,15.5
E00078333,46.7,12.1,27.9,13.3
E00078334,43.6,14.3,26.3,15.8
E00078335,55.8,8.7,21,14.5
E00078336,39.1,18.6,28.8,13.5
E00078337,37.3,16.4,24.5,21.8
E00078338,51.2,13,17.9,17.9
E00078339,31.3,10.9,32.8,25
