geography_code,passports_all_4a-001,passports_all_4a-002,passports_all_4a-003
E00078252,91.4,2.6,6.1
E00078253,76.4,1.2,22.3
E00078254,83.3,5.6,11.1
E00078255,91.3,2.2,6.5
E00078289,84.1,5.9,10
E00078290,79.7,4.2,16.1
E00078291,90.5,3.8,5.6
E00078292,78.5,6.3,15.1
E00078293,84.6,1.9,13.5
E00078294,84.1,3.4,12.5
E00078295,84.8,3.7,11.5
E00078296,83.3,4.6,12.1
E00078297,86,6,8
E00078298,73.4,12.5,14
E00078299,84.4,2.5,13.1
E00078300,88.5,4.4,7.2
E00078301,79,8.4,12.6
E00078302,83.9,2.1,14
E00078303,76.1,6,17.9
E00078304,80,13.3,6.7
E00078305,85.1,8.2,6.7
E00078306,82.1,8.3,9.5
E00078307,80.2,5.3,14.5
E00078308,88.7,0,11.3
E00078310,84.6,1,14.3
E00078311,85.1,4.7,10.2
E00078312,90.5,4.2,5.3
E00078313,78.4,7.4,14.2
E00078314,81.1,7.8,11.1
E00078315,77,9.1,14
E00078316,72,11.3,16.7
E00078317,81.5,5.2,13.2
E00078318,65.2,7.8,27
E00078319,74.4,9.4,16.1
E00078320,80.9,7.8,11.3
E00078321,76.6,8.3,15.2
E00078323,81.4,5.3,13.3
E00078324,81.4,9,9.6
E00078325,67.2,4.1,28.7
E00078326,60.9,10.8,28.3
E00078327,73.8,15.6,10.7
E00078328,66,6.9,27.2
E00078329,83.6,3.9,12.5
E00078330,67.7,9.4,22.9
E00078331,74.5,2.6,23
E00078332,70.3,12.4,17.3
E00078333,84.8,9,6.2
E00078334,71.8,10.9,17.3
E00078335,79.1,7.4,13.5
E00078336,71.9,11.7,16.5
E00078337,60.3,5.4,34.3
E00078338,70.1,11.1,18.9
E00078339,86.6,6.3,7.1
E00078340,93.1,3.4,3.4
E00078341,79.5,4.2,16.2
E00078342,68.4,2.9,28.7
E00078343,76.4,10.1,13.4
E00078344,75.6,7.8,16.6
E00078345,73.6,10.6,15.8
E00078540,88.7,5.8,5.5
E00078543,76.5,10.1,13.4
E00078548,80.8,8.9,10.3
E00078570,52.4,17.3,30.3
E00078571,52.5,19.3,28.2
E00078572,51,30.9,18.1
E00078573,63.3,11.6,25.1
E00078574,55.2,16.1,28.7
E00078575,51.9,21,27.2
E00078576,59.8,9.4,30.7
E00078577,59.1,17.2,23.7
E00078578,60,10.2,29.8
E00078579,63.7,12.5,23.8
E00078580,55.3,18.6,26.1
E00078581,58.8,14.5,26.7
E00078582,55.2,12.9,31.9
E00078583,57,16.5,26.4
E00078584,52.3,20.8,26.9
E00078585,52.9,17.1,30
E00078586,52.3,20.5,27.1
E00078587,47.6,27.5,24.9
E00078588,60.5,16.4,23.1
E00078589,60.5,16.9,22.6
E00078590,65.7,13.8,20.4
E00078591,64.8,11.1,24.1
E00078592,61.4,9,29.6
E00078593,59.1,18.8,22
E00078594,59,19.4,21.6
E00078595,65.6,13.4,21
