areacd,heating_type_3a-001,heating_type_3a-002
E00038588,0,100
E00038589,0,100
E00038590,0,100
E00038591,1.6,98.4
E00038595,0.8,99.2
E00038596,0,100
E00038598,0,100
E00038599,0.8,99.2
E00038600,1.7,98.3
E00038601,0,100
E00038602,0.9,99.1
E00038603,0.8,99.2
E00038604,0,100
E00038605,0.8,99.2
E00038606,0,100
E00038789,0.8,99.2
E00038790,0.5,99.5
E00038791,0,100
E00038792,0.7,99.3
E00038793,2.3,97.7
E00038794,0,100
E00038795,0,100
E00038796,2.5,97.5
E00038797,0.7,99.3
E00038798,0,100
E00038799,1.8,98.2
E00038800,0,100
E00038801,0.7,99.3
E00038802,0,100
E00038803,0,100
E00038804,0,100
E00038805,2.1,97.9
E00038806,0,100
E00038807,0.8,99.2
E00038808,0.9,99.1
E00038809,0,100
E00038810,1.1,98.9
E00038811,0,100
E00038812,0.8,99.2
E00038813,1.5,98.5
E00038814,2.1,97.9
E00038815,0.7,99.3
E00038816,1.3,98.7
E00038817,0.7,99.3
E00038818,0.8,99.2
E00038819,1.6,98.4
E00038820,0.8,99.2
E00038821,0,100
E00038822,0.7,99.3
E00038823,0,100
E00038824,0,100
E00038825,0.8,99.2
E00038826,0.7,99.3
E00039275,0.4,99.6
E00039276,0.6,99.4
E00039277,0.7,99.3
E00039278,0.5,99.5
E00039279,2.3,97.7
E00039280,0,100
E00039281,1,99
E00039282,0,100
E00039283,3.1,96.9
E00039284,0,100
E00039285,0.9,99.1
E00039286,1.5,98.5
E00039287,0,100
E00039288,1.1,98.9
E00039289,0,100
E00039290,0.8,99.2
E00039291,0.6,99.4
E00039292,0,100
E00039293,1.7,98.3
E00039294,1.8,98.2
E00039295,0,100
E00039296,1.4,98.6
E00039297,0,100
E00039298,0.7,99.3
E00039299,0,100
E00039300,1.9,98.1
E00039301,0,100
E00039302,0,100
E00039303,1.4,98.6
E00039304,0,100
E00039305,1.4,98.6
E00039306,1.4,98.6
E00039307,0,100
E00039308,0,100
E00039309,0,100
E00039310,0,100
E00039311,0.9,99.1
E00039312,0,100
E00039313,0.9,99.1
E00039314,0,100
E00039315,0,100
E00039316,0,100
E00039317,0,100
E00039318,3.6,96.4
E00039319,1.4,98.6
E00039320,1.8,98.2
E00039321,0.8,99.2
E00039322,0,100
E00039323,0,100
E00039324,0,100
E00039325,1,99
E00039326,0,100
E00039327,0,100
E00039328,0,100
E00039329,0,100
E00039330,0.8,99.2
E00039331,1,99
E00039332,1.7,98.3
E00039333,0,100
E00039434,0,100
E00039435,0.7,99.3
E00039436,2.2,97.8
E00039437,0,100
E00039438,0,100
E00039439,0,100
E00039440,1.1,98.9
E00039441,0,100
E00039442,0,100
E00039443,2.8,97.2
E00039445,0,100
E00039446,1.9,98.1
E00039447,0,100
E00039448,0,100
E00039449,0,100
E00039450,0,100
E00039451,0.7,99.3
E00039452,0,100
E00039453,0,100
E00039454,0,100
E00039455,0,100
E00039456,0,100
E00039457,0.8,99.2
E00039458,0.8,99.2
E00039459,1.6,98.4
E00039460,2.9,97.1
E00039461,2.3,97.7
E00039462,0,100
E00039463,0.7,99.3
E00039464,0,100
E00039465,1.1,98.9
E00039468,0.9,99.1
E00039469,0,100
E00039470,2.6,97.4
E00039471,0.6,99.4
E00142660,0,100
E00142661,0.7,99.3
E00142662,0,100
E00142663,0,100
E00142665,1.5,98.5
E00142666,0,100
E00142667,0,100
E00142668,0.8,99.2
E00142669,0,100
E00142670,0.8,99.2
E00142671,0,100
E00142672,0,100
E00142673,0,100
E00142674,2,98
E00142675,0,100
E00142676,0,100
E00142677,0,100
E00142678,1,99
E00142679,0,100
E00142680,0,100
E00142681,0,100
E00142682,0,100
E00142683,0.9,99.1
E00142684,0,100
E00142685,1.5,98.5
E00142686,0,100
E00142687,0.8,99.2
E00142786,0,100
E00142787,0.8,99.2
E00142788,0.8,99.2
E00142790,0,100
E00142791,0,100
E00142792,0.5,99.5
E00142794,2,98
E00142796,2.2,97.8
E00142797,0,100
E00142798,0,100
E00142800,0,100
E00142803,0,100
E00142804,0.8,99.2
E00142805,0,100
E00142806,0.8,99.2
E00142807,1.1,98.9
E00142810,0,100
E00142811,1.1,98.9
E00142812,0,100
E00142813,0.8,99.2
E00142814,1.5,98.5
E00142815,0.8,99.2
E00142816,0,100
E00142817,0,100
E00142910,0,100
E00142911,0,100
E00168773,1,99
E00168774,1.3,98.7
E00173385,0,100
E00176787,0,100
E00176812,0.6,99.4
E00176827,0.7,99.3
E00176832,0,100
E00176836,0,100
E00176842,0,100
E00176860,0,100
E00176885,0.7,99.3
E00176888,0,100
