areacd,economic_activity_status_4a-001,economic_activity_status_4a-002,economic_activity_status_4a-003
E00038588,49.6,2.1,48.3
E00038589,26.6,1.6,71.9
E00038590,56.5,0.5,43
E00038591,51.3,1.3,47.3
E00038595,59.9,0.5,39.6
E00038596,33,1.5,65.5
E00038598,43.1,3.2,53.7
E00038599,55.2,3.6,41.2
E00038600,36,1.1,62.9
E00038601,58.6,0.9,40.5
E00038602,42.9,3.3,53.8
E00038603,49.8,1.3,48.9
E00038604,36.5,1.7,61.7
E00038605,42.4,3.5,54.1
E00038606,44.7,2.8,52.6
E00038789,45.3,3.9,50.7
E00038790,51.6,1.8,46.6
E00038791,67.5,4.1,28.4
E00038792,47.6,2.2,50.2
E00038793,55.3,0.8,43.9
E00038794,55.6,2,42.4
E00038795,56.3,2.2,41.5
E00038796,57.5,1.8,40.7
E00038797,63.8,1.4,34.8
E00038798,59.2,0,40.8
E00038799,61.1,0,38.9
E00038800,68.4,2.2,29.4
E00038801,56.4,0,43.6
E00038802,55.2,3.5,41.3
E00038803,58.5,2.6,38.9
E00038804,54.5,4.2,41.3
E00038805,57.4,2,40.6
E00038806,56.1,1.8,42.1
E00038807,51.9,0.4,47.7
E00038808,41.8,3.5,54.7
E00038809,54.9,2,43.1
E00038810,56.7,2.3,40.9
E00038811,46.7,0.9,52.4
E00038812,38.8,8.1,53.1
E00038813,55.5,1.4,43.2
E00038814,54.7,1.2,44.1
E00038815,58.1,1.3,40.6
E00038816,54.4,2,43.6
E00038817,37.4,0.4,62.2
E00038818,40.5,0,59.5
E00038819,51.9,0.5,47.7
E00038820,56.5,3.2,40.3
E00038821,51.2,0.8,48
E00038822,56,0.4,43.6
E00038823,37.2,0.9,61.9
E00038824,42.5,0,57.5
E00038825,60.3,5.1,34.6
E00038826,50.9,1.4,47.7
E00039275,58.1,4.4,37.5
E00039276,50.1,1.4,48.5
E00039277,58.3,0,41.7
E00039278,61.2,2,36.8
E00039279,54.4,4,41.6
E00039280,51.9,2.8,45.4
E00039281,60.2,2.4,37.4
E00039282,51.7,5.4,42.9
E00039283,45.6,3.9,50.5
E00039284,50.2,3.6,46.2
E00039285,47.1,4.8,48.1
E00039286,54.8,7.5,37.7
E00039287,46.8,4.3,48.9
E00039288,24,7.7,68.3
E00039289,51.3,7.3,41.5
E00039290,56.3,1.9,41.8
E00039291,53.2,3.3,43.5
E00039292,27.3,4.7,68
E00039293,58.3,2.3,39.4
E00039294,53.2,5.5,41.3
E00039295,46.6,3.2,50.2
E00039296,39.3,6.7,53.9
E00039297,56.4,6.2,37.4
E00039298,50,11.5,38.5
E00039299,50.2,5.3,44.5
E00039300,39.2,7.2,53.6
E00039301,49.7,1.3,49
E00039302,55,2.4,42.6
E00039303,74.2,2.2,23.6
E00039304,63.4,3.4,33.1
E00039305,59.9,2,38.1
E00039306,73.4,0.6,26
E00039307,74.7,1,24.2
E00039308,71.6,2.7,25.8
E00039309,51.7,2.3,46
E00039310,51.1,2.3,46.6
E00039311,41.2,11.2,47.6
E00039312,69.3,0.4,30.3
E00039313,45.4,2.4,52.2
E00039314,32.1,2.6,65.3
E00039315,63.6,4.1,32.3
E00039316,64.9,4.8,30.2
E00039317,38.9,0,61.1
E00039318,49.1,3.5,47.4
E00039319,56,2.3,41.7
E00039320,59.9,4.4,35.7
E00039321,61.3,2.4,36.3
E00039322,61.9,2.3,35.8
E00039323,58.5,2.4,39.1
E00039324,49.7,7,43.2
E00039325,61.5,2.9,35.6
E00039326,49.1,2.6,48.3
E00039327,57,6.8,36.2
E00039328,62.8,2.3,35
E00039329,47.5,7.4,45.1
E00039330,58.2,4.3,37.5
E00039331,59.4,3.7,36.9
E00039332,50.8,6.8,42.4
E00039333,54.7,3.6,41.8
E00039434,54.9,3.3,41.8
E00039435,37.7,4.7,57.7
E00039436,47.9,5.1,47
E00039437,74.9,1.5,23.5
E00039438,67.5,3.2,29.3
E00039439,66.5,1.4,32
E00039440,54.9,4.3,40.7
E00039441,62.1,5.4,32.5
E00039442,53.6,3.6,42.8
E00039443,49.2,8.7,42.1
E00039445,56.4,6.8,36.8
E00039446,48.5,3.4,48
E00039447,39,4.2,56.8
E00039448,45.7,2.7,51.6
E00039449,37.3,0.5,62.2
E00039450,63.6,5.6,30.8
E00039451,39.7,3.3,57
E00039452,35.7,2,62.3
E00039453,61,2.4,36.6
E00039454,54.1,2.1,43.8
E00039455,55.3,5.3,39.5
E00039456,65.9,4.5,29.7
E00039457,50.6,1.6,47.8
E00039458,58.3,1.3,40.4
E00039459,47.1,2.7,50.2
E00039460,45.9,3.6,50.5
E00039461,61.6,1.7,36.7
E00039462,63.1,1.6,35.2
E00039463,48.7,2.2,49.1
E00039464,38.8,5,56.2
E00039465,52.3,0.5,47.2
E00039468,53.6,1.4,45
E00039469,47.6,3,49.4
E00039470,44.7,2.4,53
E00039471,53.6,1.2,45.2
E00142660,52.6,0.4,47.1
E00142661,58.1,1.4,40.5
E00142662,54.2,2.1,43.8
E00142663,55.2,0.4,44.3
E00142665,59.2,3.2,37.6
E00142666,52.8,1.4,45.7
E00142667,55.6,4.9,39.5
E00142668,47.6,0,52.4
E00142669,49.1,1.8,49.1
E00142670,59.2,1.7,39.1
E00142671,65.3,2.3,32.4
E00142672,43.9,0.4,55.7
E00142673,65.9,3.2,30.9
E00142674,57.7,0.5,41.8
E00142675,43.8,4.1,52.1
E00142676,40.4,0,59.6
E00142677,30.9,7.3,61.8
E00142678,44.9,5.1,50
E00142679,57.7,0.8,41.5
E00142680,57.1,3.2,39.6
E00142681,59.3,2.2,38.5
E00142682,52.2,2.2,45.5
E00142683,57.6,2.9,39.5
E00142684,46.2,1.3,52.5
E00142685,40.9,1.2,57.9
E00142686,48.9,0,51.1
E00142687,45,0.9,54
E00142786,46.9,4,49.1
E00142787,47.9,2.5,49.6
E00142788,42.2,4,53.8
E00142790,55.6,1.2,43.2
E00142791,67.5,2,30.6
E00142792,64.3,2.1,33.6
E00142794,46.3,3.4,50.3
E00142796,32.1,1.9,66
E00142797,53.7,0.7,45.6
E00142798,52.7,4.5,42.9
E00142800,61.7,2.2,36.1
E00142803,45.7,4.5,49.8
E00142804,42,3.1,54.9
E00142805,50.4,2,47.6
E00142806,49.8,4.8,45.5
E00142807,55,4.5,40.6
E00142810,65.4,3.4,31.2
E00142811,61.2,1.3,37.5
E00142812,56.4,3.1,40.5
E00142813,61.9,3.3,34.8
E00142814,60.5,2.9,36.6
E00142815,53.8,2.4,43.9
E00142816,50,3.2,46.8
E00142817,51,1.9,47.1
E00142910,78.1,2.5,19.4
E00142911,71,1.4,27.6
E00168773,75.6,3.8,20.6
E00168774,72.7,2.7,24.6
E00173385,72.4,2.2,25.4
E00176787,84,6.6,9.4
E00176812,50.3,2.6,47.1
E00176827,75.3,0,24.7
E00176832,77.9,3,19
E00176836,78.4,4.9,16.7
E00176842,61.8,3.2,35
E00176860,82.8,2.6,14.7
E00176885,91.1,0.3,8.6
E00176888,84.4,4.7,10.9
