areacd,ethnic_group_tb_6a-001,ethnic_group_tb_6a-002,ethnic_group_tb_6a-003,ethnic_group_tb_6a-004,ethnic_group_tb_6a-005
E00038588,1.9,0,4.1,93.6,0.4
E00038589,0.5,0.5,0,99,0
E00038590,0,0.4,1.6,98,0
E00038591,0.4,0,1.2,98.1,0.4
E00038595,1.2,0,0.8,98,0
E00038596,0.4,0.4,0.4,98.7,0
E00038598,0.4,0,1.5,98.2,0
E00038599,0,0,0.8,97.4,1.9
E00038600,0,0,0.5,99.1,0.5
E00038601,1.4,0.4,1.1,97.1,0
E00038602,2.6,0,1.5,95.9,0
E00038603,0.3,0,0,99.3,0.3
E00038604,0,0.4,0,99.6,0
E00038605,0.4,0.4,0.8,98.4,0
E00038606,0.7,0.7,0,97.4,1.1
E00038789,0,0,0,100,0
E00038790,0.9,0,0.9,98,0.2
E00038791,1.7,0,0.3,97.4,0.6
E00038792,0.3,0,1.7,97.1,0.9
E00038793,0.3,0.3,1,98.3,0
E00038794,2.1,0,0.4,97.5,0
E00038795,0,0,0,99.3,0.7
E00038796,1.1,0,1.8,97.1,0
E00038797,0,0,0,100,0
E00038798,0.7,0,0,99.3,0
E00038799,2.4,0,0.4,96,1.2
E00038800,0.7,0.7,1.2,97.3,0
E00038801,1,0,0.3,98.7,0
E00038802,0.4,0.7,1.1,97.8,0
E00038803,0,0,0.4,98.9,0.7
E00038804,0.8,0,0.4,98.8,0
E00038805,0.4,0.4,0.4,98.8,0
E00038806,0.8,0,0.4,98.8,0
E00038807,0,0,0,100,0
E00038808,1.7,0,0.7,96.9,0.7
E00038809,0.7,0,1,97.3,1
E00038810,0,0,0,99.5,0.5
E00038811,0.5,1.2,0,98.3,0
E00038812,0.4,0,2.1,97.5,0
E00038813,0,0.6,0.6,97,1.8
E00038814,1.7,0,0.7,97.6,0
E00038815,0,0.3,0,99.7,0
E00038816,0.5,1.3,2.7,95.5,0
E00038817,0,0,0.7,97.2,2.1
E00038818,0,0,0,100,0
E00038819,1.6,2.4,2,93.7,0.4
E00038820,1,0,1.7,97.3,0
E00038821,0.3,0,0.3,99.3,0
E00038822,0.3,2.6,1.7,95,0.3
E00038823,0,0,0.8,98.8,0.4
E00038824,0.4,0,0,99.6,0
E00038825,0.4,0,0.7,98.9,0
E00038826,1.2,0,0,98.8,0
E00039275,0.2,0,0.4,98.2,1.2
E00039276,0.2,0.2,1.3,97.4,0.9
E00039277,0.6,0,0.3,98.9,0.3
E00039278,0.5,0.2,0,98.8,0.5
E00039279,0.7,0,0,98.9,0.4
E00039280,0,0,0,99.6,0.4
E00039281,0.4,0.4,0,99.2,0
E00039282,0,0,1.8,98.2,0
E00039283,2.1,0,0.8,97.1,0
E00039284,0.4,0,1.1,98.5,0
E00039285,1.4,0,3.3,95.3,0
E00039286,0.7,0,1,98,0.3
E00039287,0,0,2.2,97.4,0.4
E00039288,1.6,0,0.8,96.8,0.8
E00039289,3,0.9,2.1,91.5,2.6
E00039290,0,0,1,99,0
E00039291,0,0,1,98.8,0.2
E00039292,1.1,0.4,1.1,97.5,0
E00039293,0,2.2,0.4,97.4,0
E00039294,2,0,0.4,97.2,0.4
E00039295,1.6,0.3,0.3,97.8,0
E00039296,0,1.6,0.5,97.9,0
E00039297,0,0,2.1,97.6,0.3
